Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a8f60311b43d95c3d1cccd40c578b06c0ae74d2ced14ed53a595a7dfb70e1509,2015-03,Lincolnshire Police,Lincolnshire Police,-0.023290,52.975425,On or near Parking Area,E01026025,Boston 003C,Investigation complete; no suspect identified
64bc6246195abb899fc141ad715a486c1686d0e25851b1391e5a848a22f02635,2015-03,Lincolnshire Police,Lincolnshire Police,-0.126990,52.740371,On or near BITTERN CLOSE,E01026284,South Holland 011C,Investigation complete; no suspect identified
91ed4f3b6a64beba94bcf6b475c6911ca774319e5e98b422951b745bdb14e0f7,2015-03,Lincolnshire Police,Lincolnshire Police,-0.114950,53.385611,On or near CROSSCLIFF HILL,E01026045,East Lindsey 001A,Investigation complete; no suspect identified
b67b8d5f570f7add5eb7398e0723baede28ff1e68f826dc0345862a96ef8e8b5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.224123,52.812864,On or near SIX HOUSE BANK,E01026259,South Holland 005C,Investigation complete; no suspect identified
aff1df180b67cceb81460333ec20e306933a535f7c0fb900b262f7320a3cc079,2015-03,Lincolnshire Police,Lincolnshire Police,-0.053515,52.921620,On or near Park/Open Space,E01026019,Boston 007C,Investigation complete; no suspect identified
57eeabe0ae9ef5d6a7b83844bb587e4d980bd37d9aa077901e9449e95d7f248a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538215,53.230011,On or near SILVER STREET,E01026122,Lincoln 004A,Investigation complete; no suspect identified
673e3f4379702dd2796d2c025d13076d87c9806b1680ca85bbf0656e5a5eb949,2015-03,Lincolnshire Police,Lincolnshire Police,-0.019611,52.983572,On or near NORTH STREET,E01026036,Boston 003D,Investigation complete; no suspect identified
9f1fc07e5b480bcbd460092348cc3cff12251bac2aead12d3a73ae930e0ec5ba,2015-03,Lincolnshire Police,Lincolnshire Police,-0.583489,53.190976,On or near WILLOW ROAD,E01026214,North Kesteven 014A,Investigation complete; no suspect identified
5e5abe1274abfa562b1fab077c911565367e5a60fc73c94a73d05e3c4c538935,2015-03,Lincolnshire Police,Lincolnshire Police,-0.148270,52.803757,On or near STAPLETON WAY,E01026258,South Holland 005B,Investigation complete; no suspect identified
37c2f0c02f005bcd46036a7cac03c1257d7a9137d88d2de99c6e87fb54ac265a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.566404,53.206864,On or near PRIAL AVENUE,E01026173,Lincoln 010D,Investigation complete; no suspect identified
8684a05e7fe704ed946e822c7f4ed8054060af606a6adb6c9d4c0855ae309293,2015-03,Lincolnshire Police,Lincolnshire Police,-0.578533,53.061915,On or near Petrol Station,E01026196,North Kesteven 006D,Investigation complete; no suspect identified
79bc9b3c75e4b12fc78df1f710bea893a21c8c46bec5e591abc29a7e3b92519a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.371628,52.804137,On or near THE PADDOCK,E01026341,South Kesteven 008B,Investigation complete; no suspect identified
e7f5f33fdccfc685598f7ad971a933738de6790b2eafc79db3dbf1e4c9b4c177,2015-03,Lincolnshire Police,Lincolnshire Police,-0.541657,53.227042,On or near Pedestrian Subway,E01026132,Lincoln 005A,Investigation complete; no suspect identified
2ea9cc1135d4924b6ad02fd9e82f2fc82cfc7994689cff63e0f27af7c96c80e4,2015-03,Lincolnshire Police,Lincolnshire Police,-0.029023,52.979701,On or near IRBY STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
5e5126261d2e6ec2580599692c4db4d2c00a73d8c011e3d8a7c94a3c0fa98636,2015-03,Lincolnshire Police,Lincolnshire Police,-0.167522,52.668619,On or near PETERBOROUGH ROAD,E01026240,South Holland 011B,Investigation complete; no suspect identified
765b2157056c4c8472a1d7ab3e06540b04c46f8577621c96fdeed900405e28ab,2015-03,Lincolnshire Police,Lincolnshire Police,-0.113320,53.355478,On or near BLUESTONE HEATH ROAD,E01026070,East Lindsey 009C,Investigation complete; no suspect identified
9878d01b99506e41b6ffd194e99f1717d25a4a3d9d9405d8653e13a069398f4a,2015-03,Lincolnshire Police,Lincolnshire Police,0.073607,52.826458,On or near BAILY'S LANE,E01026248,South Holland 002B,Investigation complete; no suspect identified
5b8e29113426db761fecb26674eb15504c0c92f93ef7adc19604679638dd1175,2015-03,Lincolnshire Police,Lincolnshire Police,-0.645154,52.909414,On or near WESTGATE,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
87b9daad4345ec1154f3a88429aec7b79715e3d96d911d360448fd3a47f616a2,2015-03,Lincolnshire Police,Lincolnshire Police,0.129110,52.790059,On or near LITTLE LONDON,E01026256,South Holland 008C,Investigation complete; no suspect identified
54634827a139b4c40af8374bbd16c05767d0764eb452466c1b5b97cd2d8a2e63,2015-03,Lincolnshire Police,Lincolnshire Police,-0.643278,52.912342,On or near Further/Higher Educational Building,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
3bd7c267b59a2976466022b8c447d3fd6c7bc2921e5c739604609cd192158b46,2015-03,Lincolnshire Police,Lincolnshire Police,-0.498423,53.241599,On or near BLACKFRIARS ROAD,E01026123,Lincoln 004B,Investigation complete; no suspect identified
d4483c50bde16a33c86ac7e6e4bbcd576eb4de3038aa44085a6e84787149a21d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.531726,53.234471,On or near WINNOWSTY LANE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
b0364e1c1ade413cc609b0801f729b6d2a424c0c4a08a46cb37bb26746ebaa13,2015-03,Lincolnshire Police,Lincolnshire Police,-0.531726,53.234471,On or near WINNOWSTY LANE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
8e1b716bb0c88b87d26abb76ea509e826f3a1457965303178da1f586f63b6a0e,2015-03,Lincolnshire Police,Lincolnshire Police,0.337416,53.142974,On or near HIGH STREET,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
14784e78eb2e5608a0d3c6be834d1bb29774bc4c865ba80d8f0d844f6ad11507,2015-03,Lincolnshire Police,Lincolnshire Police,-0.498423,53.241599,On or near BLACKFRIARS ROAD,E01026123,Lincoln 004B,Investigation complete; no suspect identified
9e62a1778ebc0e4b10d92cc70ccd7ea7bb5911ae786c4f9576a3714c2ebb81d4,2015-03,Lincolnshire Police,Lincolnshire Police,-0.071174,52.973110,On or near BOARDSIDES,E01026039,Boston 009D,Investigation complete; no suspect identified
a55a486df292d4c9486009f791980cdf6c1da10377d147c6aaef16c929bc1ae0,2015-03,Lincolnshire Police,Lincolnshire Police,-0.096607,52.941702,On or near DONINGTON ROAD,E01026020,Boston 007D,Investigation complete; no suspect identified
1d255c700e19f4bafceb19cd3681804914dac47c377902b6d0fcf4cadc659f1b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.502134,53.176488,On or near Park/Open Space,E01026190,North Kesteven 004D,Investigation complete; no suspect identified
2f4fc4529e2da4c73e3e77520ef925ef149909f7a8d0bfda305e6ec28f42b8e7,2015-03,Lincolnshire Police,Lincolnshire Police,-0.340524,52.895508,On or near VICTORIA STREET,E01026361,South Kesteven 008D,Investigation complete; no suspect identified
42346ca9614e790f3481495bd491f26827295ee16e76fc91045b4769d4938a34,2015-03,Lincolnshire Police,Lincolnshire Police,-0.521241,53.248266,On or near NETTLEHAM ROAD,E01026165,Lincoln 002D,Investigation complete; no suspect identified
5a830a10423b6fb316f75fa5dc5825ff55be65493379cf6fe2cc3d8657405f5f,2015-03,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
08e849e04a87e5e0de5d3d306768630e36466c972dce25c941033127654d9fa1,2015-03,Lincolnshire Police,Lincolnshire Police,-0.539703,53.252773,On or near PINE CLOSE,E01026150,Lincoln 001B,Investigation complete; no suspect identified
9e06750b1d5756ea9132d36e2dc1e7fa51012d81f3651f51fe28b6e9a66746e6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.537054,53.222769,On or near ST ANDREW'S PLACE,E01026176,Lincoln 006B,Investigation complete; no suspect identified
bf99e9064a84f980f77da179bf7a455c595cf2935b2c4089ede5adf52acefbbe,2015-03,Lincolnshire Police,Lincolnshire Police,-0.536906,53.224035,On or near KESTEVEN STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
aaaa5b25ca23ca444ae88f9a1752e1a745c06a17876bde237c0cf65acee0fe94,2015-03,Lincolnshire Police,Lincolnshire Police,-0.521382,53.419626,On or near GRANGE LANE,E01026411,West Lindsey 005D,Investigation complete; no suspect identified
123e22f9fc4abce3d5ab2a86aeeb48eea036f52298749c931579c58af0e14b95,2015-03,Lincolnshire Police,Lincolnshire Police,-0.250598,53.031581,On or near HIGH STREET,E01026207,North Kesteven 012D,Investigation complete; no suspect identified
932a4dca7b13e4eaae163ac0cb273c40b7cb99bc3c39a3a2d4ec67814933e18e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.546823,53.239061,On or near MILL ROAD,E01026147,Lincoln 003C,Investigation complete; no suspect identified
2acc7371045f1c17eb4ef777fd66f7a93d32f042a7351879e00b731e20a36665,2015-03,Lincolnshire Police,Lincolnshire Police,-0.508799,53.232820,On or near TOWER AVENUE,E01026123,Lincoln 004B,Investigation complete; no suspect identified
c56ee5e6e9c95f53081ee1795e2c9e5a2bff28814f25fe9c83b5c61e500b1e82,2015-03,Lincolnshire Police,Lincolnshire Police,-0.571594,53.195329,On or near Sports/Recreation Area,E01026139,Lincoln 011C,Investigation complete; no suspect identified
fb3daa5669df6dbf9a2f1f7a4df26a79c064726f3ab5a16ce9fb58f9eb426417,2015-03,Lincolnshire Police,Lincolnshire Police,-0.044858,52.983981,On or near INGELOW AVENUE,E01026010,Boston 002A,Investigation complete; no suspect identified
90a5e2a0a9e5fff4117531dc87e9043a001457ffd300b08e81ee1750b509a460,2015-03,Lincolnshire Police,Lincolnshire Police,-0.536036,53.221426,On or near ST ANDREW'S STREET,E01026177,Lincoln 006C,Investigation complete; no suspect identified
d3b5c3d01c4627b192479c8ba21ffe7ebe444798ffaf0863320de94ba2754e6c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.345603,52.894095,On or near BLASSON WAY,E01026361,South Kesteven 008D,Investigation complete; no suspect identified
eb8004561b356318109b38805f2d8cc2c00c246412f905324ee5e1fbbb86f93c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.005372,52.988351,On or near SEEDLANDS CLOSE,E01026022,Boston 008C,Investigation complete; no suspect identified
2928e1c6af37fcc8930b9cb713a4de2f3a3356eb490ccf0287e3b4c5e4108a54,2015-03,Lincolnshire Police,Lincolnshire Police,-0.695029,53.372658,On or near LODGE LANE,E01026388,West Lindsey 007A,Investigation complete; no suspect identified
4848255934f7452e9e2470788bf9db8d4aa075d43bd5223f85e0a7d8d3cdf9d0,2015-03,Lincolnshire Police,Lincolnshire Police,-0.532069,53.229693,On or near ABBEY PLACE,E01026122,Lincoln 004A,Investigation complete; no suspect identified
ddadd2f7e334fad58644ad4bb4f37b3f14213dbe2d1965cb892265314fafe801,2015-03,Lincolnshire Police,Lincolnshire Police,0.352492,53.188423,On or near MARINE DRIVE,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
0209ec0d498b49dd5b18a7d764f733fa373354e84ceca80f5a0dad722de7f584,2015-03,Lincolnshire Police,Lincolnshire Police,-0.031147,52.986065,On or near LOCKSLEY CLOSE,E01026037,Boston 002E,Investigation complete; no suspect identified
6725aca9f3cfb397fb707050a4b84c937aa40e26d77e54600332c657d1172dd0,2015-03,Lincolnshire Police,Lincolnshire Police,-0.642480,52.907892,On or near GRANTLEY STREET,E01026318,South Kesteven 006B,Investigation complete; no suspect identified
f37c8caecd5dfb5f9460b4daf45e19acaa9503c26baa329880724cc672ec05da,2015-03,Lincolnshire Police,Lincolnshire Police,-0.353175,53.493908,On or near Park/Open Space,E01026368,West Lindsey 001B,Investigation complete; no suspect identified
af269406aa733edd5ea7d103b28f4b04f7a524ccc58fafbd271e8b9824b0b65d,2015-03,Lincolnshire Police,Lincolnshire Police,0.046659,53.341181,On or near STATION ROAD,E01026070,East Lindsey 009C,Investigation complete; no suspect identified
65568b388edbe5946b09dc69cf8ab16bbc92a8733ffb6b113c39179bec5836df,2015-03,Lincolnshire Police,Lincolnshire Police,-0.515773,53.240845,On or near WRAGBY ROAD,E01026154,Lincoln 004F,Investigation complete; no suspect identified
27146ef03462c0992814ffa4af2b428cb1d101bc24f39eb093c63bb71e2bc375,2015-03,Lincolnshire Police,Lincolnshire Police,-0.556423,53.222277,On or near Shopping Area,E01026133,Lincoln 008A,Investigation complete; no suspect identified
25af8432a464ba5567c23d3bdd83c40cbd93f26e29269c48aac38cde898b078f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.207932,52.874935,On or near QUADRING BANK,E01026244,South Holland 001C,Investigation complete; no suspect identified
67f73532b7002a4626fc484b9b392d10001f735f28096ee24005478faf83b13d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.590325,53.188370,On or near Supermarket,E01026218,North Kesteven 014C,Investigation complete; no suspect identified
d8b059931711202c5c65dc23c3e18224ec40fd11af59d6eaf04ef75b51daaa17,2015-03,Lincolnshire Police,Lincolnshire Police,-0.549431,53.236818,On or near QUEEN'S CRESCENT,E01026145,Lincoln 005C,Investigation complete; no suspect identified
4647d93a81453971aed6e3557588bfa45d2d7b53bdafbacc5fd4eeffe7638b05,2015-03,Lincolnshire Police,Lincolnshire Police,-0.515176,53.242932,On or near SCOTT GARDENS,E01026154,Lincoln 004F,Investigation complete; no suspect identified
43c0d54477c9b649365ba7235b846bbb3108ec633805823ddcb054e5739dafdf,2015-03,Lincolnshire Police,Lincolnshire Police,-0.015196,53.489573,On or near JONATHANS GARTH,E01026106,East Lindsey 001F,Investigation complete; no suspect identified
2b8d47d891de46077d8ea700694cb1a959a363dd0abc10b699751064e0866585,2015-03,Lincolnshire Police,Lincolnshire Police,-0.000132,53.360458,On or near LINDEN WALK,E01026089,East Lindsey 004C,Investigation complete; no suspect identified
f1fabb67636c5807d140793b77d37c18eca67a22cfa0e9bc37f529a8a5690c5d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.645763,52.910401,On or near DYSART ROAD,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
e3db961aae4418f24878c9a471efd3f6f357b247d70192a023c24a8be9f9df03,2015-03,Lincolnshire Police,Lincolnshire Police,-0.405159,53.138964,On or near ORCHARD CLOSE,E01026213,North Kesteven 005E,Investigation complete; no suspect identified
1053856278a47b23e74530c976e5032e74212502ef66cc04beaf5649f96c2a4d,2015-03,Lincolnshire Police,Lincolnshire Police,0.321186,53.101807,On or near Park/Open Space,E01026056,East Lindsey 017A,Investigation complete; no suspect identified
d9c4f5e167b06920af064d794303b585c02a953380d59c4de81b9003262c4324,2015-03,Lincolnshire Police,Lincolnshire Police,-0.166774,52.676222,On or near EAST STREET,E01026239,South Holland 011A,Investigation complete; no suspect identified
51a29057bf5014c26f4e497f0cdc97fb09c7ed4cb4bd9383dba6140e969c5b1c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.172399,52.676498,On or near WEST BANK,E01026239,South Holland 011A,Investigation complete; no suspect identified
b6e6d2a72c9ce830c3ea23e6f2b3ecf086c9eda76bc9cfde69d883982734cf77,2015-03,Lincolnshire Police,Lincolnshire Police,-0.037063,52.988321,On or near KIRK GARDENS,E01026038,Boston 008D,Investigation complete; no suspect identified
00feed629c8a72275da06b9c82e207ba99f9b52e92501a48281dbf3e2b6057aa,2015-03,Lincolnshire Police,Lincolnshire Police,-0.507511,53.240985,On or near Supermarket,E01026153,Lincoln 002A,Investigation complete; no suspect identified
17dd39840de116355c7f11e8450d8bf4bc3d421994484f004f52eac8bd384384,2015-03,Lincolnshire Police,Lincolnshire Police,-0.543762,53.217997,On or near KNIGHT STREET,E01026178,Lincoln 006D,Investigation complete; no suspect identified
33c9312139cb15f4032ea62c52ab325e944b54712b0823fa9d6cdd3afca9b0a3,2015-03,Lincolnshire Police,Lincolnshire Police,-0.528597,53.227825,On or near STAMP END,E01026126,Lincoln 004D,Investigation complete; no suspect identified
1ff50de5a040263e16aa759e33a22dd06b874e3aa9b347054794224d62cc3820,2015-03,Lincolnshire Police,Lincolnshire Police,-0.133334,52.791925,On or near SEVERN ROAD,E01026271,South Holland 007D,Investigation complete; no suspect identified
a82cd43060bf4de55e7d50564c9c714c80f72274b3ecdc1b3391ee09698c1277,2015-03,Lincolnshire Police,Lincolnshire Police,-0.050726,53.422158,On or near BARTON STREET,E01026045,East Lindsey 001A,Investigation complete; no suspect identified
88be9f82c4a605e689e14894ab336be386c0e63483205b44b158370f3c5b47f9,2015-03,Lincolnshire Police,Lincolnshire Police,-0.542977,53.227435,On or near BRAYFORD STREET,E01026132,Lincoln 005A,Investigation complete; no suspect identified
35794fa0ce42fe3640e5d408e2eafb7288bd3af483ec28f18a524d7e339d9850,2015-03,Lincolnshire Police,Lincolnshire Police,-0.591691,53.201484,On or near LOW MOOR ROAD,E01026162,Lincoln 009E,Investigation complete; no suspect identified
0d1cc0e73ed0846e4de1cc52c4979cd4496c60d4e2e16d7fd4ec83de2eec898f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.534935,53.219471,On or near KINGSWAY,E01026178,Lincoln 006D,Investigation complete; no suspect identified
6045bc5fb8cd975430a9d6e0d926c509969a9fb80279b87794559bb3bf5fa250,2015-03,Lincolnshire Police,Lincolnshire Police,-0.531999,53.251429,On or near Supermarket,E01026168,Lincoln 001D,Investigation complete; no suspect identified
5167c1532e7fcf0518a704b73db110b64c407bc84a1775396d18b539fc3ef263,2015-03,Lincolnshire Police,Lincolnshire Police,-0.591024,53.398696,On or near MIDDLE STREET,E01026385,West Lindsey 005A,Investigation complete; no suspect identified
edd666a1740bc3412e9fd6f6656f44648b6f2e17831c7e2988a6e953c9e34bfe,2015-03,Lincolnshire Police,Lincolnshire Police,-0.409556,52.999560,On or near Parking Area,E01026235,North Kesteven 010E,Investigation complete; no suspect identified
316685a61aa23b992a975c9084e98931d1c7aa3733a801002b320b9aa056d957,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538571,53.235409,On or near BAILGATE,E01026148,Lincoln 003D,Investigation complete; no suspect identified
115e07c7a40d4584227ffec2a4f656f67c08309fcd25f48f8d0d2c9e6e96b314,2015-03,Lincolnshire Police,Lincolnshire Police,-0.276271,53.079253,On or near MARKET PLACE,E01026183,North Kesteven 007B,Investigation complete; no suspect identified
c3306e305e93b4d3a9ba2a4ce1145f8d4581ac403ef74dbab91d5a3ea42b559f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.541342,53.250869,On or near CHATTERTON AVENUE,E01026150,Lincoln 001B,Investigation complete; no suspect identified
6b94baf639f2c9cfeef5f208f1572327d5f17d95bc72f2a195c099354819541b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.008015,52.975592,On or near LEVERETT ROAD,E01026026,Boston 004C,Unable to prosecute suspect
efb6334ef6d900187ab70eac97aa4959f4fa7a07416608fcc439ae7ecfeff4b9,2015-03,Lincolnshire Police,Lincolnshire Police,0.112882,52.782976,On or near STATION ROAD,E01026254,South Holland 008A,Unable to prosecute suspect
f3d74dce08254d22781af5e3ac6699df94d8ef8d9c6d8ee507e3bc557b6ed98e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.627916,52.922693,On or near ELSIE DAVIES CLOSE,E01026327,South Kesteven 003C,Unable to prosecute suspect
37fd9ddc11824cd44a4e8a78cdd1da3042ed978035b99ec658a7869ec8512f98,2015-03,Lincolnshire Police,Lincolnshire Police,-0.165664,52.779276,On or near AMBLESIDE DRIVE,E01026267,South Holland 009E,Unable to prosecute suspect
a27cda43834990301e4ccbeb0251ce90449db10280dbc44aa54fd7eee78f21a4,2015-03,Lincolnshire Police,Lincolnshire Police,-0.062855,52.970628,On or near WESTBRIDGE ROAD,E01026039,Boston 009D,Unable to prosecute suspect
0c920edbb043acd3d81a76ebf6be3c84b7323306bde5fa75db37cde30874beb2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.042798,52.984738,On or near PORCHER WAY,E01026010,Boston 002A,Unable to prosecute suspect
ca895d363e997de9c1dc81813db3b59b53b4307dacf9024ca936e0cdac44b2ac,2015-03,Lincolnshire Police,Lincolnshire Police,-0.772249,53.393389,On or near PROSPECT TERRACE,E01026384,West Lindsey 004F,Unable to prosecute suspect
74f083e3c20fd0f830e6a4babaf1bbdaf1d8a0a026339dcc29b1012475416faf,2015-03,Lincolnshire Police,Lincolnshire Police,-0.125588,52.843059,On or near GLEN GARDENS,E01026276,South Holland 001E,Unable to prosecute suspect
7c8eabb673c9729680c6206e77bebdd82b078159928b669ac033297dbd30a620,2015-03,Lincolnshire Police,Lincolnshire Police,-0.746891,53.390401,On or near Petrol Station,E01026375,West Lindsey 006B,Unable to prosecute suspect
