Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
411765ab705fe0a24a97963df9087b75e144c96c362f3edc5e68c28b96789a69,2012-06,Warwickshire Police,Warwickshire Police,-1.719191,52.186306,On or near BORDON PLACE,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
c3e03bcf219c19b1f5ccd98610999d90d4ce22009169bdce4ce792806658a2be,2012-06,Warwickshire Police,Warwickshire Police,-1.715660,52.184958,On or near HERTFORD ROAD,E01031235,Stratford-on-Avon 011D,Offender given a caution
56c0357ae105ef4bcf58de55b0e20f718b9eca7c2d9d96e8ab0ab3d0e9d70711,2012-06,Warwickshire Police,Warwickshire Police,-1.714581,52.186691,On or near SANDFIELD ROAD,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
089a36ca18a56c3237679dd223572a79f47c3ee7bd0d0b365b3d2c9843b48e98,2012-06,Warwickshire Police,Warwickshire Police,-1.736341,52.200038,On or near SACKVILLE CLOSE,E01031237,Stratford-on-Avon 011E,Investigation complete; no suspect identified
0c3a80cfc01f59400a88ed6a44f97cc6ae1f28baa3e4d8e032006ba23412d43a,2012-06,Warwickshire Police,Warwickshire Police,-1.718378,52.197012,On or near Sports/Recreation Area,E01031238,Stratford-on-Avon 009F,Investigation complete; no suspect identified
93141301f144caf0e5c13a036c96456cff9e8589c605c6853b25194ba9873e86,2012-06,Warwickshire Police,Warwickshire Police,-1.720247,52.195263,On or near MOSSOP COURT,E01031238,Stratford-on-Avon 009F,Suspect charged
04707b9e60c316ee3a0c4385a0a7efd77b6fe21e3672dcb3a3a136a6e611fd93,2012-06,Warwickshire Police,Warwickshire Police,-1.727322,52.198615,On or near ST GEORGE'S CLOSE,E01031238,Stratford-on-Avon 009F,Offender given a caution
5bd151f4bbd000c0e058171f2a4fc9029c0457149fed8d7f72ff6d386fa63ec5,2012-06,Warwickshire Police,Warwickshire Police,-1.727322,52.198615,On or near ST GEORGE'S CLOSE,E01031238,Stratford-on-Avon 009F,Offender given a caution
3f3d14b52906becf1ecc645616ff6400c13ea919e05603b5168a377129d2169d,2012-06,Warwickshire Police,Warwickshire Police,-1.889085,52.273695,On or near CASTLE ROAD,E01031239,Stratford-on-Avon 003A,Investigation complete; no suspect identified
7d2f1716fc4a8ec36d118a913f9c8b071a15a80ad728656049ad20d19a2ab909,2012-06,Warwickshire Police,Warwickshire Police,-1.892926,52.273186,On or near BELL MEAD,E01031239,Stratford-on-Avon 003A,Investigation complete; no suspect identified
9eee8b8b145665f6798a70dd50f2b4f7a51c70c49f860284928136e3a4948f02,2012-06,Warwickshire Police,Warwickshire Police,-1.896426,52.274511,On or near CRENDON CLOSE,E01031240,Stratford-on-Avon 003B,Offender given a caution
817917b0f3433b5ce8387d0ce86f36b5276c2c00b4587b3aa0f2fa9a664a5408,2012-06,Warwickshire Police,Warwickshire Police,-1.893185,52.262857,On or near HOLT ROAD,E01031242,Stratford-on-Avon 003D,Investigation complete; no suspect identified
d8d08508d986c34790ce8ae81425a9f633e047e762886b1a2754ada12bc2e04f,2012-06,Warwickshire Police,Warwickshire Police,-1.876070,52.353111,On or near Sports/Recreation Area,E01031243,Stratford-on-Avon 001B,Investigation complete; no suspect identified
a82c909cbf82b3e3760f93635470297a42d6d68ddff5f8d58e912c11db314751,2012-06,Warwickshire Police,Warwickshire Police,-1.837364,52.362360,On or near WARREN CLOSE,E01031243,Stratford-on-Avon 001B,Investigation complete; no suspect identified
b2967b9d060643e61d3c72dbd642b5a1a0e5b41ceb75cab0930fbe1d2c933316,2012-06,Warwickshire Police,Warwickshire Police,-1.806876,52.356012,On or near CUT THROAT LANE,E01031244,Stratford-on-Avon 001C,Offender given a caution
eefc24653fdf9f96a23a97f94031f1630929e39c1aa5c7ccea9bb56e17ff18eb,2012-06,Warwickshire Police,Warwickshire Police,-1.826326,52.300887,On or near CHURCH ROAD,E01031244,Stratford-on-Avon 001C,Suspect charged
1965a96bfb3d0a5dcedde3e742e0295f5f4f2b71d367f36e7eea55d2c7d00e02,2012-06,Warwickshire Police,Warwickshire Police,-1.857332,52.331540,On or near BLIND LANE,E01031244,Stratford-on-Avon 001C,Investigation complete; no suspect identified
d4ca8c0c6954bc209c0698768d55fbea934b8983fe3dffdaef35396957f516fc,2012-06,Warwickshire Police,Warwickshire Police,-1.830737,52.340280,On or near TOM HILL,E01031244,Stratford-on-Avon 001C,Investigation complete; no suspect identified
99cb69657decd89e2e1945acb184f8b7128e29b1d4180da66a7a1c71f49c9065,2012-06,Warwickshire Police,Warwickshire Police,-1.833982,52.308630,On or near ULLENHALL LANE,E01031244,Stratford-on-Avon 001C,Investigation complete; no suspect identified
9e5f648c711ebc5736c662db5b97c3d09b1e85fec208725f128349c7aadfd0ea,2012-06,Warwickshire Police,Warwickshire Police,-1.511171,52.091101,On or near POOLGATE,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
f1413af776d8822abfc81a263de1ab4b8d6d040135f532f0cf33a712c50be4cf,2012-06,Warwickshire Police,Warwickshire Police,-1.781638,52.161570,On or near ORCHARD CLOSE,E01031248,Stratford-on-Avon 012E,Investigation complete; no suspect identified
f4c19cfcff01146ad055114437101060f89eadd7c4e8c470889444ef78d5d30e,2012-06,Warwickshire Police,Warwickshire Police,-1.788097,52.168253,On or near CHURCH LANE,E01031248,Stratford-on-Avon 012E,Investigation complete; no suspect identified
118e39082b58284fe165a2c2155bd003a43e4f6a7836557764fc851d81d38374,2012-06,Warwickshire Police,Warwickshire Police,-1.739030,52.145436,On or near WARWICKSHIRE AVENUE,E01031248,Stratford-on-Avon 012E,Investigation complete; no suspect identified
4fc99ca8294a5c8ad445ccc0d14d108f00067f07b49af6e276af704b49ae5ca9,2012-06,Warwickshire Police,Warwickshire Police,-1.599515,52.191004,On or near Pedestrian Subway,E01031249,Stratford-on-Avon 008C,Investigation complete; no suspect identified
25a76501286c2c862a80e01b707ff777faf81e647f5d5af2f7b085c7cc85eb5e,2012-06,Warwickshire Police,Warwickshire Police,-1.592637,52.192941,On or near PEACOCK COURT,E01031250,Stratford-on-Avon 008D,Investigation complete; no suspect identified
d303d212a04fd5684a8e8302141b3eb6939a2922b34582da80f277eba7fe25bb,2012-06,Warwickshire Police,Warwickshire Police,-1.619190,52.179076,On or near WELLESBOURNE ROAD,E01031250,Stratford-on-Avon 008D,Investigation complete; no suspect identified
7c186860a507b524902989e0ad99478abe367dc69e551523a8d10d9997b14590,2012-06,Warwickshire Police,Warwickshire Police,-1.590210,52.195980,On or near Police Station,E01031250,Stratford-on-Avon 008D,Investigation complete; no suspect identified
8ad6278a8c11c02e0c360222a5000bbf01c4d5296c0a92a4156b28c2bf19452b,2012-06,Warwickshire Police,Warwickshire Police,-1.532828,52.200388,On or near MORETON MORRELL LANE,E01031252,Stratford-on-Avon 008F,Investigation complete; no suspect identified
02d9baa4dd923fbe76ac6e887f15be0ce3aa86e47dbfcfbb735fb15160337af4,2012-06,Warwickshire Police,Warwickshire Police,-1.517545,52.218658,On or near FOSSE WAY,E01031252,Stratford-on-Avon 008F,Investigation complete; no suspect identified
d7c3c1d5bb624b60fd1a30f02a064adaa1c9927add2ac3e33e5dfe96f525e270,2012-06,Warwickshire Police,Warwickshire Police,-1.586190,52.170316,On or near Park/Open Space,E01031252,Stratford-on-Avon 008F,Investigation complete; no suspect identified
c24221e467a01d84a6de0e8fa06855eac52373d33f3af1447d089ffe0d32b72c,2012-06,Warwickshire Police,Warwickshire Police,-1.588762,52.195921,On or near MOUNTFORD CLOSE,E01031253,Stratford-on-Avon 008G,Investigation complete; no suspect identified
d1eba265aade4817971a40743e1d8ba5972b1c898ec9ae16ba49778ac931d90e,2012-06,Warwickshire Police,Warwickshire Police,-1.594177,52.198844,On or near BETTRIDGE PLACE,E01031253,Stratford-on-Avon 008G,Investigation complete; no suspect identified
70112e938f42d79c1f88e8eec142267debd6232527792fe10d0db23292ba8058,2012-06,Warwickshire Police,Warwickshire Police,-1.594639,52.197946,On or near HOPPER'S LANE,E01031253,Stratford-on-Avon 008G,Investigation complete; no suspect identified
ef3795fe295c50aa71b9300537a3bc084d5c7803120482c67d28c508574104cc,2012-06,Warwickshire Police,Warwickshire Police,-1.608088,52.382104,On or near HODGETT'S LANE,E01031254,Warwick 001A,Investigation complete; no suspect identified
dda6be043c7e2fc743540ea0194dfbda5c294856d3e48cb1d9d858b47c93b619,2012-06,Warwickshire Police,Warwickshire Police,-1.589884,52.345767,On or near Parking Area,E01031254,Warwick 001A,Investigation complete; no suspect identified
36b9cceccf42c2c576b548a2feeae8b94694f1e1e205db5b35662bb5728dc30e,2012-06,Warwickshire Police,Warwickshire Police,-1.579841,52.342918,On or near Supermarket,E01031256,Warwick 001C,Investigation complete; no suspect identified
2b0d7b1d0a07b2aab1b9e448151d967efb68cd41204049421fa6c81f8881f0ba,2012-06,Warwickshire Police,Warwickshire Police,-1.579841,52.342918,On or near Supermarket,E01031256,Warwick 001C,Investigation complete; no suspect identified
2ee65de3ac8759137f7c59a3c22629be2b02ada02790393de2b06c2a8528dbfc,2012-06,Warwickshire Police,Warwickshire Police,-1.582444,52.340787,On or near ANGLESS WAY,E01031256,Warwick 001C,Investigation complete; no suspect identified
407cb37a680de9681c5cc74b58c04cfa78a695920e76f08675a0c0927e65184f,2012-06,Warwickshire Police,Warwickshire Police,-1.577307,52.342271,On or near Parking Area,E01031258,Warwick 001E,Investigation complete; no suspect identified
f89207b4470dcd9f4e2276a9841b0c05e4fcee14c0795950b2c0b92ff23e6136,2012-06,Warwickshire Police,Warwickshire Police,-1.577940,52.340601,On or near Supermarket,E01031258,Warwick 001E,Suspect charged
2266c7b27ce177a04888f8ba44d4c6d274ec379387304e1968a907edecf432b7,2012-06,Warwickshire Police,Warwickshire Police,-1.575756,52.341788,On or near BERTIE ROAD,E01031258,Warwick 001E,Investigation complete; no suspect identified
55caa8569d469446834f1c7a81c9a0b6b4ff2daa94dbed7a472a241b0f53cee0,2012-06,Warwickshire Police,Warwickshire Police,-1.578182,52.345969,On or near CHURCH DRIVE,E01031258,Warwick 001E,Investigation complete; no suspect identified
2c0bb8183d79aeaa3e5354502be41654679f4524eacfa679ad04d63f9cb557ba,2012-06,Warwickshire Police,Warwickshire Police,-1.575756,52.341788,On or near BERTIE ROAD,E01031258,Warwick 001E,Investigation complete; no suspect identified
7fa2e958f7c337ee6937d8347a490df48e516643281dda3e484de6f381f0ab83,2012-06,Warwickshire Police,Warwickshire Police,-1.535601,52.278247,On or near MAPLE ROAD,E01031261,Warwick 013A,Investigation complete; no suspect identified
57ad094fb58bc53bb5cb8b88408501a75cc87faf90cc1efc314e7291c224a2d0,2012-06,Warwickshire Police,Warwickshire Police,-1.542038,52.276546,On or near HERMES CLOSE,E01031261,Warwick 013A,Offender given a caution
d0c522ee8184073d002707c735ccbd21145a97b54042994ebe4dc6cbc1f8bde2,2012-06,Warwickshire Police,Warwickshire Police,-1.536464,52.281181,On or near VISCOUNT CLOSE,E01031261,Warwick 013A,Offender given a caution
36f85f23216be330e212b2ea32cf427d07e05b61dc1145f496eba3fe826dd0ca,2012-06,Warwickshire Police,Warwickshire Police,-1.532417,52.278513,On or near CHARLES GARDNER ROAD,E01031262,Warwick 013B,Investigation complete; no suspect identified
fb9a4f85f84ac8c3958ebcc26b586cfaee2fe5e9bb6040d1567fd8e4c6a919a8,2012-06,Warwickshire Police,Warwickshire Police,-1.533331,52.275298,On or near WINDMILL ROAD,E01031262,Warwick 013B,Investigation complete; no suspect identified
fd35fa4b83d3c8b761e4f8e58128d0a386d5a97473218740c3bcffcf1b48c68b,2012-06,Warwickshire Police,Warwickshire Police,-1.532417,52.278513,On or near CHARLES GARDNER ROAD,E01031262,Warwick 013B,Investigation complete; no suspect identified
e90741fc5e6a0cb8d1042bb749ebce7a4aab0eb9af84b97924e4cfcffdafdabc,2012-06,Warwickshire Police,Warwickshire Police,-1.530046,52.278234,On or near TACHBROOK STREET,E01031263,Warwick 013C,Investigation complete; no suspect identified
3ff444c2871640e59c730499c1d99d718fd4d4e7055db1ba5527df84758c4bef,2012-06,Warwickshire Police,Warwickshire Police,-1.529320,52.278986,On or near SHRUBLAND STREET,E01031263,Warwick 013C,Investigation complete; no suspect identified
d86ba68a8ef149656b7dc64708363487d3d47cdad7ee95d832c3483218b7f932,2012-06,Warwickshire Police,Warwickshire Police,-1.527320,52.278187,On or near LLEWELLYN ROAD,E01031263,Warwick 013C,Investigation complete; no suspect identified
ee187f7f99fb40946e9ac1547cb391d28acddabba12cd5f3b0225f0e839c5b37,2012-06,Warwickshire Police,Warwickshire Police,-1.529320,52.278986,On or near SHRUBLAND STREET,E01031263,Warwick 013C,Investigation complete; no suspect identified
ea5de6bede86c12f8eb244610a37960a236a559aee7aa49925e8d08d1cee6505,2012-06,Warwickshire Police,Warwickshire Police,-1.522864,52.278232,On or near WAVERLEY ROAD,E01031264,Warwick 013D,Investigation complete; no suspect identified
8ace2a04dc99529879a18423142349f313d13904b5ff4fc74a076d299dc6e6e5,2012-06,Warwickshire Police,Warwickshire Police,-1.522864,52.278232,On or near WAVERLEY ROAD,E01031264,Warwick 013D,Suspect charged
dc8944302f0bcc51f4b571a7c51bf866791ac5da5aa498ff0df18ccb9e92e905,2012-06,Warwickshire Police,Warwickshire Police,-1.538744,52.283285,On or near BURY ROAD,E01031265,Warwick 013E,Offender given a caution
834b5b5cb5030075f33e05592b95079f8088746cb85442da5f0cd56f3f220ecc,2012-06,Warwickshire Police,Warwickshire Police,-1.530571,52.282632,On or near TOWER STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
c3b23396419dd387c6456e0b780ef167ac56a8e208b7e92e757312bad658522d,2012-06,Warwickshire Police,Warwickshire Police,-1.532552,52.283863,On or near CROWN TERRACE,E01031266,Warwick 013F,Suspect charged
357b0f1f46b7c013abb631fa870fb41f50c06c934484c17257c90984d019468d,2012-06,Warwickshire Police,Warwickshire Police,-1.532469,52.280545,On or near CHARLOTTE STREET,E01031266,Warwick 013F,Suspect charged
c42280cca784c9de83f2b2968d4a6f97b57e8f44e05cb5d153385b0d77b5dc4e,2012-06,Warwickshire Police,Warwickshire Police,-1.533801,52.283517,On or near WISE TERRACE,E01031266,Warwick 013F,Offender given a caution
4994269664abe4fbdb96c04c2cfe506f5cc14d0798e52a4d69d7b55cc387eed5,2012-06,Warwickshire Police,Warwickshire Police,-1.532552,52.283863,On or near CROWN TERRACE,E01031266,Warwick 013F,Investigation complete; no suspect identified
c5ea7a7922f7b551475ae1a0eb03e1b05ac3b88c4722553712ffcb1349ad8cb8,2012-06,Warwickshire Police,Warwickshire Police,-1.530243,52.281777,On or near RANELAGH STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
a8c1a5068aee8f68a3d9c05b88813bfa5e087cc3c21a31a3e1e7a1f95a0875fe,2012-06,Warwickshire Police,Warwickshire Police,-1.532552,52.283863,On or near CROWN TERRACE,E01031266,Warwick 013F,Investigation complete; no suspect identified
929225b0d44c548eff2b5bf1bedd7fa6de68c3336387b00d67000cd2d45f6dd7,2012-06,Warwickshire Police,Warwickshire Police,-1.532469,52.280545,On or near CHARLOTTE STREET,E01031266,Warwick 013F,Suspect charged
c704bb475aff9f55956ef3c3db33b6247ffe386bd9f1229cddb54a961f642e81,2012-06,Warwickshire Police,Warwickshire Police,-1.530571,52.282632,On or near TOWER STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
b7322e1866f5f3625e4315f31c0b4cae58415298df698993a41a434416e103e6,2012-06,Warwickshire Police,Warwickshire Police,-1.532469,52.280545,On or near CHARLOTTE STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
d80dd9e66245b15fe01616d05f486931b5a8d2bd3ca57f8809a20f6158359d1f,2012-06,Warwickshire Police,Warwickshire Police,-1.633599,52.297813,On or near ALDERMINSTER GROVE,E01031268,Warwick 014D,Investigation complete; no suspect identified
84b22c91ecbd78c6442cec687209cbfb0ad96a26616f29ae54405dc0d958e96f,2012-06,Warwickshire Police,Warwickshire Police,-1.606506,52.245878,On or near CARTER DRIVE,E01031269,Warwick 014E,Investigation complete; no suspect identified
6617fef31d1e1abea61569b7b80cc7444a90e4fbb3af6f5a6694f3509afba686,2012-06,Warwickshire Police,Warwickshire Police,-1.521696,52.291416,On or near FERNHILL DRIVE,E01031271,Warwick 010A,Investigation complete; no suspect identified
6ed99ca537879b885d9c195165b041d4a0e0d7c6e337f57bb7c764f83ff9f425,2012-06,Warwickshire Police,Warwickshire Police,-1.523228,52.290703,On or near NEWBOLD TERRACE EAST,E01031271,Warwick 010A,Investigation complete; no suspect identified
3ef0773cdbddb7e802a8c2ec8ef7ae8a78a0f4f967262a5677b956f2ed2e7261,2012-06,Warwickshire Police,Warwickshire Police,-1.529947,52.290407,On or near WILLIAM STREET,E01031271,Warwick 010A,Investigation complete; no suspect identified
b96e25c7023273afc2ac451d0771507257c7993de65537796366ad43d46636be,2012-06,Warwickshire Police,Warwickshire Police,-1.530270,52.291747,On or near CROSS STREET,E01031271,Warwick 010A,Suspect charged
adc333a487d5208d6605b1c9121e81fe193a29b20bd6d7f52c831d15dc470df6,2012-06,Warwickshire Police,Warwickshire Police,-1.517195,52.290094,On or near Parking Area,E01031271,Warwick 010A,Offender given a caution
17146b802bdf69dedf813cd0fb82cf107e25ec0a08bc8e387c597bd9cf3e6c5d,2012-06,Warwickshire Police,Warwickshire Police,-1.529947,52.290407,On or near WILLIAM STREET,E01031271,Warwick 010A,Suspect charged
75593601c7f970384229e7da04422a75fc44e7ea513188a35643a985559bc8be,2012-06,Warwickshire Police,Warwickshire Police,-1.530908,52.288217,On or near Pedestrian Subway,E01031271,Warwick 010A,Investigation complete; no suspect identified
a4d190f69d3e7245d7af1b4d1c1b14aa526f8c6d650e24c0f72b931289e497c4,2012-06,Warwickshire Police,Warwickshire Police,-1.523228,52.290703,On or near NEWBOLD TERRACE EAST,E01031271,Warwick 010A,Investigation complete; no suspect identified
a497869afeae3ab044477d4972b39e1e64a7a412a7476a39a55b7d21d5c4021a,2012-06,Warwickshire Police,Warwickshire Police,-1.529947,52.290407,On or near WILLIAM STREET,E01031271,Warwick 010A,Investigation complete; no suspect identified
a7ef6916a40d47e61d0e5863147e1c015448be5e3b40d3ba5f62f0ec4f8aec4f,2012-06,Warwickshire Police,Warwickshire Police,-1.526129,52.290931,On or near EASTFIELD ROAD,E01031271,Warwick 010A,Investigation complete; no suspect identified
7e1e636d6815a9ca2013a319b28089049d6b2de4b5102d2642b3400c6709b7c9,2012-06,Warwickshire Police,Warwickshire Police,-1.529947,52.290407,On or near WILLIAM STREET,E01031271,Warwick 010A,Investigation complete; no suspect identified
b533a60176378dfeffdbb04cb359b94536c8f87605e1ca33f9cbd752bf1b333e,2012-06,Warwickshire Police,Warwickshire Police,-1.529947,52.290407,On or near WILLIAM STREET,E01031271,Warwick 010A,Investigation complete; no suspect identified
1e795e318e13ecd9d57e1fc9b7c8658cbf29ed5bd5b0c41591dba53860a5bd21,2012-06,Warwickshire Police,Warwickshire Police,-1.529947,52.290407,On or near WILLIAM STREET,E01031271,Warwick 010A,Investigation complete; no suspect identified
c4ee5cadd50cfcfb451d2309754a47e10c1e28e2fd81d6324a7113b0615365b1,2012-06,Warwickshire Police,Warwickshire Police,-1.534087,52.288409,On or near ROSEFIELD PLACE,E01031271,Warwick 010A,Investigation complete; no suspect identified
cfb9f553a8cfac729293b4b643781b1202c64a1d03d8b5ce1b7670f9733c42fc,2012-06,Warwickshire Police,Warwickshire Police,-1.526129,52.290931,On or near EASTFIELD ROAD,E01031271,Warwick 010A,Investigation complete; no suspect identified
