Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
70e741a02038a80e41a5f622d31ab52c993c6fc2d6bc64ae5b3ab7e2552e8820,2014-11,Dorset Police,Dorset Police,-2.759528,50.732141,On or near GUNDRY LANE,E01020503,West Dorset 008B,Suspect charged
baeab289863591ca1747b9093e8c6ed4b0b6e48e4a9ccd29280e6f3ded325c7b,2014-11,Dorset Police,Dorset Police,-2.757216,50.733730,On or near Shopping Area,E01020500,West Dorset 006C,Suspect charged
baeab289863591ca1747b9093e8c6ed4b0b6e48e4a9ccd29280e6f3ded325c7b,2014-11,Dorset Police,Dorset Police,-2.757216,50.733730,On or near Shopping Area,E01020500,West Dorset 006C,Suspect charged
dccbf4bd866f81a06808d75ecca7dc067ee76148a17c94bdf215f4d093035931,2014-11,Dorset Police,Dorset Police,-2.759528,50.732141,On or near GUNDRY LANE,E01020503,West Dorset 008B,Suspect charged
dccbf4bd866f81a06808d75ecca7dc067ee76148a17c94bdf215f4d093035931,2014-11,Dorset Police,Dorset Police,-2.759528,50.732141,On or near GUNDRY LANE,E01020503,West Dorset 008B,Suspect charged
3eb4bd6477987631d60fa8d3813c8c47615a44752e49fc08dac3a1fa7de24487,2014-11,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Suspect charged
3eb4bd6477987631d60fa8d3813c8c47615a44752e49fc08dac3a1fa7de24487,2014-11,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Suspect charged
85256d73b018f1591c0be52629070c9d0d41420d27372d9aa041251958a77d4e,2014-11,Dorset Police,Dorset Police,-1.957890,50.608000,On or near MOUNT PLEASANT LANE,E01020481,Purbeck 006D,Suspect charged
85256d73b018f1591c0be52629070c9d0d41420d27372d9aa041251958a77d4e,2014-11,Dorset Police,Dorset Police,-1.957890,50.608000,On or near MOUNT PLEASANT LANE,E01020481,Purbeck 006D,Suspect charged
2d52a0e3ba2b31c3ab4b00fac22388c7a23f089ab9274a9989bfdfa0808c25d5,2014-11,Dorset Police,Dorset Police,-2.453699,50.610936,On or near Shopping Area,E01020554,Weymouth and Portland 004B,Offender given a caution
b8c6751771c23cd1b431c0ee1d2e98d75461260ea21dbdf8e46adb51faceaee9,2014-11,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Offender given a caution
2c4983b0cf7db1975bb1a97141ba2bd7d921d40da3cf8116317ff657d8405b2d,2014-11,Dorset Police,Dorset Police,-2.455715,50.616225,On or near Shopping Area,E01020554,Weymouth and Portland 004B,Suspect charged
1ff1f381302bb5acd6e069123ebc6b1c3248f10aee65c58c1ef8e9486485fecf,2014-11,Dorset Police,Dorset Police,-2.466822,50.645947,On or near COPPICE COURT,E01020571,Weymouth and Portland 001D,Suspect charged
9ee58590d52cf7a0a138717f9efea96c9680e58bc589cec17fe898395b6db13d,2014-11,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
6e092b0f3faa7036b8887b96bcf620c4f4ac348d0b49b153d6a4bcf890caaa10,2014-11,Dorset Police,Dorset Police,-2.195962,50.886911,On or near HOD VIEW,E01020444,North Dorset 005A,Offender given a caution
6588e9b102497c792d856da09775ee03ac2835c68aa029acd67ec0176020a872,2014-11,Dorset Police,Dorset Police,-2.476177,50.599002,On or near CHURCH KNAP,E01020588,Weymouth and Portland 007C,Suspect charged
5fff78388dcbe9cdac9f5b9dd438b3060e27d5cb62e222855efa6a93e85642dc,2014-11,Dorset Police,Dorset Police,-2.189344,50.674705,On or near BINDON LANE,E01020489,Purbeck 004A,Suspect charged
98c94aae9482aadddae3c0ead801713656281e4dc0df47fa4d08cb41115e6335,2014-11,Dorset Police,Dorset Police,-2.020978,50.770108,On or near HENBURY VIEW ROAD,E01020382,East Dorset 012A,Suspect charged
6a51a90f75fa0473418016561e8bd764a95f87d56576f1cd81b54b26ddf638b9,2014-11,Dorset Police,Dorset Police,-2.455111,50.609330,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
466025130655690fb118326c26364b941cbcf7a8f70a54f4c2548c802a0414da,2014-11,Dorset Police,Dorset Police,-1.891379,50.721517,On or near NORWICH AVENUE WEST,E01015372,Bournemouth 023B,Investigation complete; no suspect identified
a298db5abf75688ef9135763a28721c120a73a05ba6098c4414623342b3533d7,2014-11,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Investigation complete; no suspect identified
ee9274bb9d8772c7b566f3a3c51d234a85f8fef2a7c13e1a19a263c42cf5a156,2014-11,Dorset Police,Dorset Police,-1.902728,50.768307,On or near SCHOOL LANE,E01015304,Bournemouth 002B,Investigation complete; no suspect identified
a9c2a2607558df035f9db3cfad78346ac6df4bba5cae7ee134d5a13711fbf66d,2014-11,Dorset Police,Dorset Police,-1.913028,50.734800,On or near CARROLL CLOSE,E01015389,Poole 009D,Investigation complete; no suspect identified
687265260e284d27f6934f2ce4e078193c063d376907d36c156fce601ed6275f,2014-11,Dorset Police,Dorset Police,-1.831837,50.729846,On or near WILTON ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
0c76ff9ff1c419ad6657e044c968ced0024dd22aa6fcd8f4c91d35a76e9b1d21,2014-11,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
d4f2cebf65bd2e2e4f06eeacfef4a66f562368871a94c0bbd029c15fc71c7d67,2014-11,Dorset Police,Dorset Police,-1.907002,50.736737,On or near MERROW AVENUE,E01015387,Poole 009B,Investigation complete; no suspect identified
3807c34625a8b1fff85cdf68c76d970e02ebe089c15ca41befb050746d461731,2014-11,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
dfed5bd7c1722a35195820b8aaaa9494a745d0265ae8ae9e9013eadcf5c0cade,2014-11,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
26dc3e615f4436e8ce679f1316ff6ebfc07f5fc84ddb391703e0285cd3a8d79c,2014-11,Dorset Police,Dorset Police,-1.876634,50.720496,On or near Shopping Area,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
eddb90d5c4d2361ee8a481649d941172b4b49fb261bb4d08bc9afd401c55b050,2014-11,Dorset Police,Dorset Police,-1.932646,50.740118,On or near Supermarket,E01015385,Poole 007F,Investigation complete; no suspect identified
5e8acb89499a5f0715b319186d3e2dec0a4e6ff33f632cd2a0c4d4b9f17110c9,2014-11,Dorset Police,Dorset Police,-1.814920,50.726178,On or near SOUTHBOURNE GROVE,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
08df7a1ede9148be8edbee73c466282395585b32d38e28eb287d25db8ec395dc,2014-11,Dorset Police,Dorset Police,-1.793001,50.720081,On or near SEA ROAD,E01015296,Bournemouth 020B,Investigation complete; no suspect identified
2738ebc1c9530eaac20dbef1735c9503b4b6108d51c3b091bed75976ef3c9798,2014-11,Dorset Police,Dorset Police,-1.878932,50.730336,On or near ST ANTHONY'S ROAD,E01015286,Bournemouth 017C,Investigation complete; no suspect identified
7b1eda93019f8344b73a10d35fbf69e8b880b726df72021d914af60c429ef915,2014-11,Dorset Police,Dorset Police,-1.936719,50.725193,On or near WARREN ROAD,E01015460,Poole 013B,Investigation complete; no suspect identified
e8d371aeb7a07528957914029eb81a4458a7f9b55988e57262b563c7dbebf58b,2014-11,Dorset Police,Dorset Police,-1.977989,50.724048,On or near Police Station,E01015465,Poole 015A,Investigation complete; no suspect identified
5c0b061b36d91613a1e21a5fcda877f32eb12fa74f56928e5206f95a2e2c1bec,2014-11,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
6756f74ebec189481104d07422a52c7e21b5c0b2b8a466545b9d7c8215948783,2014-11,Dorset Police,Dorset Police,-1.897709,50.741784,On or near Further/Higher Educational Building,E01015388,Poole 009C,Investigation complete; no suspect identified
62f1c10a7916f3c173dd035ca940431fc3dd50de5762e4e07817fc64c21667ec,2014-11,Dorset Police,Dorset Police,-1.834450,50.727988,On or near PORTMAN ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
db05984b7b7504e2951cc8d466200a7e5787230f1a8ec9547b7dfe0fda95f06c,2014-11,Dorset Police,Dorset Police,-1.867893,50.735917,On or near BELVEDERE ROAD,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
a2350b7d8d011fc5cdea459918d929dcf18fbd80f752181e55ef944390efa44c,2014-11,Dorset Police,Dorset Police,-2.465779,50.611922,On or near HOLLY ROAD,E01020572,Weymouth and Portland 005A,Suspect charged
7062f5a05e192e8f671970143def01bee7b239215a2c32908c81c7fa538f9393,2014-11,Dorset Police,Dorset Police,-2.220616,50.752167,On or near ELDER ROAD,E01020465,Purbeck 001A,Suspect charged
41c03f40ebe820924723d9c2c7d08a6d3fcdbdb0365206de4007df084071de89,2014-11,Dorset Police,Dorset Police,-2.458518,50.619613,On or near JUBILEE CLOSE,E01020553,Weymouth and Portland 004A,Suspect charged
328444257ac87975088834d73c04ece8e38bca9eb4fc40a3bb6629db6fbcaf71,2014-11,Dorset Police,Dorset Police,-2.762751,50.733415,On or near Bus/Coach Station,E01020503,West Dorset 008B,Offender given penalty notice
328444257ac87975088834d73c04ece8e38bca9eb4fc40a3bb6629db6fbcaf71,2014-11,Dorset Police,Dorset Police,-2.762751,50.733415,On or near Bus/Coach Station,E01020503,West Dorset 008B,Local resolution
e745154ceecb27fb9c9fa8e8c50377bf88ffd77dfc7adea2ee1d126adf858668,2014-11,Dorset Police,Dorset Police,-2.485555,50.606778,On or near OVERBURY CLOSE,E01020578,Weymouth and Portland 005D,Local resolution
b593fa64b944c61a7a39629c0cffdff161d6240d14857f8db29de23966bf9d05,2014-11,Dorset Police,Dorset Police,-2.764901,50.734057,On or near RENDALLS WALK,E01020503,West Dorset 008B,Offender given penalty notice
b593fa64b944c61a7a39629c0cffdff161d6240d14857f8db29de23966bf9d05,2014-11,Dorset Police,Dorset Police,-2.764901,50.734057,On or near RENDALLS WALK,E01020503,West Dorset 008B,Local resolution
7272a18a5ff9184dcb6d88ce7ac7ad40b9d89340b8526689ac40de0d0e4a8069,2014-11,Dorset Police,Dorset Police,-2.436633,50.713798,On or near Shopping Area,E01032644,West Dorset 009H,Suspect charged
7272a18a5ff9184dcb6d88ce7ac7ad40b9d89340b8526689ac40de0d0e4a8069,2014-11,Dorset Police,Dorset Police,-2.436633,50.713798,On or near Shopping Area,E01032644,West Dorset 009H,Offender given a caution
d232a1f9f53890689bfbf208b730835e33feabe367f8adb392482c72b9984531,2014-11,Dorset Police,Dorset Police,,,No location,,,Suspect charged
69a82555f4ea72e1da3c24a7f28cfa2ade09a701df6347ed88fdf244e7e4a3ca,2014-11,Dorset Police,Dorset Police,-2.483269,50.607139,On or near LUDLOW ROAD,E01020578,Weymouth and Portland 005D,Local resolution
c62a615b27f46cfe2db96091fc6c99321b8a0122a9043adb66625f785f76caa3,2014-11,Dorset Police,Dorset Police,-2.454754,50.611894,On or near GREAT GEORGE STREET,E01020554,Weymouth and Portland 004B,Suspect charged
01735a53192176a63776897890bcc2939e5848a9e2f976061f67c5a2fb3cce0c,2014-11,Dorset Police,Dorset Police,-2.451822,50.622940,On or near Further/Higher Educational Building,E01020556,Weymouth and Portland 004D,Suspect charged
14b553cec2aed5462561c7432ee26fa45510b2a397cd1eb6079ed324cf94cc1d,2014-11,Dorset Police,Dorset Police,-2.460670,50.608336,On or near Parking Area,E01020573,Weymouth and Portland 005B,Suspect charged
a90cc41c43b1975a61a37824b9f0dc9d00c64b5cab7a226c60042f7a4a0eeda5,2014-11,Dorset Police,Dorset Police,-2.482344,50.607943,On or near TOLLERDOWN ROAD,E01020577,Weymouth and Portland 005C,Suspect charged
a90cc41c43b1975a61a37824b9f0dc9d00c64b5cab7a226c60042f7a4a0eeda5,2014-11,Dorset Police,Dorset Police,-2.482344,50.607943,On or near TOLLERDOWN ROAD,E01020577,Weymouth and Portland 005C,Suspect charged
3af322c59d3837f4dce34487ab72c506fc41d4dfb44c56276a87c379ec088e01,2014-11,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Suspect charged
77a4384c4537a1dc08c0165eeacae96b9a6f24534838983c99e4fa3b634b9984,2014-11,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Suspect charged
1ddab04670b5d85db910e02687f763f8041b02d0652a4776a2da180c9bc99db1,2014-11,Dorset Police,Dorset Police,-1.973826,50.796734,On or near DAY'S COURT,E01020427,East Dorset 010B,Offender given a caution
a6e899b4d0f19976513f01e03a25d6e6898d7c653d19f60986d94735c4508982,2014-11,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
fe46fb890223e2002a031caf0a2e59b77f060209f488aff88ab724c3d524818b,2014-11,Dorset Police,Dorset Police,-2.437866,50.712345,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
fe46fb890223e2002a031caf0a2e59b77f060209f488aff88ab724c3d524818b,2014-11,Dorset Police,Dorset Police,-2.437866,50.712345,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
1de63588da88dbfce15975d3ee130c8a0ea14c6820f140690dfbb88bd039205b,2014-11,Dorset Police,Dorset Police,-2.455177,50.608781,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
83046964624e0f3d274ae4641bef46257f8fdfc19aa711d4066a888d8cfe66e6,2014-11,Dorset Police,Dorset Police,-2.455715,50.616225,On or near Shopping Area,E01020554,Weymouth and Portland 004B,Suspect charged
7e10685b174532ee6f0a8ee9f55abbf8493aab61e7f8827b1168c8e06c7f795b,2014-11,Dorset Police,Dorset Police,-2.427111,50.714966,On or near DURNOVER COURT,E01020518,West Dorset 010A,Local resolution
a3d1a12ef902adfd3bb6a359629b7de794861f52dc9064391a63bcda20c96af8,2014-11,Dorset Police,Dorset Police,-1.879641,50.735660,On or near WIMBORNE ROAD,E01015346,Bournemouth 012B,Unable to prosecute suspect
9ea5ec938b97a62ee76b3a655820428a5faf3cc5781d6822724259265b2eefcc,2014-11,Dorset Police,Dorset Police,-2.033505,50.717471,On or near Parking Area,E01015427,Poole 014A,Suspect charged
b951c5256bf10e8a11237aa73fd902fffee58083efb2e3326085409d316a5843,2014-11,Dorset Police,Dorset Police,-1.931651,50.722708,On or near PENN HILL AVENUE,E01015462,Poole 013D,Suspect charged
d768ad86225f2c5143533efe7c903d0ee1f4c817a12f3294445d6e2a54c7c737,2014-11,Dorset Police,Dorset Police,-1.905793,50.717690,On or near GROVELEY ROAD,E01015369,Bournemouth 024C,Formal action is not in the public interest
e95025fce35b03fad134e069efe5e8f10436f10791d14ac5a8ad9e09444b83de,2014-11,Dorset Police,Dorset Police,-1.793451,50.727266,On or near DANESBURY AVENUE,E01015299,Bournemouth 020D,Offender given a caution
fa4b92de006d48064501b1c29f2a49b71ceeb8a804f8a9c8dcf8dbe1c943d34e,2014-11,Dorset Police,Dorset Police,-1.885129,50.716502,On or near WEST CLIFF ROAD,E01015367,Bournemouth 024A,Formal action is not in the public interest
347bed71fed3fd2442ec5f3a45762feac437eade135f56978fa8a72d9dc00454,2014-11,Dorset Police,Dorset Police,-1.765773,50.734579,On or near MONKSWELL GREEN,E01020364,Christchurch 006C,Suspect charged
0b5da9777158c866e1a228ee84d26357f1b0767955616eaacd59fc9df5b28ecf,2014-11,Dorset Police,Dorset Police,-2.756556,50.732340,On or near CHANCERY LANE,E01020503,West Dorset 008B,Suspect charged
5d1c02ebac41f8a49ebbf3cfeadfd8550df2985e82e8e389e573ff099b246763,2014-11,Dorset Police,Dorset Police,-2.454754,50.611894,On or near GREAT GEORGE STREET,E01020554,Weymouth and Portland 004B,Suspect charged
fae85b69a470f7a6e1f47332cd7e4aa5bbf689c742fbe9fe5a92493ce299aeff,2014-11,Dorset Police,Dorset Police,-2.755412,50.732581,On or near KING STREET,E01020503,West Dorset 008B,Suspect charged
c8e44c095579bd9d2f1413f821829b438b9ae22896225f73ec93b2da5e668957,2014-11,Dorset Police,Dorset Police,-2.455078,50.611776,On or near WESTHAM ROAD,E01020554,Weymouth and Portland 004B,Suspect charged
176ca46759e8dd8146250b294cc10bdcf22b77432cfd53ff369fce08b75718f7,2014-11,Dorset Police,Dorset Police,-1.884964,50.853720,On or near CAMELLIA CLOSE,E01020411,East Dorset 003A,Suspect charged
176ca46759e8dd8146250b294cc10bdcf22b77432cfd53ff369fce08b75718f7,2014-11,Dorset Police,Dorset Police,-1.884964,50.853720,On or near CAMELLIA CLOSE,E01020411,East Dorset 003A,Suspect charged
ae55e31ec8569efc7f878b35ac056d74441e4ca48e9b9f2b94befadb2b5672a5,2014-11,Dorset Police,Dorset Police,-2.444482,50.645126,On or near HOLZWICKEDE COURT,E01020551,Weymouth and Portland 001A,Offender given a caution
ae55e31ec8569efc7f878b35ac056d74441e4ca48e9b9f2b94befadb2b5672a5,2014-11,Dorset Police,Dorset Police,-2.444482,50.645126,On or near HOLZWICKEDE COURT,E01020551,Weymouth and Portland 001A,Suspect charged
fae58fccecc5c9a641f5dd2e5a42fad70331cc0b5723203f88759392545ac029,2014-11,Dorset Police,Dorset Police,-2.427409,50.704048,On or near HOLBAEK CLOSE,E01020519,West Dorset 010B,Suspect charged
fae58fccecc5c9a641f5dd2e5a42fad70331cc0b5723203f88759392545ac029,2014-11,Dorset Police,Dorset Police,-2.427409,50.704048,On or near HOLBAEK CLOSE,E01020519,West Dorset 010B,Suspect charged
fc490aa468de5263202f1f565dd128c20a73974cf30cbd5d019245cfcf3bf56f,2014-11,Dorset Police,Dorset Police,-2.432559,50.544963,On or near MOORFIELD ROAD,E01020562,Weymouth and Portland 009A,Suspect charged
fc490aa468de5263202f1f565dd128c20a73974cf30cbd5d019245cfcf3bf56f,2014-11,Dorset Police,Dorset Police,-2.432559,50.544963,On or near MOORFIELD ROAD,E01020562,Weymouth and Portland 009A,Suspect charged
cd4384ca70a5be8d0315bf2fa27eff3926d9c7898687c944f714f2e44dc4d4d5,2014-11,Dorset Police,Dorset Police,-2.432559,50.544963,On or near MOORFIELD ROAD,E01020562,Weymouth and Portland 009A,Suspect charged
cd4384ca70a5be8d0315bf2fa27eff3926d9c7898687c944f714f2e44dc4d4d5,2014-11,Dorset Police,Dorset Police,-2.432559,50.544963,On or near MOORFIELD ROAD,E01020562,Weymouth and Portland 009A,Suspect charged
9265da0af73046341dc4153918e9f2a763592b201939f697ac3efb6d1ab09bcb,2014-11,Dorset Police,Dorset Police,-2.764009,50.729737,On or near GALE CRESCENT,E01020502,West Dorset 008A,Suspect charged
9265da0af73046341dc4153918e9f2a763592b201939f697ac3efb6d1ab09bcb,2014-11,Dorset Police,Dorset Police,-2.764009,50.729737,On or near GALE CRESCENT,E01020502,West Dorset 008A,Suspect charged
c30357ee96a9f42b30fc232c73e292c24638b2b8ba07ad01d1721cf517e460fb,2014-11,Dorset Police,Dorset Police,-2.452767,50.615436,On or near MUSGRAVE PLACE,E01020555,Weymouth and Portland 004C,Offender given a caution
68f66e376bfb984a0aae37413c3dff5857ff5d5cf6afc835e48f9be2ade6c79b,2014-11,Dorset Police,Dorset Police,-2.454754,50.611894,On or near GREAT GEORGE STREET,E01020554,Weymouth and Portland 004B,Suspect charged
5af5bbb13856b6b70876b7042275e26ce6c9fe42d3a872f101a6b0886acb165a,2014-11,Dorset Police,Dorset Police,-2.454266,50.647732,On or near Supermarket,E01020552,Weymouth and Portland 001B,Suspect charged
5af5bbb13856b6b70876b7042275e26ce6c9fe42d3a872f101a6b0886acb165a,2014-11,Dorset Police,Dorset Police,-2.454266,50.647732,On or near Supermarket,E01020552,Weymouth and Portland 001B,Suspect charged
9810868593f87889413115641269831dba2d0b0673668385de70ce162581f0b0,2014-11,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Offender given penalty notice
962e9b29872263bc88bde82453d9719bb7ac2f7e8b9eb052560a98dceb056a05,2014-11,Dorset Police,Dorset Police,-1.985688,50.798535,On or near Nightclub,E01020428,East Dorset 010C,Offender given a caution
dec9ed4a79b31b3f5c5b83e1cee0e9f0c26f096f3318d078c0131a492104917b,2014-11,Dorset Police,Dorset Police,-2.759319,50.728824,On or near CASTLE SQUARE,E01020502,West Dorset 008A,Suspect charged
7aed3a9be12e0814b1c58f00fb6b6e69d953d0cfa9b1586b9d278d148c78b6dd,2014-11,Dorset Police,Dorset Police,-2.484733,50.605190,On or near Petrol Station,E01020578,Weymouth and Portland 005D,Suspect charged
7aed3a9be12e0814b1c58f00fb6b6e69d953d0cfa9b1586b9d278d148c78b6dd,2014-11,Dorset Police,Dorset Police,-2.484733,50.605190,On or near Petrol Station,E01020578,Weymouth and Portland 005D,Suspect charged
139e7472e8cbd71516b871291e32a414261f304de00423c9f2b4cad1a64c5ceb,2014-11,Dorset Police,Dorset Police,-2.273720,51.036107,On or near BUCKINGHAM ROAD,E01020443,North Dorset 001A,Suspect charged
b963db7893f75710a4c67dd43204ec0cb4b8bdee32b816d92d856ace9342921e,2014-11,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Offender given penalty notice
61f89571b6e1e9decbfa46d60934b11b6595d717da93b9554cf311f4a187b377,2014-11,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Offender given a caution
