Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e642d38002730c08f1193c7657f7bb883618fdc139ba0bb48320d64e515fc2bc,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.270077,52.756335,On or near HARGATE LANE,E01026711,King's Lynn and West Norfolk 008B,Offender given a caution
2592c9d362ab63037cfba1b31a3f512651fa55921f01abd69d107b3d8e1a3413,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.270077,52.756335,On or near HARGATE LANE,E01026711,King's Lynn and West Norfolk 008B,Offender given a caution
569df02d4e3e864ead73ba78f481559a66859be42e996e795d11603a61ec1f1f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.295167,52.636309,On or near Supermarket,E01026826,Norwich 007E,Suspect charged
e9b9189bf4470f9234f09eb5e1ddebc498dfcdcf76c6559fefec2f1de5d96feb,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.251104,52.795569,On or near Supermarket,E01026499,Broadland 001A,Offender given penalty notice
14f57b0804e624b1c839c3543c52488e89a6f928892072015da0a19473f6089f,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.270077,52.756335,On or near HARGATE LANE,E01026711,King's Lynn and West Norfolk 008B,Offender given a caution
73e43c6d72b72618fec857802b974c974fbe95e55090be6333919af6a50d3706,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.287181,52.630937,On or near TEN BELL LANE,E01026822,Norwich 007A,Suspect charged
48d5705b81197c5b103a5c41519e395c05e826bc246a6e982bd2208698d05f8e,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.340369,52.629268,On or near WESTERN AVENUE,E01026577,Broadland 016D,Suspect charged as part of another case
df8f50ed2b307be37246bcf50d566a92fc694567518b75953cdd99dd32bc34cf,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.932616,52.538820,On or near CHAPEL STREET,E01026419,Breckland 010A,Suspect charged
8bd5c99db4f7a5bea48c9cc85598e6f47d8c10aa33165314d08900dd61829ac8,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.728518,52.604074,On or near TOWNSHEND CLOSE,E01026625,Great Yarmouth 006D,Suspect charged
c39511d40a13e166326eb4b20b8b7aea82dbe4a157b51ecdd7ad3dc68363ef8e,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.398564,52.755154,On or near OLDSUNWAY,E01026698,King's Lynn and West Norfolk 011A,Offender given a drugs possession warning
bcc8e19a003b7a2a9df7ca6d8cb3668d8525548f36127977ffc3e296c2ab7871,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.394340,52.756220,On or near Parking Area,E01026698,King's Lynn and West Norfolk 011A,Offender given a caution
4258ce43c3169fec3ef8db34c408343e975c13b50325cb891ac86bdd70ffbaac,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.395659,52.755420,On or near Shopping Area,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
5d7672bba9eb37bc80d5b9969ed3460c949d8506530b3600dc6a249581e4d2be,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.403538,52.749667,On or near BIRCH TREE CLOSE,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
f9b828b231392f71aed0ecbfae35810040f6db7a4c81c9ac102ec619552e8250,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.995033,52.431974,On or near WOOD CLOSE,E01026494,Breckland 014D,Offender given a caution
6667006b286a17e6cdcc47ef726f7bb691de7daf0126c2d3497e6ce74c6811f2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.397093,52.826659,On or near BIRCH CLOSE,E01026757,North Norfolk 010E,Offender given a caution
58bb6a87dd9e202703eba48a8fd0c6d2481dbad9bd3aeeac3d418410944a22b9,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.728232,52.407446,On or near CAXTON WAY,E01026478,Breckland 017E,Offender given a caution
4af5caa524074359cdc951ad363c5c7e5df196e11134a8ea761c75c2d53bc1f4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.300628,52.931710,On or near Supermarket,E01026734,North Norfolk 003A,Offender given a caution
44c065abfbc69f432a6f12e194f0ebb844564680e204d2d01addf554e0d9110a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.735238,52.408992,On or near LONDON ROAD,E01026476,Breckland 017C,Offender given a caution
5df8ec719845ccaa536b07d3c34add09336903f632f91443c9c8650dad58d69b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Offender given a caution
cf23da193ce36f20b53b27b9980781a7524d542aef779c196f3c5629f5e18a9a,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.300060,52.628645,On or near GREYFRIARS ROAD,E01033440,Norwich 014C,Suspect charged
3a091dbe38b1fc0517e48af3ff19d06f556258ea03e441e053ee1ea213a5de54,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.120633,52.370841,On or near Petrol Station,E01033539,South Norfolk 015G,Suspect charged as part of another case
c8032bfcdb9185978668691fd1f9c076ca955f40ca5c9b561d214ced3bd7e80b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.724331,52.607831,On or near STONECUTTERS WAY,E01026597,Great Yarmouth 005C,Suspect charged
0a6c15a1e8f881fee347fdaa7c5cf01cff65499789879e52cb9c028df32b2185,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.728887,52.607724,On or near REGENT BOULEVARD,E01026597,Great Yarmouth 005C,Suspect charged
ca9a7e68807e85c123cea47387cb418e8fc98d4edb8752589251e92eb2b5598b,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.372311,52.585505,On or near BRADY CLOSE,E01026679,King's Lynn and West Norfolk 018A,Suspect charged
0beeb7193fdf377966d1776581904025a0dd2e4f171b55cc275953810faf0cc4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.213342,52.648766,On or near STONE BRECK,E01026925,South Norfolk 001F,Offender given a caution
2e04e7c14e008d071e5044d897516e63c9613226ef4b008d7cf0841d788cb6e3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.289582,52.648749,On or near RACKHAM ROAD,E01026800,Norwich 001D,Suspect charged
7db8dc503767d07b603d1a4b205df5f52a43efde81588e644e51bf071c0594e4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.388329,52.821648,On or near CHURCH STREET,E01026753,North Norfolk 010A,Suspect charged
69171f4445e5d398b32139dac82655187a78fe3e74b2edc8e3b8a0dc323548c4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.728129,52.642935,On or near ELM ROAD,E01026594,Great Yarmouth 003F,Suspect charged
4d2203d352931c7bfcc1f35dfad4e099ac6bff987c5757ac9fa584ef6cd7d08b,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.249379,52.520531,On or near MAIN STREET,E01026716,King's Lynn and West Norfolk 016E,Offender given a drugs possession warning
1fe947c26c036a94aec14510819ce194d427a81de21ad922799be62afee8f9a1,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.413054,52.738441,On or near Supermarket,E01026704,King's Lynn and West Norfolk 011D,Suspect charged
4a46a0685754dbd1cb95193340ca6c73548104bb0fea67009f3916feb82b6375,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.324797,52.636361,On or near Petrol Station,E01026807,Norwich 004E,Suspect charged
0c519b88c8fb08481ec0037c507e25febbea6f7512e3b38003238460fe054d12,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.555402,52.592953,On or near WHEELWRIGHTS CLOSE,E01026539,Broadland 018D,Suspect charged
c34d1cf363629beb3ddb17ce109d8c3e3384a2d07f6bbbc9e3ed3207ff59ba56,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.253411,52.796261,On or near WHITE HART STREET,E01026499,Broadland 001A,Suspect charged
d6079dc128e90790a51527d80a79e1339939ccd959de34744e277bf0f64fbd7c,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.742458,52.411361,On or near NEWTOWN,E01026474,Breckland 017A,Suspect charged
984de244a2f37f0dae59dd4b0e1588898c51147bca0a91ee870091d6ff03ff98,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.262566,52.621347,On or near CAROLINE COURT,E01026814,Norwich 012E,Suspect charged
e7b1e3e09bc8c4393f478e8a80686bbcb45f3858385140e1112c06400abbd5e1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.709817,52.573541,On or near CHRIST CHURCH ROAD,E01026620,Great Yarmouth 011D,Suspect charged
6b87f629c2cfb607469541e90bd4064435ea63f7d8b9b92d2c2a3fc18f5acb3c,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.417605,52.758031,On or near Supermarket,E01026693,King's Lynn and West Norfolk 009D,Suspect charged
93752b7c7d2f5b6141e877867071e3a5ba133b0c030cc6e9049481d329d2d34c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.627050,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Local resolution
97c052e3efbc578233de22cb25a874b1d617507d0f331abae90e15c653ec3f5b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.286354,52.641788,On or near LIME KILN MEWS,E01026830,Norwich 002C,Suspect charged
caf24c9d1ffacf1eec12d65140deac83349b434ad266b23d612ff8a609f5b4d8,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.290984,52.628241,On or near Norwich Police Station,E01026822,Norwich 007A,Suspect charged
39a6ab4f52eae686df50e2a87db6c6dbc829b20e619ac9662f8ddb907a0359c0,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.333997,52.647111,On or near BARNES CLOSE,E01026805,Norwich 004C,Offender given a caution
573698cdad7b58ca2ff47bdd49b579a0a1fa88d67f7f650d79b28bac6302abef,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.301639,52.930135,On or near MOUNT STREET,E01026735,North Norfolk 003B,Offender given a drugs possession warning
064ede79577b321709e7131b393435e42198fd3bc3d66f48d3bd85b16e681cae,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.713267,52.580646,On or near KALMIA GREEN,E01026602,Great Yarmouth 009B,Suspect charged
0b74f4f44a6725eeefbf8636f27414909c1fdd85e2e81558cd026b094ca0f700,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292730,52.628858,On or near GAOL HILL,E01026822,Norwich 007A,Suspect charged
b1cd4157be8ff9727dcb4d45616eeedba567dda02af7f48a4f9976c8261785a7,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.376317,52.601143,On or near Further/Higher Educational Building,E01033039,King's Lynn and West Norfolk 017H,Local resolution
76de37027e8fd6c5eae62370f4e64ac7ac9ce005d4b5f27ab8d688e189b5f034,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.404801,52.757258,On or near EASTGATE STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
d2e42dcfc8c4a92575d3dc85225096b991b1c2a5168cab75abb6ef87106416cd,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.722311,52.600393,On or near ALBANY CLOSE,E01026633,Great Yarmouth 007B,Suspect charged
9197394e3ead4ac77676bb8bfc8d8cda047821746a5bcb1932891f5f79641186,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.291218,52.624268,On or near Supermarket,E01026822,Norwich 007A,Offender given a caution
9270a7bafcfdcce9a033bdb20d3116f0e37639817bd7df72c11d121614be5e7d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.717979,52.561663,On or near Hospital,E01026617,Great Yarmouth 011A,Suspect charged
5e9544210e0d98693fb72071c42142f01ba2be0dc8f91030b0c807a841d0b399,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.721506,52.613893,On or near SCHOOL ROAD,E01026596,Great Yarmouth 005B,Suspect charged
394898ca58351f7d4db0cd8d8a7bd00ea2c0c7646a43e7f08215d13e8106f121,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.290087,52.630469,On or near ST LAWRENCE LANE,E01026822,Norwich 007A,Offender given a drugs possession warning
4a21b5e0a9fb92d04671a24389e893cb0e8a0552b76541d2e6663a3fba2bfdfe,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.942293,52.682870,On or near ST NICHOLAS STREET,E01026429,Breckland 003B,Suspect charged
32d8057df5796734d1de08f88a58a6204ad3b6c00ad06bfda1bb2368bb8da2a1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.288709,52.632000,On or near WESTWICK STREET,E01026822,Norwich 007A,Offender given a drugs possession warning
cf08ef8e5acf4cb26224d1917e044eccb62fd827ba8a707520d180fbf998977f,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.733409,52.417218,On or near CHESTER WAY,E01026467,Breckland 015C,Suspect charged
11d4488801042f534ff1f0fb302bb60dfbf0c8d7eb5e81ca04285578bafda2f8,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292642,52.629265,On or near Supermarket,E01026823,Norwich 007B,Suspect charged
65be90ed66745818331ae62e347a0266e07c7bab04492c06e8be8a59dd7857b9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.288289,52.628172,On or near Theatre/Concert Hall,E01026822,Norwich 007A,Offender given a caution
8c4a622d5f3b15f8e6a48008987ba553912f5155de8d1c07383e0b03155a2266,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.941318,52.681357,On or near Supermarket,E01026426,Breckland 005B,Offender given a caution
bf7f7b40743ebc7333a5626fd17727351e5bcf797a6acc3faf7818fe88824a1e,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.298411,52.932311,On or near Petrol Station,E01026734,North Norfolk 003A,Suspect charged
b5fc274bb5f909496ca0ff04903610c73a8f536654ee76bb97e51590fa0a4934,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.298411,52.932311,On or near Petrol Station,E01026734,North Norfolk 003A,Suspect charged
bd74f631c14514ac0861ad2ebb9e338e61db84d814b7dc89f898f253da2abed4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.240803,52.640795,On or near GRISTOCK PLACE,E01026869,Norwich 006G,Suspect charged
fab43ac53061ca5ce313ba90d2499e68f22e41a9ebc9ec5e7cfc2204396d625b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.727007,52.573783,On or near NELSON ROAD,E01026631,Great Yarmouth 010E,Suspect charged
8224359558448b0c70e7352aca5ae5ec90f77764f55e88604effbeba2e8cdbdf,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.825971,52.571667,On or near MIDDLE STREET,E01026488,Breckland 009C,Suspect charged
a0b6ba3dc054cf529f61022bc26ad054398b5d38685faf931264f6fe7c604c1a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.405054,52.758889,On or near HARECROFT PARADE,E01026689,King's Lynn and West Norfolk 007C,Suspect charged
0319b2f53c6f21ddaca3c0d50b45cad4c10491ffc7d7aae2aa08a10be53bdcb3,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.823674,52.571066,On or near BEECHWOOD AVENUE,E01026488,Breckland 009C,Local resolution
4f927f14533bf0bdd6cb7612cf5f8642fbe6d68301976c114a24041cff9f3e17,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.728518,52.604074,On or near TOWNSHEND CLOSE,E01026625,Great Yarmouth 006D,Suspect charged
947755eeb135992c7644901a6ea109be39430eb4bbf84073e6b9f7d87da307e4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.728518,52.604074,On or near TOWNSHEND CLOSE,E01026625,Great Yarmouth 006D,Suspect charged
da056b6caf8f0ccb586531a6132e2236fc1d6d473485772b07e863693225f46d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.433328,52.875261,On or near HIGH STREET,E01026750,North Norfolk 007B,Suspect charged
6a40bde4e1b6518c0c30aee81ff3a02b3792dc120361a60ff0a2cab61afa5a74,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.385562,52.673943,On or near BRITTON CLOSE,E01026722,King's Lynn and West Norfolk 015C,Offender given a caution
16f998cbcf2732a6547086d002b9e021653044a0d2cce9b551bfea1c17319799,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.124983,52.369800,On or near BRYARS LANE,E01033539,South Norfolk 015G,Offender given a caution
7f33bb61e2efd91f9a8f89b6d01242f1e14675527b4ffa9d98805f3f883a40c0,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.405861,52.754161,On or near Shopping Area,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
212923c1e77a82645411df492b9ec5e05df7c69b26885cce0ebe52b6c6ffd291,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.277098,52.624588,On or near ROSE VALLEY,E01026839,Norwich 009E,Suspect charged
4f4c2da7e9dba905f0315a7ebf9b8bbaeeb17866c0c4946a3613dc8a53d5225f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.724250,52.609831,On or near THE CONGE,E01026597,Great Yarmouth 005C,Suspect charged
02d3274eff927cfc8cf896d3ba0e79c29ec846fb87993df5810b910eb9ff49af,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.734129,52.608377,On or near BERMONDSEY PLACE EAST,E01026598,Great Yarmouth 005D,Offender given a caution
082058c25a6831508f64e379d36a5e491c12090be5ee684a1cd7d6152ace6424,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.293246,52.626082,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
a2c9c3bac6b1ae9963a772b2379a4053f8f9865625df34b07e1c3eeb808ec2b5,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.516910,52.821255,On or near Sports/Recreation Area,E01026718,King's Lynn and West Norfolk 004D,Offender given a caution
76462f6be364786f0b85ee57f3e95af394c88e32a93f0e9072580316220a566e,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.403509,52.748050,On or near GARDEN ROW,E01026700,King's Lynn and West Norfolk 011C,Suspect charged
13511d46d6862fbea06ed7d3aac62efac86c907679b6d0e55c2ed5c41be630e8,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.410450,52.757296,On or near GAYWOOD ROAD,E01026668,King's Lynn and West Norfolk 009C,Suspect charged
12058af8ac1042e4eb7725e48214849c5b961dc7bbea08586f4ef8f89b22a6e0,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.231270,52.730376,On or near CHALK ROAD,E01026719,King's Lynn and West Norfolk 013C,Suspect charged
5082050d81ae9554f3d4bffd559ffeabe49fd0a8385e77668ed6d156fdb04044,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.463737,52.763293,On or near YARMOUTH ROAD,E01026767,North Norfolk 012B,Offender given a drugs possession warning
8fb11c4cb687d4ca417791c1cea8e5a69d3e37cd2ce0f0e2e7340b9cce87e344,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.297243,52.637564,On or near MAGDALEN CLOSE,E01026826,Norwich 007E,Offender given a drugs possession warning
8d66ebc708c2220da99549fd8aba9eef6169e349215bcc5f5a66875dc4c9f9c5,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292678,52.636234,On or near PITT STREET,E01026826,Norwich 007E,Offender given a caution
d34b59c374dec89a44bfbc445b79ef92d1dce531094ca588ea89ed2868c1d7bc,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.395433,52.752106,On or near HIGH STREET,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
f0426c7d0064578a6d088f88546d55e0f7ecfbc0d8fceb2ba74a3a9a97463d19,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.402528,52.756081,On or near NORFOLK STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
6bfbc7075ca04604e2659e24130e56ddf8170d2be2180a967edba2b396ad0881,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.297058,52.636283,On or near Shopping Area,E01026823,Norwich 007B,Suspect charged
406476bb5b49e4d3dded1500e973db7004c2f95f61efbb20c9cc222669769945,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.370146,52.605016,On or near ELIZABETH AVENUE,E01033038,King's Lynn and West Norfolk 017G,Local resolution
e04d52a94219cbe13f9a6964aa46de6d5cccd6103bf386507391492c9ec1cdee,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.729035,52.413551,On or near REDCASTLE ROAD,E01026474,Breckland 017A,Local resolution
81fc20d864a49aa6f414f2986825282235980f8f31f89357517a2bcaa8b0dd0e,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.329880,52.631479,On or near ROCKLAND DRIVE,E01026572,Broadland 015D,Suspect charged
4eb29529201db283a5c94808cb7b093d3eea4fe16e4ddc3c67a89bfee7a65e35,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.189874,52.600827,On or near BENBOW CLOSE,E01026908,South Norfolk 003D,Offender given a caution
554475fd60511aec3b87d23840b0e43949806f8f71fbebb84d801322ed1d8c53,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.189874,52.600827,On or near BENBOW CLOSE,E01026908,South Norfolk 003D,Offender given a caution
e5d65062dbce22e48d675216dd2f982873d23c98564a3be6cbfc0cc6cda500a3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.287723,52.639735,On or near ST MARTIN'S ROAD,E01026831,Norwich 002D,Suspect charged
299e439a9dbb53200cf1ab31fab06c8e0c3728305fefe1944e7dd494446be889,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.305884,52.627871,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Suspect charged
ad0cbef82032109bff246274953a1aa7e85cf2e81ea0abff97cb26c1197c5420,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.738448,52.419017,On or near ST ALBANS WAY,E01026465,Breckland 015A,Local resolution
ff618a66be83a8d9860bbca1538a517d9b39bce2d5facb60b7c4822847ac1a3d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.294439,52.629377,On or near Shopping Area,E01026823,Norwich 007B,Suspect charged
d30bf61dc5817eda7c0b25364943c9eddf6395af4f314a7bb13d095cab152cff,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.197464,52.661166,On or near LINALLS DRIVE,E01033540,South Norfolk 001H,Suspect charged
daa5ff6af7754909ff084e359aeda87aa6a7c861feae9c187a3cc2bc24e317fb,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.240749,52.629474,On or near RACHEL CLOSE,E01026861,Norwich 010D,Offender given a caution
