Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
12befd9ddc42c2717429542dc5d07f836b03920156dc660887ebef758e82525b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.598331,52.152564,On or near PARK LANE,E01030152,Suffolk Coastal 004A,Investigation complete; no suspect identified
2b1b8e47c18fa79c82664ea5eb41849b88c78e1940da6b3297f5480478daba64,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.715467,52.466316,On or near STANSFIELD CLOSE,E01030288,Waveney 006E,Investigation complete; no suspect identified
bdf11459f0806a5f50cefd1e0c27ef85a99c51becb3cca2ff42530e4f3b0b0f9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.180357,52.049787,On or near YORK ROAD,E01029990,Ipswich 011B,Investigation complete; no suspect identified
bd74ff2acc999a2780f7e7a23a8e7f7090ffd66845cfc0e3fced6fd12b589b2f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.079676,52.147492,On or near Petrol Station,E01030057,Mid Suffolk 007B,Investigation complete; no suspect identified
c3eef9eed85682bff4f9eadbc1cd202628356cffbf432bd24aec3c1103559dbe,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.266997,52.220686,On or near THE STREET,E01030154,Suffolk Coastal 002A,Investigation complete; no suspect identified
97853256d6f50b555dc93c3362ac9785cb357193c2a500339d1372bbb1d5b98d,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.694715,52.255510,On or near GOLDSMITH CLOSE,E01030140,St Edmundsbury 003D,Investigation complete; no suspect identified
eefbf996979fa0fb2d1a91316502dc06bae0aa6ff4b629c271257d1aa2d8c9b6,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.616067,52.445889,On or near Sports/Recreation Area,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
666ced29c6a30bdacbd7607856110406af0dbecffa6c8639171579be2436ed0c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.382972,52.264654,On or near NEW LEA,E01030174,Suffolk Coastal 002D,Investigation complete; no suspect identified
e581ace1a8747f3789dad73f7f9b319a001a0654549dcc57b81d3d7b4e699b8a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
6d4dfc2d07945a4e04e97d017c600740a30ac7239a88e93859e86aac3db273cb,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.193367,52.056100,On or near Sports/Recreation Area,E01030004,Ipswich 008C,Investigation complete; no suspect identified
5011d66a536deff5be1c4cd1721a8a69c8fecc7c30210ca68c0ae07d271e16ea,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.181523,52.033765,On or near RUBENS ROAD,E01029979,Ipswich 016B,Investigation complete; no suspect identified
82e992f7e3dbf2ed36c972d0e6f18d85d0926d7b2862ac8d2b1acdd1cbf08f90,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.312499,52.088660,On or near KINGSTON FARM ROAD,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
11bf1b0ad8c4ec475eb7df8501a8ec21ea0d456ec09ea8da96b8dc40d3910f93,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.731185,52.499219,On or near REYDON MEWS,E01030281,Waveney 002E,Investigation complete; no suspect identified
cfe6c84f0b75299e0dc68720b0ede1166c701a3c1cb775b8a0ca448ced6804ff,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.245425,On or near Shopping Area,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
882eab3a7db406641e5629bc91513679a48675c26898c9e7f12f543dc5402c0c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.750541,52.481794,On or near REEVE STREET,E01030249,Waveney 004C,Investigation complete; no suspect identified
5350d5e5c637ba3a97296d75ac8c0e17cf5312cf25297833c2da2cb21b0c1851,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.183279,52.048009,On or near Supermarket,E01029995,Ipswich 014C,Investigation complete; no suspect identified
be894139e40e5ebad6fa5ec953fc0735ddf3499ee41950a403432408558d698e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.147324,52.023136,On or near Sports/Recreation Area,E01029879,Babergh 005C,Investigation complete; no suspect identified
eeb552496c04080b6a8155c334538ad0854640425c6c489bb1491a56bd530222,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.422002,52.090755,On or near DUNSEY WOOD CLOSE,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
de9c616e77455ce905deecc963607986258563957d6fd72266775e8f5d58f117,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.524592,52.335744,On or near THE STREET,E01029945,Forest Heath 003E,Investigation complete; no suspect identified
99c6eada1676f8d6e1a20d43b49bbb9cb62ab0cc1e156d3b722d287638ccaee9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.208269,52.032562,On or near WEST ROAD,E01033127,Ipswich 014E,Investigation complete; no suspect identified
cba9f15aed82d61bb9a7e1ca1a7dcab0cb292e131c8615cb5b0ae2add3a8f38c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.011544,51.970945,On or near THE STREET,E01029882,Babergh 010C,Investigation complete; no suspect identified
27b872d1b5b2ad70852fe1d84cb019f6981dcf6cdf03ce21906407ddef5c9196,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.156195,52.056545,On or near UPPER BROOK STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
91d2e4ce5358e373ffc51a4d58621de0a0973e433e411351f54460c9202f13d4,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.768278,52.307962,On or near Sports/Recreation Area,E01030133,St Edmundsbury 002D,Investigation complete; no suspect identified
8a2a264586bccedb31a03f76a6a455f43089ff3ef41050386138fbc0ec699c32,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.577336,52.458814,On or near Parking Area,E01030223,Waveney 010A,Investigation complete; no suspect identified
9a3ed0646bea6812d5cc159cd76daa697e064a3321ce81146179a1c14afca818,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.781329,52.056156,On or near FOLLY ROAD,E01029922,Babergh 006C,Investigation complete; no suspect identified
942e5e2fc0527ad0f8d14f8c212922418f0b387b742cc4d054609f96616f7053,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.254001,52.062490,On or near ST MARTINS COURT,E01030181,Suffolk Coastal 010A,Investigation complete; no suspect identified
7557362411a1285eae82c6c7925aa2accdb6f9c76a9451a3490c91797106179f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.272677,52.061666,On or near Parking Area,E01030191,Suffolk Coastal 010D,Investigation complete; no suspect identified
73454a71fe03e1bdae77e82602b9463b8bac4e1cbe4c6adcb8338c73e3adde5d,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Investigation complete; no suspect identified
1d048eda73c2eb30cc355927e7146c5102cf2fad2adae6f2a76ae40828e0645b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.742715,52.491478,On or near MINOS ROAD,E01030277,Waveney 002C,Investigation complete; no suspect identified
20e46d285a5631eeaca66213978b7c5947304b29beb0a1bee7849e9ef33d42f6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.158138,52.057617,On or near Shopping Area,E01033129,Ipswich 007H,Investigation complete; no suspect identified
3e75f9fec9d10e28e378da005e37f34d6b2914caaeb966564f367c108b17f7b7,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.747790,52.207136,On or near HAMBROOK CLOSE,E01030119,St Edmundsbury 008C,Investigation complete; no suspect identified
9b41a093aa5c91dc5449ce218f85a69eb66d855c7cf22c86a1c19917c8bd1a17,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.731380,52.242418,On or near OSWYN CLOSE,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
3a32f3d76ae03b8db846192657dd5a51f05798eb607ee96184c897712454e476,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.618494,52.444639,On or near Petrol Station,E01029929,Forest Heath 001D,Investigation complete; no suspect identified
ab211d502d55b92019b05623cf1e7d8496b0d3ee6c26a6397a1996551c5c2b1c,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.914348,52.281621,On or near OLD VICARAGE DRIVE,E01030040,Mid Suffolk 004A,Investigation complete; no suspect identified
3170376f3d752692e91db66b80bf83112b0527659927ca45a811e8c81bb15b90,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.342071,51.957415,On or near CAVENDISH ROAD,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
e3def360abfbd102a55a0e098043beca73fdaf85a804c7b80cff5a12cfac915d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.738673,52.479103,On or near FILLISTERS MEWS,E01030264,Waveney 004E,Investigation complete; no suspect identified
a181c52bf04f9a72fdf5e505bcff61cd5523d8da8380a01c782fcbd2007f553c,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.401676,52.245966,On or near ICEWELL HILL,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
6791e1ba7d27b8059d1a90c0566cbe189b43cbdbd940e82a2510196802885cab,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.257470,52.029763,On or near A12,E01030198,Suffolk Coastal 010F,Investigation complete; no suspect identified
a7ee25e6d9176ae934e59bf45bdfe1dc689f86fc69f09e90ac7d6e9a972b5ee7,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.122030,52.081901,On or near Sports/Recreation Area,E01030035,Ipswich 001D,Investigation complete; no suspect identified
b2a5d4737163601baf1da9489a90d749c9f00307e5e2a6a236cb7e93e2134d18,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.747790,52.207136,On or near HAMBROOK CLOSE,E01030119,St Edmundsbury 008C,Investigation complete; no suspect identified
2ef3b5c1342c50b0b48981895a280475454755bc0a455038088f747c6524f76f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.189082,52.042023,On or near DRAKE SQUARE NORTH,E01029996,Ipswich 014D,Investigation complete; no suspect identified
0fca0b5690de97b5c71886dfdc0fd847c0069749f3a91de5d013ad37c94d7f12,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.186930,52.055852,On or near FREEHOLD ROAD,E01030003,Ipswich 008B,Investigation complete; no suspect identified
0d25dd8b080bb6baa9c479b54281b3fdc0c11e612e71c36497a6b5b8fe336869,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.129606,52.053738,On or near IRIS CLOSE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
41bcb8647d6d85026f9867243fe07ef9c1de2026ca501629a1413829fc04891a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.137833,52.059760,On or near SURREY ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
6bec224e010e22e02d44e16ede4eef100c0773fb875f7e097c15286c75e9b8f0,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.713649,52.068589,On or near CAMERON CLOSE,E01029901,Babergh 003B,Investigation complete; no suspect identified
3a08ea2186c654f9d998b05d230177b1439721ca1c6b812de3e1d25734871d98,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.711335,52.467786,On or near DIXON DRIVE,E01030290,Waveney 005E,Investigation complete; no suspect identified
033f31c544c00e7a7ec24a838cdd4f87c9a3f0f5924b04a8db469608bf04ab43,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.160477,52.053956,On or near ANGEL LANE,E01033129,Ipswich 007H,Investigation complete; no suspect identified
a8bf0c48e75d8fef7008048dcc024942a3680fa007de67978cb3a910006455a8,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.525375,52.147906,On or near Park/Open Space,E01030199,Suffolk Coastal 007C,Investigation complete; no suspect identified
5a7580a427db0d79fc6173e9da61228eaff1d56683a5c05e02a8e082b42e0dac,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.162786,52.055046,On or near GRIMWADE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
de73476114188e7d4bd3d613af18413e4adaac2d8af196ee686661e76b48ef42,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.231672,52.139356,On or near B1079,E01030200,Suffolk Coastal 006B,Investigation complete; no suspect identified
aa31dd06a3e79ec00241a9fb26dcdfde2742727c0e57c7f3a9dafff0bafd42bc,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.133795,52.056477,On or near Shopping Area,E01029985,Ipswich 010B,Investigation complete; no suspect identified
a3c6d7488e5f219724d2f017578fddf5a8033b4bbf849dd198e61fc3c294fa77,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
def01ecd457976cabe58314ac95cc02e1c6ea51440b7749a3d670f5e22e706e0,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.139151,52.053169,On or near COMPAIR CRESCENT,E01029985,Ipswich 010B,Investigation complete; no suspect identified
3a2b82fc00e765350585683fe5a86f9703ffccb08a868f30e6eb0d66a38f470a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.346098,51.958505,On or near UNDERCLIFF ROAD WEST,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
298322f85f6a584bde993498b21c2cba55a97ef45acf50dfbae63386a6797ad7,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.143493,52.082166,On or near KEMPTON ROAD,E01030033,Ipswich 001B,Investigation complete; no suspect identified
8af3528ff9821d56dede1c269b0a0db6000a54471ad7da1f564702f0aad4ddee,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.405205,52.244303,On or near DRAPERY ROW,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
5bf86ebf6ce67ce2c44022036dca799d58db61b4a72258567dec5c704d901d20,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.739640,52.492916,On or near TELESIA COURT,E01030279,Waveney 002D,Investigation complete; no suspect identified
310c71fbcf026d8b4ff62fa343c79abf358d773c37e23a9be2fdc10680b7914a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.715339,52.477375,On or near GEORGE CLOSE,E01030270,Waveney 005C,Investigation complete; no suspect identified
e25842adb22dfdd49fe3d483073a08145daa1e94b4152c683c840fc74d8c7e6b,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.718073,52.078973,On or near SPICERS LANE,E01029901,Babergh 003B,Investigation complete; no suspect identified
2225fc6be5c680c4371eb63327c2e4de52a80e56b3cea017becd9eb9d72d71ed,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.729689,52.042094,On or near Supermarket,E01029920,Babergh 007H,Investigation complete; no suspect identified
627139391e6419db1366d1a8cf32c57684d97c045a0da8f2a608fa0c401780ba,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.429309,52.073429,On or near HOMEFIELD ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
77196d11c68408390640fa3a7eb669d9a6a0312b50a7cf5172c489ce2e07ab1c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.139071,52.062219,On or near PROSPECT ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
f79c62a3183dc8322d9b7dbe6695aed5a67cfeb0e8ed2602a4a71bceb8b80ba3,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.423194,52.079067,On or near ALDEBURGH CLOSE,E01030115,St Edmundsbury 013A,Investigation complete; no suspect identified
ecf876979fb8cca23f9df77110337855d1f789e8161f612797a73735c3e83d4a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.299326,52.089803,On or near OLD BARRACK ROAD,E01030185,Suffolk Coastal 008B,Investigation complete; no suspect identified
2637b05f3b1082102b8377102d1c5f4bdb4c693683e69a95ac549bce4a4c2213,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.523353,52.352406,On or near CONIFER CLOSE,E01029946,Forest Heath 004D,Investigation complete; no suspect identified
15aa2b57aedad7bb6d2ecc0d47e045f41a999b68b26f642abcc8c1cf3c057501,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.528590,52.386501,On or near FIR WALK,E01033453,Forest Heath 002F,Investigation complete; no suspect identified
eab8b294be0b166e5daa7421b0ef2499b6b7cfc66529d46a7e6cd92037ee5c4f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
4e90e73aac917e43086c2543293562d1c349af975a371b46b73ece32827212ec,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.744853,52.469310,On or near GROSVENOR ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
1b4200a5044bf4a0036dbdfad2f0ad32cf2a2d3fd7d3ab9c6f6f71739b5f9711,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.711633,52.242415,On or near Theatre/Concert Hall,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
da8f89c0c6784946198ff6dc3a9027c157edfedd4aa445bb5dd056c4c261233e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.128402,52.083467,On or near GOLDSMITH ROAD,E01030032,Ipswich 001A,Investigation complete; no suspect identified
488dae4c0b47212543b8a1c236f442e67f4f481a2048cd887b71985d73e39ce6,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.716879,52.073974,On or near SWAN LANE,E01029901,Babergh 003B,Investigation complete; no suspect identified
be76936e1d69bc81a6fafd01dcad18fc9164f47d0d0952edd89d9e90133102ef,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.673284,52.101024,On or near CAUSEWAY CLOSE,E01029885,Babergh 002C,Investigation complete; no suspect identified
39161fb61a2bc6eef8e76d0093e81b843f7eea65b0a83ec676ed9527399c818f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.403072,52.170903,On or near BELL LANE,E01030176,Suffolk Coastal 002E,Investigation complete; no suspect identified
b21ed383aa62ebe2afc0f3f5d2dabf234d3b46a8e6232b0be1427d4281a749c1,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.335767,51.970537,On or near MAIDSTONE ROAD,E01030161,Suffolk Coastal 014B,Investigation complete; no suspect identified
705d09ed27627e6abd09c33fc231fbacf885d171b718f4e7e7153f247b236d20,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.579911,52.243499,On or near CEDAR ROAD,E01030098,St Edmundsbury 008A,Investigation complete; no suspect identified
c8a1c1c7b4afaca30b1b9587f2330b4780ae44b87a63026262750fa16eb3345c,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.928876,52.246889,On or near GROVE LANE,E01030049,Mid Suffolk 004B,Investigation complete; no suspect identified
235c9e92b75aa1aeb3d6979ddee2e1e2bf4bfd81ec7b02db2163c4a4af06a2fd,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.122092,52.038890,On or near DAWNBROOK CLOSE,E01030017,Ipswich 015A,Investigation complete; no suspect identified
58e311adc0538a3ff11bd20580775ebb2c14badc94a444fe999e85f11a68483b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.339774,51.954908,On or near ARWELA ROAD,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
e42621afc95bbd7f67db37ef96a081f2ffc3283aa32ec019c751dab17efeff53,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.739115,52.465039,On or near ANCHOR STREET,E01030254,Waveney 007B,Investigation complete; no suspect identified
8e5ac956fe6f21b703e7aeab7d9e3cc44b8c9603056c3ad42a6b023906e3a754,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.125521,52.051229,On or near COLTSFOOT ROAD,E01029986,Ipswich 010C,Investigation complete; no suspect identified
3e8d155be106896afff682516ed8e4607eadcae1bff29a7f65d6daa5000b00df,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.992775,52.330875,On or near KILN FARM LANE,E01030067,Mid Suffolk 002E,Investigation complete; no suspect identified
