Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0533072875c29592c3623313b3f3f4fb9f15ab9bbe60b5e47b8a16de704541da,2015-07,Durham Constabulary,Durham Constabulary,-1.641016,54.635433,On or near KING EDWARD STREET,E01020838,County Durham 059C,Investigation complete; no suspect identified
37de36e30998818e1549ba6fcaa2fb80086c7dd41cae01b1d2efc62b81c9dd7d,2015-07,Durham Constabulary,Durham Constabulary,-1.583081,54.619691,On or near STEPHENSON WAY,E01020845,County Durham 063D,Investigation complete; no suspect identified
0f9e3798f5968f6129b6623753a07035278ed95fd47ade8118c861fdf4b2c16f,2015-07,Durham Constabulary,Durham Constabulary,-1.562129,54.613839,On or near CLANNY ROAD,E01020825,County Durham 062A,Investigation complete; no suspect identified
69181bbec3f54b19283d77c758f3a4c4e648df6f8e14fff60632b11693fe6ca1,2015-07,Durham Constabulary,Durham Constabulary,-1.574145,54.630067,On or near WELL HOUSE RIDE,E01020849,County Durham 061D,Investigation complete; no suspect identified
efb3bfc8d6f179368f12b1bd04177e6d819cf9c5eea3fd1567fb64dc4fc8538e,2015-07,Durham Constabulary,Durham Constabulary,-1.585274,54.623311,On or near KELD ROAD,E01020847,County Durham 061C,Investigation complete; no suspect identified
3e57dd636f3da4b3c70a174b1748508f51b966cbb3e597ffde6f1c3a35236ed6,2015-07,Durham Constabulary,Durham Constabulary,-1.572109,54.620444,On or near GREENWELL ROAD,E01020832,County Durham 063C,Investigation complete; no suspect identified
85d8204f44178b2f3c420b21183013a30db5356f84a2c617748abcfd01c1543b,2015-07,Durham Constabulary,Durham Constabulary,-1.653044,54.631010,On or near FREVILLE STREET,E01020801,County Durham 059A,Investigation complete; no suspect identified
ac5b2450f72a3ca7bf8b0f3081cdb877f15f42263032bca2a08c0c9e3ed967d6,2015-07,Durham Constabulary,Durham Constabulary,-1.640842,54.623516,On or near REDWORTH ROAD,E01020802,County Durham 059B,Investigation complete; no suspect identified
601b362f22a0e3bd01218e982ec08bd2b35fff09ec5b2c6e9436f861646ff2e8,2015-07,Durham Constabulary,Durham Constabulary,-1.589688,54.618635,On or near KIRKSTONE PLACE,E01020844,County Durham 061B,Investigation complete; no suspect identified
a8174090acba1ed0350c729b2ed70d9eb90211d106388c341dc3027e9d82ba40,2015-07,Durham Constabulary,Durham Constabulary,-1.410531,54.717299,On or near ST PAUL'S ROAD,E01020827,County Durham 048E,Investigation complete; no suspect identified
c7bf93b037b5bf99a79a0051bdb1360313567af9f1736359a7a7a4d469e6bc3a,2015-07,Durham Constabulary,Durham Constabulary,-1.652888,54.629356,On or near RUBY STREET,E01020801,County Durham 059A,Investigation complete; no suspect identified
c442cb2cf63020c62f24d15cc6b8e2cca9499e0ef7e5b7c5872fbcb8169484c3,2015-07,Durham Constabulary,Durham Constabulary,-1.578974,54.619964,On or near PRIESTMAN ROAD,E01020845,County Durham 063D,Investigation complete; no suspect identified
50fa0ac8b086627bf35df33acaad079ca7ddedfcc880d8a54c751ae2fc27971b,2015-07,Durham Constabulary,Durham Constabulary,-1.593633,54.617543,On or near ESKDALE PLACE,E01020816,County Durham 061A,Investigation complete; no suspect identified
37308fce04bff089612709449381ba9a81d0801ad8bd024470f2c593c3f61521,2015-07,Durham Constabulary,Durham Constabulary,-1.653527,54.628891,On or near BRAITHWAITE STREET,E01020801,County Durham 059A,Investigation complete; no suspect identified
cca2c71b6aa9adfd8b091f9039a65927529cdab6615ee4fd794834dd8ebbab39,2015-07,Durham Constabulary,Durham Constabulary,-1.435289,54.701798,On or near BROADWAY AVENUE,E01020812,County Durham 048D,Investigation complete; no suspect identified
be1d0ecadb9be36caf2a2e9cd8a715e261bf803f0e8adab26bce6e2778836597,2015-07,Durham Constabulary,Durham Constabulary,-1.613437,54.630827,On or near THE MEADOWS,E01020815,County Durham 060C,Investigation complete; no suspect identified
473138be0567216a7dd85643bcf94522c6b7cef9753e630bab8b93c4859ea930,2015-07,Durham Constabulary,Durham Constabulary,-1.649869,54.627406,On or near BYERLEY ROAD,E01020801,County Durham 059A,Investigation complete; no suspect identified
1b2aca69a1bf606cee3d09ecbcef9606ffab34f4bd99b02de59df38b41de9627,2015-07,Durham Constabulary,Durham Constabulary,-1.781200,54.546555,On or near CHURCH MEWS,E01020862,County Durham 064F,Investigation complete; no suspect identified
2a4aee0dc77f28efdb6302cb48430ea735402dd691d7a7c349700f8ce5246a4e,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
6eb801f5efab8acd6a25d033c8174183ac4df148de89f97575e49e5558bc880f,2015-07,Durham Constabulary,Durham Constabulary,-1.917638,54.553177,On or near HARMIRE ROAD,E01020853,County Durham 066B,Investigation complete; no suspect identified
8e5e5fdd7e32a1105ffb2455b83e977c2226b2aa2e4691b30d9873ca405eb497,2015-07,Durham Constabulary,Durham Constabulary,-2.083729,54.625825,On or near HUDE,E01020866,County Durham 065D,Investigation complete; no suspect identified
cba6f7e3eea4b22b6b8616914f7a99450f9facaad00cdc5630e50ed981c73fd2,2015-07,Durham Constabulary,Durham Constabulary,-1.910700,54.551177,On or near Sports/Recreation Area,E01020853,County Durham 066B,Investigation complete; no suspect identified
84ee252e34850ecce0f62870a49ec6e3f73bad0036fda00dea0b0a1ade0a8ce3,2015-07,Durham Constabulary,Durham Constabulary,-1.920324,54.555138,On or near REDWELL COURT,E01020853,County Durham 066B,Investigation complete; no suspect identified
e1b549b5723d4969f73463ff167307d6eb26c01a79882c198895e0adc40a6b02,2015-07,Durham Constabulary,Durham Constabulary,-1.804320,54.580115,On or near SOUTH GREEN,E01020867,County Durham 064H,Investigation complete; no suspect identified
df646da0e962768e19e14ace93dbe761f4f601255bd6f709eb1da763941f988c,2015-07,Durham Constabulary,Durham Constabulary,-1.830186,54.625250,On or near DIAMOND HILL,E01020864,County Durham 064G,Investigation complete; no suspect identified
bc760641442d1cf4266c7172fc84d059f71f4a6b3e1e352cabd2a29e223a12e1,2015-07,Durham Constabulary,Durham Constabulary,-1.804320,54.580115,On or near SOUTH GREEN,E01020867,County Durham 064H,Investigation complete; no suspect identified
84a9c6965af7dd1a2a08ed30f59539fb498e528d8989759ffb14189d6133dbca,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
c77a23eeb2d57ccf77013f493c80894f67f5cb1562dbcea36b4e05fbf42479b7,2015-07,Durham Constabulary,Durham Constabulary,-1.790867,54.530324,On or near OVINGTON LANE,E01020863,County Durham 065B,Investigation complete; no suspect identified
b0202530d806f82fe9ad8683a9b829ac69d3427acd2c2ba985231c7a9b97c77c,2015-07,Durham Constabulary,Durham Constabulary,-2.221256,54.521260,On or near A66,E01019309,Eden 007A,Investigation complete; no suspect identified
82d9a520e37977a2fb9205a7f06d1b309b893fcbd9faae9f1885ff2f2ac41282,2015-07,Durham Constabulary,Durham Constabulary,-1.916558,54.544540,On or near DAWSON ROAD,E01020852,County Durham 066A,Investigation complete; no suspect identified
48f4fdd51545ad58ad9f03fc51327a8e202d282642f325a1280e6d3b37a3852d,2015-07,Durham Constabulary,Durham Constabulary,-1.799458,54.517775,On or near GIRLINGTON BANK,E01020863,County Durham 065B,Investigation complete; no suspect identified
f8e8d383b098ddb329e5a949987cdc607e4e973dddd04d7c8dc594cbc6d42b79,2015-07,Durham Constabulary,Durham Constabulary,-1.997758,54.518507,On or near Pedestrian Subway,E01020863,County Durham 065B,Investigation complete; no suspect identified
11a3e3e9ea1e84cd318444d7b86305350e7a96927e8d7fd27a4b6463e5f5ab99,2015-07,Durham Constabulary,Durham Constabulary,-1.739371,54.546373,On or near LOW ROAD,E01020862,County Durham 064F,Investigation complete; no suspect identified
c8630cdd7695d5e7376cfb3f137354b4005d32571dc642fa1375059244cb24c8,2015-07,Durham Constabulary,Durham Constabulary,-1.920075,54.548056,On or near STRATHMORE COURT,E01020855,County Durham 066D,Investigation complete; no suspect identified
abdd8d1acab3a0277c0a010eb5cafe9f1c444272085539b2a5024bb82f7c5371,2015-07,Durham Constabulary,Durham Constabulary,-1.805095,54.612298,On or near WATERY CLOSE,E01020856,County Durham 064A,Investigation complete; no suspect identified
0ca531d8f08b9f3fe72b1f2d48ee13336375a0876f920e51bca34a6c220f6e7e,2015-07,Durham Constabulary,Durham Constabulary,-1.730909,54.547253,On or near EDEN PARK,E01020862,County Durham 064F,Investigation complete; no suspect identified
8c7de2ee524a1d15fb60d5e90e01baab12cc5b5c597947d3cde594b4c4d8e5a2,2015-07,Durham Constabulary,Durham Constabulary,-1.813565,54.578261,On or near ST GREGORY CLOSE,E01020867,County Durham 064H,Investigation complete; no suspect identified
b20277a098fe0fdc521eb7169883b040aa60b0774e7244a918269cdadda2a41c,2015-07,Durham Constabulary,Durham Constabulary,-1.813565,54.578261,On or near ST GREGORY CLOSE,E01020867,County Durham 064H,Investigation complete; no suspect identified
30b2860c4438fdf04c89fcdae9f9bd5294fee87ae01fa1125b5983133d045ab0,2015-07,Durham Constabulary,Durham Constabulary,-1.741894,54.567920,On or near KILN LANE,E01020862,County Durham 064F,Investigation complete; no suspect identified
b3cf6384b359adc3f65971b0ab8a6d7a6255acf87e709a2cda8299431a274180,2015-07,Durham Constabulary,Durham Constabulary,-1.983865,54.572705,On or near GLLMOOR GARTH,E01020857,County Durham 065A,Investigation complete; no suspect identified
cf31b7f3f26f28e0c7a48ff6409af77f757b7eb62628fc8a3ea592a4c57fcc58,2015-07,Durham Constabulary,Durham Constabulary,-1.807995,54.614496,On or near MANOR GROVE,E01020856,County Durham 064A,Investigation complete; no suspect identified
bac14aceab694460377c384d587fdcb76b0f2b53a4ceaef409d0716f5c77c111,2015-07,Durham Constabulary,Durham Constabulary,-1.886490,54.562121,On or near STREATLAM CLOSE,E01020867,County Durham 064H,Investigation complete; no suspect identified
c517c919e4a1a1c47ce59083d6a911608ea87eef32af82cd00b81f36bf827529,2015-07,Durham Constabulary,Durham Constabulary,-1.772880,54.558384,On or near ALWENT MILL LANE,E01020862,County Durham 064F,Investigation complete; no suspect identified
9782c187045c041168ff285b922d85fc57e7a4dd0fda5ba7afd693c465bfde98,2015-07,Durham Constabulary,Durham Constabulary,-1.884432,54.633860,On or near B6282,E01020864,County Durham 064G,Investigation complete; no suspect identified
6f9124fa638b81eff639831abc46157908c3ba77e56453ac8b7ef0ab815f0c39,2015-07,Durham Constabulary,Durham Constabulary,-2.075408,54.623610,On or near JUBILEE PLACE,E01020866,County Durham 065D,Investigation complete; no suspect identified
8e2c5a57d67a804a274f735c1a7bd922980f2690bb04ef40258cb7b6fa0d959a,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
2e0b3ac541202635df4a9eb590088853841236a64516b7c45bb305cec07a3bb9,2015-07,Durham Constabulary,Durham Constabulary,-1.923821,54.545542,On or near Supermarket,E01020854,County Durham 066C,Investigation complete; no suspect identified
20d00b6c236743d9a13b0baaf512d18b4f3ac76b5cd1d6b79dc4aed254352f82,2015-07,Durham Constabulary,Durham Constabulary,-1.904207,54.531581,On or near ABBEY LANE,E01020863,County Durham 065B,Investigation complete; no suspect identified
ae45f9d2b4dc02baff17478cb042bf7b27f7ffd7a59cc58ffd2180f34b90473d,2015-07,Durham Constabulary,Durham Constabulary,-1.744598,54.714221,On or near BELL STREET,E01020877,County Durham 046A,Investigation complete; no suspect identified
ded4da8edfd4f28f34331b35be855fed0ccaa21e0197e9ff7449943ffdf414c4,2015-07,Durham Constabulary,Durham Constabulary,-1.744598,54.714221,On or near BELL STREET,E01020877,County Durham 046A,Investigation complete; no suspect identified
f3bc382ab20aa3343ea98253045ab0088ae616b7d7ab5f96b4ecb7f9ee9626bb,2015-07,Durham Constabulary,Durham Constabulary,-1.696712,54.712223,On or near HIGH STREET,E01020904,County Durham 046F,Investigation complete; no suspect identified
c9dfbd5a6e92254b6cb579f42988bfe721175eb04645b2a3f46699cb80da3126,2015-07,Durham Constabulary,Durham Constabulary,-1.696712,54.712223,On or near HIGH STREET,E01020904,County Durham 046F,Investigation complete; no suspect identified
051ace10163d2ae6b5d42f1016ed5e4b1696b4f6fd110563da8cbb55fc313cc5,2015-07,Durham Constabulary,Durham Constabulary,-1.820761,54.746906,On or near WEARDALE CRESCENT,E01020892,County Durham 045D,Investigation complete; no suspect identified
8eede528821c90ef8db3da07003ec9df44627b70e1aad856fe49ca3b7cc04bb0,2015-07,Durham Constabulary,Durham Constabulary,-1.752728,54.714947,On or near MILLFIELD GROVE,E01020878,County Durham 045B,Investigation complete; no suspect identified
cf56e85ba06b1ff40329f07a3733f867b52e9f5e4d59c1b1ac703530e56b6543,2015-07,Durham Constabulary,Durham Constabulary,-1.933667,54.727888,On or near Parking Area,E01020906,County Durham 042E,Investigation complete; no suspect identified
031da399b21a4525a066d90a85f05212365d9a9b416133056381f18fe7e4bc88,2015-07,Durham Constabulary,Durham Constabulary,-1.524326,54.789503,On or near BRIAR ROAD,E01020691,County Durham 028D,Investigation complete; no suspect identified
e2f3b1085acb9597f420b0d0cb66e7c8a7c4fb1948937a464c1c19fc03d312e6,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
7651683d6d7a84e55a5a3a8901e757a64bf792f98bdb77ca0159f7fd48c665db,2015-07,Durham Constabulary,Durham Constabulary,-1.714010,54.636139,On or near TINTERN ROAD,E01020897,County Durham 057E,Investigation complete; no suspect identified
c6e177946361de4f53086a7e60210568c74cd588b73ae0da48e8f68852b4e06f,2015-07,Durham Constabulary,Durham Constabulary,-1.648419,54.644666,On or near DEANERY COURT,E01020880,County Durham 055D,Investigation complete; no suspect identified
1f964608dfcac83b3705b095d18763a25b30fc2482b90de2ca36a23b78223835,2015-07,Durham Constabulary,Durham Constabulary,-1.731655,54.629116,On or near COPELAND LANE,E01020896,County Durham 057D,Investigation complete; no suspect identified
99e7085d95d6660ce041c79ebb6c3e00099cbc9d73d6f7b6b82e82cb7e7fd03d,2015-07,Durham Constabulary,Durham Constabulary,-1.682055,54.651247,On or near HELENA TERRACE,E01020871,County Durham 056B,Investigation complete; no suspect identified
3d18f138ca63f31b975df303177825229ff03b1310c8f49b0f87b6a8de61651b,2015-07,Durham Constabulary,Durham Constabulary,-1.624212,54.661731,On or near HAMBLETON ROAD,E01020873,County Durham 051A,Investigation complete; no suspect identified
a2755e006c583e7977a5ee3630fe7665728fb18114eb9a9c17d8389dea5ffb8a,2015-07,Durham Constabulary,Durham Constabulary,-1.711992,54.636718,On or near MELROSE DRIVE,E01020897,County Durham 057E,Investigation complete; no suspect identified
73953d5d78137ecca1543260aa2f32957d16bd70ef2e5c5f56aadecdd5b44aee,2015-07,Durham Constabulary,Durham Constabulary,-1.718709,54.633157,On or near STATION ROAD,E01020895,County Durham 057C,Investigation complete; no suspect identified
90b049dd026a0eea3b05f09575911d6bd6cd28340f246fd92e9c7a8342dbbb7c,2015-07,Durham Constabulary,Durham Constabulary,-1.700116,54.648381,On or near BOLLIHOPE GROVE,E01020908,County Durham 058D,Investigation complete; no suspect identified
b13d1e9ec723dd67c1081f9ede8711ed15c12fad3ee18dfb6ab8a79864cff555,2015-07,Durham Constabulary,Durham Constabulary,-1.748959,54.651485,On or near DALE VIEW,E01020858,County Durham 064B,Investigation complete; no suspect identified
b88f9407a6bcc9a47c5f05639fb2596d4c7e8399de5c970fd1739b0fd0467413,2015-07,Durham Constabulary,Durham Constabulary,-1.692192,54.644982,On or near ST LUKE'S CLOSE,E01020909,County Durham 058E,Investigation complete; no suspect identified
03efb222a96ffd8817bede83ba64418746327e047039776180116a167dbaca06,2015-07,Durham Constabulary,Durham Constabulary,-1.751775,54.649738,On or near CHESTNUT COURT,E01020858,County Durham 064B,Investigation complete; no suspect identified
e47173793716a7a85078f0c1f4254f8f3836bfe4ec55c025279386727c3f09d1,2015-07,Durham Constabulary,Durham Constabulary,-1.751775,54.649738,On or near CHESTNUT COURT,E01020858,County Durham 064B,Investigation complete; no suspect identified
6195f7911d2655f0823c16b046f410f943b84a59e239e8de6cd4cf7854d4b880,2015-07,Durham Constabulary,Durham Constabulary,-1.691571,54.643022,On or near GUDMUNSEN AVENUE,E01020909,County Durham 058E,Investigation complete; no suspect identified
32b8e06d9ddefbdf3c8afdfa07a316e2c45ff02f4e64ba46a028809a989ffc5d,2015-07,Durham Constabulary,Durham Constabulary,-1.677801,54.661948,On or near VICKERS STREET,E01020868,County Durham 055A,Investigation complete; no suspect identified
8cc3beba72eb5da597e77a000c9dfae2fb6b1a4149b7b615106e18cf0c522266,2015-07,Durham Constabulary,Durham Constabulary,-1.677939,54.662236,On or near STRANTON STREET,E01020869,County Durham 055B,Investigation complete; no suspect identified
29676601ccbe3b5705be443bc4914fbab58bde90879199e2b0220fa3a7f4268b,2015-07,Durham Constabulary,Durham Constabulary,-1.678417,54.654670,On or near RABY GARDENS,E01020871,County Durham 056B,Investigation complete; no suspect identified
e2518a977a6fc356e5abf57285f59652923877172ee197c338849fb8ec4d09fe,2015-07,Durham Constabulary,Durham Constabulary,-1.745052,54.651683,On or near RUDLAND WAY,E01020858,County Durham 064B,Investigation complete; no suspect identified
ac55696c1d808e4c5fcc21960cc279e5cfe766e1e6c1bf84a0154540548fef9e,2015-07,Durham Constabulary,Durham Constabulary,-1.683000,54.655293,On or near Hospital,E01020872,County Durham 056C,Investigation complete; no suspect identified
b83b1a2a1fa48ad578aef62a96af52b483bc5aec86bcfd1800327f6f76b49b98,2015-07,Durham Constabulary,Durham Constabulary,-1.671318,54.664249,On or near GIB CHARE,E01020868,County Durham 055A,Investigation complete; no suspect identified
