Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
58bacea20cfe054a65e5ef9cc1580f2f85a9fbb4de01dfdae394dac2d2982c9b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.252316,52.591688,On or near GILPIN STREET,E01015603,Peterborough 010A,Investigation complete; no suspect identified
27f5adebdad8709d06497f4ce23d3c618ce2ca273b6a1fd32606c1d9cf07019f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.248797,52.581081,On or near VICTORIA PLACE,E01015600,Peterborough 014B,Investigation complete; no suspect identified
021013cabc2ac44748a09cbd416869e9bf330b0737dd27f2bec4df0a0ef113c7,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250070,52.580228,On or near DYSON CLOSE,E01015599,Peterborough 014A,Investigation complete; no suspect identified
5cbe987f4d22fab8997d2686361ad7d3eae588be8139d225ea9c802ef1c481dd,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.172761,52.124685,On or near CHURCHFIELD AVENUE,E01018280,South Cambridgeshire 015B,Investigation complete; no suspect identified
2f511879ee76b754bd575322d32cce0e356ef59c6c57fb892aa97b2dcd206302,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278942,52.582440,On or near CAVELL CLOSE,E01015691,Peterborough 015E,Investigation complete; no suspect identified
c31fa8b9575fcd9e3878f1491f845dee43780217502c3d0745a3596f9f803110,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Investigation complete; no suspect identified
f02a6d9b6eda0ece1cbc6c8fd775d23437af2c494d074ec33f1776b37b5aac7a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Investigation complete; no suspect identified
e9a35084f4f980e6ae60f1e58c240ac3f65ff82257943ccf5c43d71b15a1069c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147032,52.359171,On or near CHURCH LANE,E01018037,East Cambridgeshire 005B,Investigation complete; no suspect identified
438ae175d586b3f3d6c7c58c5b082a37c0952d2ba327b9644f2dbc06c7b27c32,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278696,52.556687,On or near OUNDLE ROAD,E01015638,Peterborough 022A,Investigation complete; no suspect identified
e1ebffb8d7d659c72d8bf13516726ea4430c13c80e3b3a9c47fdb9b018d0c7b8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.225934,52.570482,On or near Shopping Area,E01015611,Peterborough 013B,Investigation complete; no suspect identified
d37aacc15f0aa8abb8964b69bf17886800ae46e86c84094640a1d3600d8d7257,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.285560,52.594395,On or near BARNSTOCK,E01015594,Peterborough 011C,Investigation complete; no suspect identified
e310de1824e4b27986169bb54f22c940837125ab3d2b47cf37461a4221920fdf,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144030,52.213297,On or near ST BARTHOLOMEW'S COURT,E01017945,Cambridge 006C,Investigation complete; no suspect identified
454cd81b520e2700104a63fcf75215b4f07b7d48c9ccd7d13c841e0115068e04,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146419,52.199685,On or near CATHARINE STREET,E01017998,Cambridge 009B,Investigation complete; no suspect identified
3cd344d160ae7224a6189c26c6ff6110f558c2a23bce5af8d2e0eb5a0f38a167,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.171375,52.313358,On or near SEARS CLOSE,E01018134,Huntingdonshire 014D,Investigation complete; no suspect identified
28ca641e7c6de1cd3b9e2273f513a09c7a13b401b210a63a8bdb7512894669f2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.299858,52.541591,On or near RISEHOLME,E01015647,Peterborough 021F,Investigation complete; no suspect identified
7541ba45de41c37a5d281e48f92e35de042297e270dda459b0dc9fe247909704,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162655,52.665220,On or near HOGHERD'S LANE,E01033112,Fenland 003I,Investigation complete; no suspect identified
d072b2a579361c3f43c3e263645915e6517d2fd2391d46ac74febdc267a0a259,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.263303,52.535954,On or near BRICKSTEAD ROAD,E01033174,Peterborough 022C,Investigation complete; no suspect identified
b2f60d8f01c4ba238daf25f8a7cab0a22acff778e0a917b1893c165d9eb92fc8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241017,52.559352,On or near FELLOWES ROAD,E01015668,Peterborough 017E,Investigation complete; no suspect identified
49fa71c6526dd5e28268be8e6e6a0908193bd1236aa004a27790b4e97d519266,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.268088,52.547748,On or near LEIGHTON,E01015639,Peterborough 021B,Investigation complete; no suspect identified
a0ddcee03c872cb860f0d2d8c5b2e816ef098cc51180c31426b4cc111ccfeb2a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.281898,52.530237,On or near TEAL DRIVE,E01033178,Peterborough 023E,Investigation complete; no suspect identified
1d6fdee942d4cd876ffa3ca1fe01acc82d81a2f27629c97442ef448ec0e76016,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.281898,52.530237,On or near TEAL DRIVE,E01033178,Peterborough 023E,Investigation complete; no suspect identified
df9c42d8f6938e29ba330331ddc51260a829503993e19c191a939e77fabec279,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.239368,52.558545,On or near PRINCES ROAD,E01015668,Peterborough 017E,Investigation complete; no suspect identified
3ddb48a00b77168cc1c8abab8ea148a5c71c346861d377d952d171dfaf440a67,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.287912,52.585951,On or near DEERLEAP,E01015594,Peterborough 011C,Investigation complete; no suspect identified
e1626d32cbac21bea9fd9364650e58418bca752cbe5c6aad9ef41c0377adf679,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276823,52.589413,On or near DEACONSCROFT,E01015662,Peterborough 009C,Investigation complete; no suspect identified
264b82e1209d06946dde748b3c18f2787d5f9239805110bfad02e723595cafa9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162111,52.664672,On or near Shopping Area,E01033112,Fenland 003I,Investigation complete; no suspect identified
e154cb040221327c4992a0f545f101e06036ad8562463cd6e303e0d0dbe1a60c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.238581,52.596583,On or near DOVECOTE CLOSE,E01015608,Peterborough 008B,Investigation complete; no suspect identified
0f28c89096693618a5468f52534b8cf57690ed17caf889f4d7606b83c2832d82,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.247023,52.577809,On or near RUSSELL STREET,E01015600,Peterborough 014B,Investigation complete; no suspect identified
d2fa356f4ea4d2ca195a4655b93052bd0a7a8917b3df759c0eebea9588a91bf8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.224061,52.599306,On or near SCALFORD DRIVE,E01015607,Peterborough 007A,Investigation complete; no suspect identified
55323ef98aece8482429504d4bc9f5b8e663dfa8f0138c3e69052b7b8de0a9ad,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.274287,52.536708,On or near THORN ROAD,E01033174,Peterborough 022C,Investigation complete; no suspect identified
62df1e33f9aa7a04c946c2ff27aaf21145fcee1e67c23b1b6d864e3e44a253b2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.325081,52.131158,On or near OLD HOUSE ROAD,E01018218,South Cambridgeshire 016A,Investigation complete; no suspect identified
97a323bd232ca18423dc13ab0e5bd722610f15d253e98e30bb38441b57d3887c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229751,52.595507,On or near CENTRAL AVENUE,E01015610,Peterborough 008C,Investigation complete; no suspect identified
412b9baeb3ba6af5fd57ceb48ec83944ab16a2068abc13745dedbdc42006ab17,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.127397,52.555802,On or near Parking Area,E01018100,Fenland 006G,Investigation complete; no suspect identified
5d409cd8414d2494f34da3f589ed589074aae225766d6cfc33a9abf7d27816ca,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.255347,52.592686,On or near BOURGES BOULEVARD,E01015632,Peterborough 010C,Investigation complete; no suspect identified
eba75ae4c6a3e8d56e4f6856d496a3d9678a9a9030b24ddc6d6ce4e93d8aff6f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.247023,52.577809,On or near RUSSELL STREET,E01015600,Peterborough 014B,Investigation complete; no suspect identified
eb5dcf8f9ac4818fa61226a24a5d4ca2ef725c08aae652beaffe8f8ba9e252e6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284663,52.592782,On or near BENLAND,E01015594,Peterborough 011C,Investigation complete; no suspect identified
a3286d887e59d81aa05ca6daee24816b3f62750eceb7ff4e5a8172cf7568a425,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.303415,52.638204,On or near HELPSTON ROAD,E01015629,Peterborough 001A,Investigation complete; no suspect identified
09859043f78ead0eeb1dfb857eaa4b21caa95fe83faeb89766a5811fcc3dde44,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260869,52.602001,On or near PASTON LANE,E01015675,Peterborough 006B,Investigation complete; no suspect identified
c1ec79c103b87def763c378d67097bdbeb37a9764a3bbd773e276b6ed31688db,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.055775,52.650390,On or near SEADYKE ROAD,E01018090,Fenland 004D,Investigation complete; no suspect identified
1b47556be3bc6d4ac78c4400f2a424b7e4b3d30be064154dee55a21a9daad317,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266630,52.572011,On or near Park/Open Space,E01015690,Peterborough 015D,Investigation complete; no suspect identified
8bd8e7c7047423671936c9a5d5a43e773d289c918e3da00f56d5ec6755d12ebb,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.104103,52.724240,On or near FIELD AVENUE,E01018097,Fenland 001D,Investigation complete; no suspect identified
1a1b9de076fbdf1b406846897d421a9cf5b3213f7edf7b9712355704c2615805,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157045,52.667821,On or near SANDYLAND,E01018093,Fenland 003E,Suspect charged
f851ad57a00e4690998558310d810361cac31b1897bffcc4868500cd86635efb,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240845,52.575820,On or near Shopping Area,E01015602,Peterborough 014C,Offender given a caution
90fbadf5086ffb78dc3c0e6ae84858e13f3e982df3d80c6713b440593a9c2fa4,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160953,52.200660,On or near NUTTINGS ROAD,E01017999,Cambridge 009C,Suspect charged
36231459ffde6a150c88198e42ea3a0f45a9bb81e4fe5e95e54b68cf78a621f2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133491,52.193454,On or near VINTER TERRACE,E01032795,Cambridge 012F,Offender given a caution
cb94a5aa2c057ff77e71e5b197b737b4a46cd1a50ffaa2de3ce65a561faa1e52,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.274565,52.401636,On or near ROSWELL VIEW,E01018024,East Cambridgeshire 004A,Offender given a caution
d6bed0a27aaf8b81e1b58ab9695f929e37ae66d00a1b0dad417621314b33c37b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117940,52.248270,On or near BURGOYNE'S ROAD,E01018259,South Cambridgeshire 006C,Offender given a drugs possession warning
a4b3cc8e32c8e6d14ecc60a6d45e77b13e747bd8f2702d66b4f395a8f67c67ae,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112522,52.223028,On or near GILBERT CLOSE,E01017953,Cambridge 002E,Offender given a caution
3abd75dbcbc27593c1c45ee124f744abbe3e17efb2fcbe1fc795187c18276908,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284663,52.592782,On or near BENLAND,E01015594,Peterborough 011C,Offender given a caution
706d2f5d915d8005291457f2bbe35046cc5511b38916cb56346d19379f5d31aa,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.163811,52.662861,On or near ORANGE GROVE,E01033112,Fenland 003I,Suspect charged
b7e134eb8ec0ce847b43e32d71fda64382ffaec0415fd9296a615f537970b14b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.238275,52.575881,On or near BROOK STREET,E01015599,Peterborough 014A,Offender given penalty notice
87b29531f5223478368ddf0d7c1af911c13f0085419d46685eed41cb3c971257,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.172590,52.665748,On or near NORWICH ROAD,E01018063,Fenland 002A,Suspect charged
c60cff20150caf8553736a4ac750bc8fc7297018f259f2e00202d3f96e737303,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243921,52.568655,On or near VIERSEN PLATZ,E01015599,Peterborough 014A,Suspect charged
8d32da692a022317ab7984f5183963f66eb3d34a563e4bec5b518ab419a72504,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241137,52.574809,On or near Supermarket,E01015599,Peterborough 014A,Offender given a caution
dc6874bb2a84fa8d78f28008a3cb531de4cc4939509e10bade5324564e5e0975,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162229,52.216993,On or near HEADFORD CLOSE,E01017944,Cambridge 006B,Offender given a caution
ead1faaf0fcd74869137451d0367882bef258a20500335a2cea52899f713e948,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240845,52.575820,On or near Shopping Area,E01015602,Peterborough 014C,Offender given a caution
0d82c3bc9b9753fa1b425dcea839488bb628923f3198847bfb2dab9071c4bb16,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240845,52.575820,On or near Shopping Area,E01015602,Peterborough 014C,Offender given a caution
2839edfed6dd5439a07c9d20c9f3f9a1ed4aa61798cc3583234b8de696d9ce3b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.261690,52.562606,On or near Supermarket,E01033173,Peterborough 016F,Suspect charged
842dfbbd81e8f9e84dcc765ed55facfd26e752169f6f5035e5c625019949da7f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157045,52.667821,On or near SANDYLAND,E01018093,Fenland 003E,Suspect charged
fcd3c9b976284207e2c73a04da450a20a5d80d188366ca9762eba91aabf033ad,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157045,52.667821,On or near SANDYLAND,E01018093,Fenland 003E,Suspect charged
dab4781547a92a20c71a96906af3be580342815e38e2c3f4383eab215b8152ec,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.272540,52.588344,On or near TANSOR GARTH,E01015664,Peterborough 009E,Local resolution
93e580e2f2a8341f52099375aa84f64d198b304a67c6080f81a5ae202735de67,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.218150,52.586684,On or near BISHOPS CLOSE,E01015615,Peterborough 013E,Local resolution
a8b07a5e0e38b1c0d2723e7fb560bef64d6ff25b020e0b1a302eefa4e4a58a69,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.179658,52.124108,On or near PLANTATION ROAD,E01018281,South Cambridgeshire 015C,Offender given a caution
27aca321ba5bb4164cedcbf831a061deee1cc722b1719a451d06a660c1212613,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.179808,52.335589,On or near HORSE COMMON LANE,E01018143,Huntingdonshire 008A,Investigation complete; no suspect identified
0f68e9c464f357837a06e48594a4f3bbe7cc747fc45d77bf84d62bc06de3d61b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.265033,52.391200,On or near Supermarket,E01018026,East Cambridgeshire 004C,Investigation complete; no suspect identified
4505443670d33ffb18f5b30bb891399b742985103028b56953145e02cc251687,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Investigation complete; no suspect identified
2f416bc46fb7e85c9a3a7867e374384315955a1f460d95f56b5dbd8355924381,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.242201,52.575499,On or near Parking Area,E01015602,Peterborough 014C,Investigation complete; no suspect identified
659150b9854b17ef1119cf773c4b362adf33a622669b001f227f23bff611b59b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136342,52.220558,On or near PAKENHAM CLOSE,E01017973,Cambridge 003D,Investigation complete; no suspect identified
890e9e346e39d8b91ef73620495e552bd28b58e908a6d4d6ba08d86b5fff0307,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.115760,52.210444,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Investigation complete; no suspect identified
645eb0230e14dc7b18d73ac72aae24004f99230e4f594abb390f791c6aeadd68,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284202,52.588720,On or near Parking Area,E01015594,Peterborough 011C,Investigation complete; no suspect identified
e49329aa1bebe55e3d4a10dea53b3583ef47135f4e8431a9fc2e6e7eb8697559,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266441,52.222397,On or near SILVER STREET,E01018185,Huntingdonshire 021E,Investigation complete; no suspect identified
39550700ef4b1b54b5288e76093ab2f3417fcdcfbccbe819d6692e6cf72a3158,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.153453,52.223196,On or near RIBSTON WAY,E01017972,Cambridge 003C,Investigation complete; no suspect identified
74eb3a14df3f7a06027ae4973bfef4d71979db54a0af16f3f0fafe276d4c7021,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160005,52.243551,On or near KEN'S WAY,E01018272,South Cambridgeshire 007A,Investigation complete; no suspect identified
8c05d1ae10f83f3d125bc3ec2bcbdfbfd985f5fa2d97ca1d2d66364f39953c75,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246228,52.597739,On or near FOXDALE,E01015634,Peterborough 008E,Investigation complete; no suspect identified
5bd06be0644ef87e7a8f5952b58bf905b4f85583c3a144dea63499352938e1c7,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140868,52.194723,On or near RUSTAT AVENUE,E01017966,Cambridge 010B,Investigation complete; no suspect identified
5284d695a31272e2ff2dc2e6c8ee132e483f6bc2434606a63c45cfce392e1ae9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266875,52.618183,On or near WELBOURNE,E01015680,Peterborough 002B,Investigation complete; no suspect identified
34e25039c713295d8ed0aa2f325d99d9531670feec69820979ced531788451a9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.154952,52.197299,On or near SEYMOUR STREET,E01017999,Cambridge 009C,Investigation complete; no suspect identified
