Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8ca025afdc82ccbb21eacdd7f2b99f1ca62b7055cf7891fab5ecb5b0d4cac710,2013-12,Northamptonshire Police,Northamptonshire Police,-0.724162,52.398922,On or near QUEEN STREET,E01027111,Kettering 006C,Suspect charged
feccf9b7387f75e68f0f8091aa0c232bda9979c393950addd12fe079c39a7c44,2013-12,Northamptonshire Police,Northamptonshire Police,-0.865675,52.220965,On or near PENNARD CLOSE,E01027202,Northampton 028D,Suspect charged
61a8c692843210aa64ce07243058c77e7f35fc3825c1fb6aeead6ba7532b866c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.722547,52.404973,On or near KING STREET,E01027106,Kettering 006B,Suspect charged
f638e0485ece189b00e24173daee6311e2934b5c9a0b1d619645315a4cef834c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896417,52.236882,On or near GEORGE ROW,E01027223,Northampton 025A,Suspect charged
e9c9dc0b69488bee166f84f8404eeda0803804182d78791560f28455dbea3b80,2013-12,Northamptonshire Police,Northamptonshire Police,-0.703958,52.507021,On or near Supermarket,E01026982,Corby 001D,Suspect charged
242eca6ce8f3c81e281ddb1ee9cdf32fe4509f84dbe250ca349afd7e1c4c0bb1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.914657,52.243165,On or near BARING ROAD,E01027241,Northampton 017B,Suspect charged
c1abeb994a6e91d4849674754d658cd2e4a0a7ef129385ef30a100ef96df899e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.883988,52.240829,On or near WILBERFORCE STREET,E01027228,Northampton 023D,Offender given a drugs possession warning
b852a8d9ac593c89dcad75b2ab00f80ca53fd2db4fc2feef348004bcfafef18b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.899978,52.227313,On or near EUSTON ROAD,E01032981,Northampton 028F,Suspect charged
eed456cbec04e66b1f3bb9172e933547f67ab04c261d4c01c37defcfc289b902,2013-12,Northamptonshire Police,Northamptonshire Police,-0.601244,52.288149,On or near ST MARY'S AVENUE,E01027067,East Northamptonshire 010B,Suspect charged
d1fad9e141882a321d6a5118ab1c9e7c7e3be3bbe8f3fc21dd91d74575da3a15,2013-12,Northamptonshire Police,Northamptonshire Police,-0.706746,52.502880,On or near POPLAR ROAD,E01026982,Corby 001D,Offender given a caution
73cdaefc18b38b7710832afb9d0809b1c05b31b153439a13b0480213cc6b42dd,2013-12,Northamptonshire Police,Northamptonshire Police,-0.895307,52.258018,On or near QUEENS CRESCENT,E01027231,Northampton 009D,Suspect charged
8d1ea86ff5f3c2faf861a3a1761dca4e73a9dce4fd8b55bab30316d2435c072e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.726813,52.401819,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
c582ac818184fdd314574db9b4127989e5e28415b78c014e215897b8606d2e49,2013-12,Northamptonshire Police,Northamptonshire Police,-0.880240,52.211663,On or near WINDRUSH ROAD,E01027202,Northampton 028D,Offender given a caution
fd7d2c2aeb9943ec7271ea2eccf0c7e7f184268c475140ea3fe1e63b94460da0,2013-12,Northamptonshire Police,Northamptonshire Police,-1.124892,52.376117,On or near BROOKSIDE CLOSE,E01027030,Daventry 001C,Suspect charged
7932d17c932626bd4db3cd3eab6540434db4dfa9f73c3faee480e41451074081,2013-12,Northamptonshire Police,Northamptonshire Police,-0.725296,52.400382,On or near TORDOFF PLACE,E01027110,Kettering 007B,Suspect charged
72182fd287dad5c9744f2bfd82010547186c67be677efea9ea3808c85b909956,2013-12,Northamptonshire Police,Northamptonshire Police,-0.877546,52.240166,On or near SOUTH STREET,E01027224,Northampton 025B,Offender given a drugs possession warning
48bec25f2d0bc524c8071b8bd4527064b1049865554da535085e504a9d313986,2013-12,Northamptonshire Police,Northamptonshire Police,-0.865675,52.220965,On or near PENNARD CLOSE,E01027202,Northampton 028D,Suspect charged
341aa5e045d77b66f44c3ae77a2102bd1f8a57bc87515ff7daca5d4c1202b341,2013-12,Northamptonshire Police,Northamptonshire Police,-0.678029,52.496098,On or near Petrol Station,E01026958,Corby 003B,Suspect charged
6df0de097e55c130d5858a4c0743215c02d8837b07840ae42cfe13c06743b0af,2013-12,Northamptonshire Police,Northamptonshire Police,-0.693586,52.315918,On or near KESTREL LANE,E01027331,Wellingborough 002B,Suspect charged
0b2aa1f9950d2ac104640b03689c2319eff0190eff2e13fdd2272f80db4cc223,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891670,52.238177,On or near THE RIDINGS,E01027223,Northampton 025A,Local resolution
ae605c7d805031fc9ffe94d3ebe8c9aca47a617123f1ee1257442335c7b51ab8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.725296,52.400382,On or near TORDOFF PLACE,E01027110,Kettering 007B,Suspect charged
753aca4c2789961ae5cf1ffcf87c08d604c01665695589c6f53360ffefeda8c7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.725296,52.400382,On or near TORDOFF PLACE,E01027110,Kettering 007B,Suspect charged
2ef1db555f54bbe02053e9f083d1c74c22cfbed54e4f19156e57baae767ce7b1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727297,52.299599,On or near SWINBURNE ROAD,E01027341,Wellingborough 005C,Suspect charged
3737113869525bc987a71a002109c82f2fa506c127dfef76f210ba710c6c15d5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.892767,52.056131,On or near HIGH VIEW,E01027281,South Northamptonshire 008C,Suspect charged
2dafc56ec1c47d23437c8a2525ea987f68c0c219d171bc56a74f1e7ccd6d1e32,2013-12,Northamptonshire Police,Northamptonshire Police,-0.685076,52.486026,On or near ST MARK'S ROAD,E01026957,Corby 003A,Offender given a caution
ab0048f350c2b0f61a810bd65b266547c9e6dcca2a468ca3c8b6b246d8d76940,2013-12,Northamptonshire Police,Northamptonshire Police,-0.683078,52.487362,On or near ST JAMES ROAD,E01026957,Corby 003A,Offender given a caution
8c91021862cd180a8a2f88b9f89e1db78669f10d65c497e03732883ddb509dc5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.588712,52.283406,On or near BELVOIR CLOSE,E01027068,East Northamptonshire 010C,Offender given a drugs possession warning
e3cd714cfdc0aa338550c5aa1aac235362e729085d1e8b2707a863c449e37554,2013-12,Northamptonshire Police,Northamptonshire Police,-1.169276,52.270036,On or near DEAN WALK,E01026990,Daventry 006C,Suspect charged
ed8a46846249c596f8cbdb3d9018973a0d20401852af5806bb087954c86507f2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.899073,52.241420,On or near BROAD STREET,E01027153,Northampton 021C,Offender given a caution
0fe47f81f0e645a0948fc9c36be154d957aeefaacb640c481e592040136ae320,2013-12,Northamptonshire Police,Northamptonshire Police,-0.731242,52.400608,On or near Supermarket,E01027110,Kettering 007B,Local resolution
d71c23406776506de3b63ed5ff9b13e2cabecb3091caf93dac325ac630eb48b4,2013-12,Northamptonshire Police,Northamptonshire Police,-0.681552,52.364901,On or near PIONEER AVENUE,E01027092,Kettering 011B,Suspect charged
dc6cfe276bfdb712a660c1a1be666b0b730ca5f891acfc31045a55e9a54ed4dc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.895355,52.238383,On or near Shopping Area,E01032979,Northampton 021F,Local resolution
46f9f20789735862478661a7487c620313a1f74f1b5ce8cdbabae95e0ee826fe,2013-12,Northamptonshire Police,Northamptonshire Police,-0.678029,52.496098,On or near Petrol Station,E01026958,Corby 003B,Suspect charged
8b4a342798c2bb616389249a2bdaf37e9c3c00e32229cdeaa7808e1f0164b202,2013-12,Northamptonshire Police,Northamptonshire Police,-0.854108,52.274492,On or near FERNIE FIELD,E01027221,Northampton 002C,Local resolution
4e939dec24c6ccaa96eed028275f3c0194bce66024a178e0a395ab37da8d8407,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Local resolution
b661ad802fbac27bbfcde9d185035ca6831e635d51253d0de9f9e0b4dd74e05b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.691675,52.301602,On or near Supermarket,E01027349,Wellingborough 006A,Local resolution
2bc93f9e31a358bec538c82ee166fbb3599ea7641aac4aefe1c8ab713438c5c0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891670,52.238177,On or near THE RIDINGS,E01027223,Northampton 025A,Suspect charged
8e003533e1c84437dfd5932d978f4d7d2b7149c8f4150bb2fc7448ac447ffa4e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.893126,52.239108,On or near Shopping Area,E01027155,Northampton 023A,Suspect charged
8fefa39c018ded8a420f525214a7287e8579589a9c10f46c95a61eeb3bd5a089,2013-12,Northamptonshire Police,Northamptonshire Police,-1.103687,52.038980,On or near Airport/Airfield,E01017717,Aylesbury Vale 004E,Offender given a caution
d67ce421e4f8235db299ebfab785fa70c0a43b8eddb3faca5f7cea337346d459,2013-12,Northamptonshire Police,Northamptonshire Police,-0.904481,52.227562,On or near ALTON STREET,E01027158,Northampton 028B,Offender given a caution
f19ae4f535487f81b9e06bd8d7ba15c6c9a7f83b96793c1fb2631c0e14630cbd,2013-12,Northamptonshire Police,Northamptonshire Police,-0.726226,52.400248,On or near EBENEZER PLACE,E01027110,Kettering 007B,Suspect charged
fb2a6a336ab7d7ec9eb14a342f013df916f6b6d775d5664426ea69aa7c6f31a1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.904481,52.227562,On or near ALTON STREET,E01027158,Northampton 028B,Suspect charged
73c0b0f7f10c35904a516abfa11b228752eb68949a3f5db523018e156fcc79fe,2013-12,Northamptonshire Police,Northamptonshire Police,-0.536868,52.344543,On or near THE SQUARE,E01027053,East Northamptonshire 005C,Suspect charged
f1f62fa7830e16ddc4af52c3c3da7e46e6665614d8d1477b952aeaf6c36700c3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.886172,52.243097,On or near GROVE ROAD,E01027227,Northampton 023C,Offender given a drugs possession warning
ed58ba573a92f4af1ea54f5eb2724a12e7d71fce706bc7b3e885bdbf7493e3c5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.890575,52.239201,On or near ABINGTON STREET,E01027223,Northampton 025A,Suspect charged
674a755b5a0be171a0c80c1ff65dce67eb2c3770dc6a99b3f75be2a2b826d5ab,2013-12,Northamptonshire Police,Northamptonshire Police,-0.596124,52.296594,On or near REGENCY COURT,E01027062,East Northamptonshire 008B,Offender given a caution
14086487e1074dc99480a57725d4937660d7e27414d92b7a1f912c61a6397970,2013-12,Northamptonshire Police,Northamptonshire Police,-0.868804,52.239525,On or near BILLING ROAD,E01027135,Northampton 022D,Suspect charged
efe5c87a9249d1e8fcf8566e587b4f19a90c6f3db970438125e682f9c4c97bca,2013-12,Northamptonshire Police,Northamptonshire Police,-0.887735,52.245594,On or near BURNS STREET,E01027225,Northampton 023B,Suspect charged
c7addb54bbb2ae11cd3656a9886a5e74e8a63c3a9f7938d87692bfe5b46795a2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.912360,52.270610,On or near DROVERS WALK,E01027143,Northampton 003A,Suspect charged
463b7ad1b742a7c29f39606cb5a047c14edb64c360294d3e2e269550c63807b0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.619815,52.296810,On or near NORRIS WAY,E01027063,East Northamptonshire 008C,Offender given a caution
f7fa762feda3d32e28eae0d6097d404bd6c70a2ec91ecab3e3d3202492fa9c5a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.895355,52.238383,On or near Shopping Area,E01032979,Northampton 021F,Suspect charged
85635baaea1eec19a5fc0b45896bf6e78a8e58e4de09fc2693d01aa61fba11b6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.699725,52.498164,On or near CHAPMAN GROVE,E01026971,Corby 001A,Offender given a caution
675b39803f3e22f0447c52392bd5ba8195a89e3a7c1b2452fa021a37c6279efc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727297,52.299599,On or near SWINBURNE ROAD,E01027341,Wellingborough 005C,Suspect charged
70a2f613a0f084958e0f5a7b7c420903c3f0d3057673a1a1b2b1975c05c319fe,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727297,52.299599,On or near SWINBURNE ROAD,E01027341,Wellingborough 005C,Suspect charged
2bbddc52bc6174b4b21113849a38c6ddfc9dacae3ba21ed0eea65df0b65f37ed,2013-12,Northamptonshire Police,Northamptonshire Police,-0.686709,52.315294,On or near NIGHTINGALE LANE,E01027330,Wellingborough 002A,Suspect charged
8e53b17d962b508688943b958b7650ba538f5d717cb882c3396a2a62bbd5bdd5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.695534,52.297041,On or near CROYLAND ROAD,E01027350,Wellingborough 006B,Local resolution
a854553e2edfb588cb46a5dd1d42addcbfaff65fa3fa0779a08e7a963180cec2,2013-12,Northamptonshire Police,Northamptonshire Police,-1.123196,52.307436,On or near Petrol Station,E01027016,Daventry 004C,Suspect charged
8419db42a96f2dbbc9202e239c77be59f16417b5f5bff0011b9874c3dd066e31,2013-12,Northamptonshire Police,Northamptonshire Police,-0.835483,52.257021,On or near Supermarket,E01027198,Northampton 007C,Suspect charged
30472133d29b5ab0319eddc62f19ee22bc8482f11a5a03deb2eaf9547632532b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.605986,52.289815,On or near WILSON ROAD,E01027073,East Northamptonshire 008F,Suspect charged
ed65d5d7413de06b10db5255ef4baea83bb13e621910a202f1537427747ec744,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727050,52.398171,On or near MARKET STREET,E01027110,Kettering 007B,Suspect charged
b20fe764d961157fa00082a38c89538563641db4509b9e2669db4135389832a3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.729132,52.398868,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
3baaf3e41f112d7ccd6d3598a449bc344ee5404ce7aeaa46e8f959c632733697,2013-12,Northamptonshire Police,Northamptonshire Police,-0.931189,52.250643,On or near HARLESTONE ROAD,E01027240,Northampton 018D,Offender given a caution
79f240a43fbeff67f13c3d721ce1550c2d8ccbc1d8cf0cb252f430bef070bfcf,2013-12,Northamptonshire Police,Northamptonshire Police,-0.713145,52.504721,On or near CARRON CLOSE,E01026981,Corby 002E,Suspect charged
5b251a41cc4b3e6f245cd51f7d2c48cd5f76e595e688154166b17a50ff02d95f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.712416,52.403569,On or near HAMPDEN CRESCENT,E01027127,Kettering 005D,Offender given a caution
30e6b93fa90d9e2a4cf23b0c7005b428ab7426418ff406f79c23be530d6c8c1e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.719357,52.400920,On or near THORNGATE STREET,E01027110,Kettering 007B,Suspect charged
bd521eeed9fe64307b10f156f19606c3aa29201411288b158d331df8f7551669,2013-12,Northamptonshire Police,Northamptonshire Police,-0.549964,52.311312,On or near CALDECOTT ROAD,E01027035,East Northamptonshire 007B,Offender given a drugs possession warning
86f8638722cb7629e19919779e1b2aa9424415da8482356ccea5aea5d9037f3b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.990269,52.134301,On or near Parking Area,E01027301,South Northamptonshire 005D,Local resolution
fbbd4e6593efef4c7a34f57179fc49f68f2b7f1bb9e281388b9717aa8ac09043,2013-12,Northamptonshire Police,Northamptonshire Police,-0.919598,52.255608,On or near SOUTH OVAL,E01027244,Northampton 017E,Offender given penalty notice
c4235bc22aa3f75ef0d3cfb471b8c0913f64e938ccabbb4aa88bc41bc7c7155f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891343,52.245403,On or near POOLE STREET,E01027155,Northampton 023A,Suspect charged
36a71473d122b561b3f37944721a78d6294192e5927eab626439a4b69b76c617,2013-12,Northamptonshire Police,Northamptonshire Police,-0.877927,52.252945,On or near Supermarket,E01027184,Northampton 015A,Suspect charged
2eb4f5bd15046c797481bc13469fbfee2c51727d06775e06f0131595555b5a2a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.910360,52.238019,On or near AMBUSH STREET,E01027151,Northampton 024A,Suspect charged
57e93bea4417da8effff019354041de464de443dbd1193e58c03a5aa1449ab76,2013-12,Northamptonshire Police,Northamptonshire Police,-1.197884,52.075541,On or near BRACKLEY ROAD,E01027296,South Northamptonshire 011C,Offender given a caution
d14ea5b50dbc74a89ea7b5c61184f89c20d351c8a8dbb5cc18af9823ad5afcec,2013-12,Northamptonshire Police,Northamptonshire Police,-0.724578,52.391644,On or near HAWTHORN ROAD,E01027113,Kettering 007C,Suspect charged
da0da55cb7adc6b1976656bc9d90f0633e89d41fe011cd8430999a79c115f7e2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891819,52.255702,On or near TRINITY AVENUE,E01027192,Northampton 009A,Local resolution
4ea0c6e961a782a31433aefcbc8e9b8b9427a8da47201085d002979a91a79486,2013-12,Northamptonshire Police,Northamptonshire Police,-0.879423,52.253436,On or near BYRON STREET,E01027189,Northampton 015D,Suspect charged
1c78434ea45dbe0ee9e2ca628618d0ddbe7547295e5f60c100e7f09cfc01f4b2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727107,52.402820,On or near Petrol Station,E01027105,Kettering 006A,Offender given penalty notice
7c87e3c475b46a8d4653cd0427d59650a100e02129f3d1fdc25718c9cf9b54c9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.733905,52.408242,On or near CUNLIFFE DRIVE,E01027104,Kettering 007A,Suspect charged
db6ac9a9bd9ecc930b132cf112b2ae5314972a2572bd1416dc7b5f359dc3facc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.703452,52.489664,On or near WOOD STREET,E01026949,Corby 005A,Local resolution
b5e537531440cb3def3a38bdf66a1e8ef2361213e325c4f0aad0b772cdc4ef66,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896168,52.226855,On or near Petrol Station,E01032981,Northampton 028F,Suspect charged
8f9e8fb35d72ede7b9f9d78b1da5b29f2a5c47c8cda77f1d405e5f3e905a9d31,2013-12,Northamptonshire Police,Northamptonshire Police,-0.985999,52.124806,On or near HICKS COURT,E01027302,South Northamptonshire 005E,Suspect charged
c256207e31873f4379e0c1efab83cb95d4f5fe77ef7b7ef8abe752f11c479897,2013-12,Northamptonshire Police,Northamptonshire Police,-1.274101,52.021946,On or near WHITTALL STREET,E01027288,South Northamptonshire 011A,Local resolution
d91cd3f7ea293b3de0da01cb6c266501d03988198210ec0609943cee0480f753,2013-12,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Local resolution
0bd63f26552a32ed0f498dd8c8a0c7ac49043fe40cd0ff9fa319f24efb88f4a2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.716991,52.475372,On or near BARNARD,E01026968,Corby 006G,Local resolution
656d0ea530ccf202c50d6ff5c6ba59987f6b48b2830025217c508903ebcabdc1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.894298,52.236116,On or near GUILDHALL ROAD,E01027223,Northampton 025A,Suspect charged
ac8aa9d40229aa57129fd55b91d28a4ec73cd06f644727b5228c82449bb58cf2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.890261,52.235943,On or near BEDFORD PLACE,E01027223,Northampton 025A,Suspect charged
360d0699dd30386d9e3cb6d03a8ca1c555c5e92f73616bfd9916a8d0d8bdaf64,2013-12,Northamptonshire Police,Northamptonshire Police,-0.890261,52.235943,On or near BEDFORD PLACE,E01027223,Northampton 025A,Suspect charged
5766f917efc0f3c2f3e0bae370a972effa64c1c9bd99c6eaaa5d9c0ff2916c28,2013-12,Northamptonshire Police,Northamptonshire Police,-0.890261,52.235943,On or near BEDFORD PLACE,E01027223,Northampton 025A,Suspect charged
