Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
63e193b140aca0d290f43606321fbf7ccdb88f5722a2f30ca2a0c45f75f87ee1,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.364267,53.749148,On or near NELSON STREET,E01025036,Hyndburn 008B,Investigation complete; no suspect identified
d50cc8d65240e3be371b7e74ce39462e53191163a28ea1a4d2896657f4107c8c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365341,53.752299,On or near HOLME STREET,E01025036,Hyndburn 008B,Investigation complete; no suspect identified
86c526a9aa66722dddeb73d5cd90275c63007b7cd6833e86ec77ba445d2e0aa8,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365341,53.752299,On or near HOLME STREET,E01025036,Hyndburn 008B,Investigation complete; no suspect identified
e192b0df2fc2a16c0de5f7a1b68511292bdc77a32103307a68b5e8e8e225b86f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.362148,53.747761,On or near BOOTH STREET,E01025036,Hyndburn 008B,Suspect charged
7d0dfdbb33ec1e8bd5ece8fe0ea08646f0498a4530eabe5603a77255e8b21787,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.363373,53.752746,On or near BRIDGE STREET,E01025036,Hyndburn 008B,Suspect charged
824efc62b1b16b52a7c3809086f9637c62fd8ad4d0c9d3b7f43c40e14bd4cb48,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.359635,53.750124,On or near ADELAIDE LANE,E01025036,Hyndburn 008B,Suspect charged
b67bd388be74eb6e4a999b540c5d30f8c3634d94a4d5ea05c7ea8dfdf254c619,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.364577,53.748140,On or near EDMUND STREET,E01025036,Hyndburn 008B,Offender given a caution
bc9dbccde938eab33900cb41a28e4cf2d26b13ad723bb81e097da8462bdbc9d0,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.366764,53.753742,On or near CRAWSHAW STREET,E01025036,Hyndburn 008B,Suspect charged
1c401b05bd6ef254f5eaea4a864af04580a9403f4a763eaeaeffc1740e2ae9ca,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365591,53.754878,On or near Supermarket,E01025036,Hyndburn 008B,Suspect charged
e36bf1e8320a935f96db5277067b3e235bc32dbd205d0c84e8d0aa4235ec8147,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.366968,53.752834,On or near WILLOW STREET,E01025036,Hyndburn 008B,Suspect charged
dfdf7cb4f5fc2b55ef886fb376c4d86e5cf40701e23ebf392024bf1c4659c75d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365376,53.751041,On or near Parking Area,E01025036,Hyndburn 008B,Local resolution
f021e0389678f7210c7e916b8586f6b19771a5ef5ae97f54277402bb28589695,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.364333,53.755026,On or near MASON STREET,E01025036,Hyndburn 008B,Local resolution
1f5a50c8d3480462ed6ad9984a74bad9608bd6f53fc136410d4311ac053df8f7,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.364577,53.748140,On or near EDMUND STREET,E01025036,Hyndburn 008B,Suspect charged
981138341fd5896ad5a5d64a6f512d46d6bca454a8e90a52e5905f21333d9eae,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365699,53.753305,On or near BROADWAY,E01025036,Hyndburn 008B,Suspect charged
1616944cb8d544dd09e07ff1d7c64e1f035c265ef35d340865335cfbcf7c85b9,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365699,53.753305,On or near BROADWAY,E01025036,Hyndburn 008B,Local resolution
94a18f6e1ac77ea5cdcd3409299a12db5f215fd72edb511a99a15579f9f24ba0,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365341,53.752299,On or near HOLME STREET,E01025036,Hyndburn 008B,Suspect charged
e3e1b93b291dd53dc423e83c1f76c7ee22ae22da284040f9eee9834b5ebea99b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.363471,53.749941,On or near Parking Area,E01025036,Hyndburn 008B,Investigation complete; no suspect identified
b324ec2c856803014d32907450d3f49aaef871180a22d06cc4412b579d0e2452,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.366668,53.751406,On or near PARADISE STREET,E01025036,Hyndburn 008B,Investigation complete; no suspect identified
161b3eb723fcbacaab04589a9539fdc972a102555ef4f0849405ef12f0a39b48,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365591,53.754878,On or near Supermarket,E01025036,Hyndburn 008B,Investigation complete; no suspect identified
7fe078693cabaec35f368c8f535674729f558c5220ea4416f510b022a9b3ae48,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365376,53.751041,On or near Parking Area,E01025036,Hyndburn 008B,Investigation complete; no suspect identified
26e0491c9162fd32398736638c572fd09ab1083cc41fb99dea7d4945e31d3a29,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.362328,53.752839,On or near TASKER STREET,E01025036,Hyndburn 008B,Suspect charged
bcab3cada6a9a615ef7c0692dc17f32c77ab371d65997dacbf0c10e568963e31,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365341,53.752299,On or near HOLME STREET,E01025036,Hyndburn 008B,Suspect charged
66e3b0f364ce3ec9629fe278c256b0760164646c99e24ce1e6c74f91a8e60831,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.366764,53.753742,On or near CRAWSHAW STREET,E01025036,Hyndburn 008B,Offender given a caution
ca584398f1e89175d1ae9da957673d28a0adcf8b6c70ce4b43a5ccc90a58f54d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.364701,53.753695,On or near Shopping Area,E01025036,Hyndburn 008B,Suspect charged
04d06228babbd8868c1ae9de6b6cb20bae30ede3f1abc09d08ec9798a8cf8009,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.364978,53.747123,On or near SPINDLE BERRY COURT,E01025037,Hyndburn 008C,Investigation complete; no suspect identified
39f41a579894e65dfa0f4092cfdb81d3069e7a68512ff2d72b3e1fb6ca841017,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.363795,53.747127,On or near WILFRED STREET,E01025037,Hyndburn 008C,Investigation complete; no suspect identified
d641e3753e64eb6c342e6b31191e841ff3388386ddd898e9c9665844e3f8df46,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.354536,53.744225,On or near BAMFORD CRESCENT,E01025037,Hyndburn 008C,Local resolution
ff39fa7b1e663d69db26ddfbf1b0f69271c57d703f20dd5a67374eef23362c0f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.364201,53.744996,On or near ROTHWELL AVENUE,E01025037,Hyndburn 008C,Investigation complete; no suspect identified
c87077cbcc4e892ed9483ec928c18c58078f5da3b1529d252b926069b7ed23ac,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.350954,53.734744,On or near SANDYBEDS CLOSE,E01025039,Hyndburn 008E,Investigation complete; no suspect identified
d621beb4296f1b69f6744f2d25a14a7c0d90bab8f5ab6c182238390fdd08e596,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.352222,53.737742,On or near Sports/Recreation Area,E01025040,Hyndburn 008F,Local resolution
8a6dd4c80a4e4ac457d61ad54de91a31984614e19983d792d55926b0542c2041,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.353536,53.742484,On or near AIREY STREET,E01025040,Hyndburn 008F,Investigation complete; no suspect identified
6ea59aa093bf158647982fa0d52d416c99eda86ab82c0c192f4cb454192d1830,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.354605,53.739784,On or near HOLLINS LANE,E01025040,Hyndburn 008F,Investigation complete; no suspect identified
2d6285da77b35f6eb1e9b1d83b420af83c71b220fce94c7f6f1b3ee7887f9262,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365914,53.755426,On or near EASTGATE,E01025041,Hyndburn 006A,Offender given penalty notice
71bbbf1122222e9bf347484f04e1e92f73d50b4e9f6ed840536d8644a5b72102,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.365914,53.755426,On or near EASTGATE,E01025041,Hyndburn 006A,Offender given penalty notice
3f3126e278a7636ff60dc10a8e87749b56db4620fcc36d4ae8f49fa8cac6e96e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.375733,53.752672,On or near LANG STREET,E01025041,Hyndburn 006A,Suspect charged
cda35e4bedb9f1cfd3e75f52ac8c537ec79f8a76c4feabee3bff065b1c10e386,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.372596,53.756412,On or near Supermarket,E01025041,Hyndburn 006A,Investigation complete; no suspect identified
0bd59e1bb2e39386e87c2af46c155db0643938e5abc9b79d4c908a1ff7d6be53,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.371394,53.749108,On or near HOLDEN STREET,E01025041,Hyndburn 006A,Investigation complete; no suspect identified
19fd2dd9c824cdb466cb524a2bc250a1ee3e4dc24e6894454a7b9d7d5eae3f95,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.369996,53.753975,On or near Parking Area,E01025041,Hyndburn 006A,Investigation complete; no suspect identified
4e2215a0612161de314efcef1713a0c0d7f61d99a989e5e83ae1102d56efb9ed,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.368456,53.753009,On or near Parking Area,E01025041,Hyndburn 006A,Local resolution
4938b68508cca92c12dffb35fa9e3dbe1202a357b6e26a82c463b1d074d1fb80,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.367843,53.753946,On or near EDGAR STREET,E01025041,Hyndburn 006A,Investigation complete; no suspect identified
cbfc31961091df9c500d9340c7e7021d5bef219ae0f5527629704c254019253f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.386473,53.758003,On or near Petrol Station,E01025044,Hyndburn 005A,Investigation complete; no suspect identified
9181a3745bc65289a273c2a2355a3873f103aab4d11c5b1319700922a9345bdb,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.388208,53.755283,On or near BARNES STREET,E01025044,Hyndburn 005A,Investigation complete; no suspect identified
e6b03ab758ba8b9f8a0a34cad614bc75be8aab79c237b07084a5e465c90d9176,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.383024,53.757340,On or near ELMFIELD STREET,E01025044,Hyndburn 005A,Local resolution
8a11cf85825f5c5e825a29586efba16fe471afde47341665004c7d035d92a4c9,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.379787,53.759930,On or near MEADOWAY,E01025045,Hyndburn 005B,Investigation complete; no suspect identified
d44a9e8a37501b1e2363a62a737e7bc27b0d9bb6d66b159ad5c1b12e053f6abe,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.378608,53.758775,On or near NORFOLK GROVE,E01025045,Hyndburn 005B,Investigation complete; no suspect identified
7d5a6364295f54eb07719ee36e3005cbd00d9e6c09c95467b4a9acdd241fab0c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.378608,53.758775,On or near NORFOLK GROVE,E01025045,Hyndburn 005B,Investigation complete; no suspect identified
8ecf5f75fb620badf8fd42e21b231a63edb92e6c6848af2272d1c057e94d8de4,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.378608,53.758775,On or near NORFOLK GROVE,E01025045,Hyndburn 005B,Investigation complete; no suspect identified
06686956656a6f5b20da34ab362af7cdc8df403f0d519d0cf39c0f0c549d18c3,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.380963,53.759199,On or near SOMERSET GROVE,E01025045,Hyndburn 005B,Investigation complete; no suspect identified
ac60326d186d20278791509817662969b547e9b26f42405b606b0355c49a4181,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.391128,53.754528,On or near GRIMSHAW STREET,E01025046,Hyndburn 005C,Investigation complete; no suspect identified
026a322f9e36a6f53db89c92ece4bac1bbef6c14029db9c01d39cdd653afaf82,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.389568,53.751477,On or near KNOTWOOD COURT,E01025046,Hyndburn 005C,Investigation complete; no suspect identified
0716e5853ab5cc71f05d0043bd019cdef63122a43d40866d17856a0301870385,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.390393,53.753766,On or near WALMSLEY CLOSE,E01025046,Hyndburn 005C,Investigation complete; no suspect identified
bd0b2d15af2c5e36ee4a0278da3b586e07c8a755bff49bb58980a378bb0f9d07,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.390195,53.755313,On or near PRINCESS STREET,E01025046,Hyndburn 005C,Investigation complete; no suspect identified
85f36ed1da297231a2020b86b8e4b0f31c82fcde06573e953b34f162245e4c40,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.391595,53.754203,On or near DUCKWORTH STREET,E01025046,Hyndburn 005C,Investigation complete; no suspect identified
cc19a0e4396f903ae1de4e2bfc60685fd6e65bbaac12232cc1a401fbd4fd4832,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.389556,53.755081,On or near VICTORIA STREET,E01025046,Hyndburn 005C,Investigation complete; no suspect identified
71ad98997aed275b471c981afcf054cb5591be9337745444dcfceb5b16427fa6,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.393441,53.756974,On or near KERSHAW STREET,E01025046,Hyndburn 005C,Suspect charged
4a418f54b95286dd46964606b75c96816e9cdb9bfc8e9fb4f05585579fa0696d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.389556,53.755081,On or near VICTORIA STREET,E01025046,Hyndburn 005C,Suspect charged
d99170a63ab82f89f0669600d5c039f878c854310e367031aa3637cc61a338f4,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.393346,53.756561,On or near CANAL STREET,E01025046,Hyndburn 005C,Investigation complete; no suspect identified
a747f6fe92f768f4d48a55327263128aeb9a3d6eb254d38e6d47a6d4670d34ec,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.389556,53.755081,On or near VICTORIA STREET,E01025046,Hyndburn 005C,Investigation complete; no suspect identified
fd5c4e3677cd2819cd2ceb289f203fe976360138625121f17a91f4e69ef445a5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.395110,53.757085,On or near ST JAMES CLOSE,E01025046,Hyndburn 005C,Investigation complete; no suspect identified
71ad98997aed275b471c981afcf054cb5591be9337745444dcfceb5b16427fa6,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.393441,53.756974,On or near KERSHAW STREET,E01025046,Hyndburn 005C,Offender given a caution
2dfb82c42ed93abba3321c3b07af1352201faa6cf3c161c0cc325304398eb6bc,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.390235,53.756328,On or near FRANCE STREET,E01025046,Hyndburn 005C,Suspect charged
95c28ff617e052610623dfd3e5622529d35fc9db0b5fda7be924a112335ea750,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.388274,53.778913,On or near LODGESIDE,E01025048,Hyndburn 002D,Investigation complete; no suspect identified
f98f6b6aa20916107e36dc11a2548205ca7bb792a3b84c9a16de9d7b7565ab3b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.388744,53.775550,On or near GRANGE STREET,E01025049,Hyndburn 002E,Investigation complete; no suspect identified
1b5291adb93d71179e73a14d7376e162d998edfc987719edfe5824ad7a4741ec,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.384915,53.778277,On or near MILTON STREET,E01025049,Hyndburn 002E,Investigation complete; no suspect identified
49fe82c77a342ff90b551c3a2125a5bd65b65472e0f5aec8a8c5264b9171e4d5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.384915,53.778277,On or near MILTON STREET,E01025049,Hyndburn 002E,Investigation complete; no suspect identified
74e568e3c9e9509e5442eff4749175e01794c1862a1339f8c60d242dcf571d54,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.384957,53.774627,On or near BARNES SQUARE,E01025049,Hyndburn 002E,Offender given a caution
e219e842f80938c3e95e379923b198b07f7c5165ae17e8ea77a664c1c04cb7b5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.387874,53.776676,On or near ALMA STREET,E01025049,Hyndburn 002E,Suspect charged
9740c5d6076ee367a18559c13a67bbcddc232bef188c5d164364a3d53271aaf6,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.393810,53.773727,On or near BRIGSTEER CLOSE,E01025050,Hyndburn 002F,Investigation complete; no suspect identified
c04bbdbf0c43e1dc086745ece854c90a3b63298a9698d643ea64ad89c421b138,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.390784,53.776307,On or near RISHTON ROAD,E01025050,Hyndburn 002F,Investigation complete; no suspect identified
784e96d16e1fdb5329440ac2ed9e98873b7e43f3643fbeacc167f5e0036c95d4,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.391459,53.768917,On or near Conference/Exhibition Centre,E01025050,Hyndburn 002F,Investigation complete; no suspect identified
36c505c348dc48c2586cb6b462c8945562346ec990f5458b6a6bc0f701c7db0c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.391933,53.779099,On or near BATES STREET,E01025050,Hyndburn 002F,Investigation complete; no suspect identified
ade1cf7c016bf9ba7edccf5d57212e7e9b0e90817aabe43150724d454bbdb34d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.348859,53.765480,On or near AMBLESIDE CLOSE,E01025051,Hyndburn 004A,Local resolution
244daaafe30d161201ee6341d3fc6f8af24d00aefa2e115350b1e123f2af7dde,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.337328,53.767113,On or near BURNLEY ROAD,E01025051,Hyndburn 004A,Investigation complete; no suspect identified
2d6e447248f586329d46cae81a821ffa7246882e90ef65d4e1547663ad793d0f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.350467,53.765457,On or near GRASMERE CLOSE,E01025051,Hyndburn 004A,Investigation complete; no suspect identified
efff1567c2181192986943fe56f10cd639a95c41a083998630af9ae2b21126ea,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.347912,53.770175,On or near DAISY HILL COURT,E01025053,Hyndburn 002G,Suspect charged
9f7f7711827dc85775760c4e6fc7f8351bd37200f9437bf5b9a3ba9f81a61cd6,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.368126,53.734288,On or near MOORGATE,E01025054,Hyndburn 009A,Investigation complete; no suspect identified
41208b3dfc42027e17ed6d5135887dcf7896863acc9e7d43d998f3916240c4e7,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.392986,53.739152,On or near HERON WAY,E01025054,Hyndburn 009A,Investigation complete; no suspect identified
c8265357536b5e49894dbec0246451f6e69b430b63ffda686b4290e1a2df1a28,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.386019,53.734923,On or near POT HOUSE LANE,E01025054,Hyndburn 009A,Investigation complete; no suspect identified
eac039ae12f7364c7c1fe843df78ff40e00b558c81f0a133fd6f65a34d00b3a2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.392986,53.739152,On or near HERON WAY,E01025054,Hyndburn 009A,Investigation complete; no suspect identified
b63bbf4cafbc3fa9a572803891b7cd1bce2b1816937ee89603fc5ddfc81c3a30,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.375211,53.726491,On or near RAMS CLOUGH LANE,E01025054,Hyndburn 009A,Investigation complete; no suspect identified
1b8c3acc862b37f0d25f10ca8277440d1492a9b589a553479d94e37c7f196bf7,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.394216,53.740946,On or near HIGHER HEYS,E01025054,Hyndburn 009A,Investigation complete; no suspect identified
e926107a654d329cec3b17ffabfd882d071d5e5f6d8c49bccab86e1b2a31a818,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.375501,53.730103,On or near BROADFIELD,E01025054,Hyndburn 009A,Investigation complete; no suspect identified
97af13bd92bf369bed8d9dc9420e715b79a2f05a75b2fda0391a9437d78bd509,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.392986,53.739152,On or near HERON WAY,E01025054,Hyndburn 009A,Investigation complete; no suspect identified
88263b5258c81a98518a800455641831a8ca0e33b2db87730fbc204e54f00a67,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.392986,53.739152,On or near HERON WAY,E01025054,Hyndburn 009A,Investigation complete; no suspect identified
