Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2a6aa6692144ed1c04685407f45c0708dfb75e114342b20046ca7d6e1fed1cb9,2012-05,Northamptonshire Police,Northamptonshire Police,-0.809164,52.270910,On or near COLLYWESTON ROAD,E01027175,Northampton 005B,Investigation complete; no suspect identified
aeb2b1d51d52d36649d86e2a0253e3524ff71046014a72b5cb5b4d7f1f7804a3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.880650,52.263472,On or near FULFORD DRIVE,E01027220,Northampton 013D,Investigation complete; no suspect identified
60b90fa01f079fc7d42343651beef45d7cab378d1fb089cc4b47eecb98e9653e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.928384,52.244864,On or near CAMERON DRIVE,E01027236,Northampton 024B,Investigation complete; no suspect identified
55408f6eafbceaad0a4430925a4ba319de793b49bfa2e444500e10980f40d4cf,2012-05,Northamptonshire Police,Northamptonshire Police,-0.891277,52.054463,On or near NORTH WAY,E01027281,South Northamptonshire 008C,Investigation complete; no suspect identified
a46ce45940c4ad466ef94d8d058e174a797d786a4845288a287b16d48d6058f9,2012-05,Northamptonshire Police,Northamptonshire Police,-0.706244,52.291342,On or near MARGARET AVENUE,E01027319,Wellingborough 008C,Investigation complete; no suspect identified
505b1a8122fa1f2d5c0e1be50974f388e319dc45181d1f1ecd1e645817064acf,2012-05,Northamptonshire Police,Northamptonshire Police,-0.606413,52.299557,On or near BATSMANS DRIVE,E01027063,East Northamptonshire 008C,Investigation complete; no suspect identified
92570e4c4591e76ca19209c99ce789d63ab45dca488f32f6994381952c17b607,2012-05,Northamptonshire Police,Northamptonshire Police,-0.612222,52.287299,On or near Sports/Recreation Area,E01027072,East Northamptonshire 008E,Investigation complete; no suspect identified
b7da25423c5ebdce8816f3f94c64e8d9d8b59a2430c328d1da3cb913d5cd4ff8,2012-05,Northamptonshire Police,Northamptonshire Police,-0.684625,52.365295,On or near WILLIAM STREET,E01027091,Kettering 011A,Investigation complete; no suspect identified
cbac6c915ac8ae45d2f6a92fa7f51d14e71f57dbc43367f3e764eeb391d59b70,2012-05,Northamptonshire Police,Northamptonshire Police,-0.720978,52.400281,On or near ALEXANDRA STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
c04329b45fed8c29e5c7266d243a9100fbfadb5aa4e689743617e028a3c3f16d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.731839,52.386975,On or near PERRY CLOSE,E01027116,Kettering 007E,Investigation complete; no suspect identified
c8d2eb60dd32b8ddcfd504e5db8130a757549c422cc183b6053ccb455d36ee18,2012-05,Northamptonshire Police,Northamptonshire Police,-0.711356,52.399071,On or near WINDMILL AVENUE,E01027128,Kettering 005E,Investigation complete; no suspect identified
f83d570e9803342d471ff156f70375e5eb6b537260a186217d10ecda14bdf067,2012-05,Northamptonshire Police,Northamptonshire Police,-0.902000,52.243866,On or near HARDING TERRACE,E01027154,Northampton 021D,Investigation complete; no suspect identified
43c757df5c908cea9b33bcfc3cea857e59c75bf96b428965d614819fcd921a15,2012-05,Northamptonshire Police,Northamptonshire Police,-0.880506,52.241273,On or near VERNON STREET,E01027226,Northampton 025C,Investigation complete; no suspect identified
2e12b6d81f381ba22d6825a1a4a867d83e494cf17e80b9ba6ed7389d928c40b2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.891266,52.264363,On or near HASTINGS ROAD,E01027230,Northampton 009C,Investigation complete; no suspect identified
b01ab66d680661037df446ef1cb7d26352da49abcefa3b2f40fa01da69e6ba03,2012-05,Northamptonshire Police,Northamptonshire Police,-1.090398,52.145581,On or near OLD SCHOOL LANE,E01027262,South Northamptonshire 004A,Investigation complete; no suspect identified
bdd0697c5c0e2ee5eaf62f23d4a4315dabbbaad2a780fd3734de927021363b25,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899978,52.227313,On or near EUSTON ROAD,E01032981,Northampton 028F,Investigation complete; no suspect identified
5bd6ab4e6d3227cf5c3cb2d8e1784a2ccd35b7decfe4266e29ca1ec6847e0b1c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.715827,52.479424,On or near BOSTON CLOSE,E01026965,Corby 006D,Investigation complete; no suspect identified
de6fd0f707e27746b9b1666b9881d80e0474e8343c7f0d2d8ba3d1f9800a91b4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.697785,52.391226,On or near GLENEAGLES CLOSE,E01027098,Kettering 008C,Investigation complete; no suspect identified
b122a604047badb3f541b4126a5258e48078fad5efc45dd079cd10cec195f5ff,2012-05,Northamptonshire Police,Northamptonshire Police,-0.714336,52.397161,On or near ST MARY'S ROAD,E01027128,Kettering 005E,Investigation complete; no suspect identified
0076c4b6211587c10497af20eebbff1518c7aa8ab480ba0b53216ed395ef0c40,2012-05,Northamptonshire Police,Northamptonshire Police,-0.838156,52.241610,On or near FAIRGROUND WAY,E01027140,Northampton 011A,Investigation complete; no suspect identified
e98f62f446f84c1a0264ec72135695d8a3be93cad5c1281eb8158de1af6458f7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.906702,52.224786,On or near Supermarket,E01027160,Northampton 027C,Investigation complete; no suspect identified
230fd240341ced7aec4762bf02830d45e371de71080c40e846b8922b5463903c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.881566,52.246884,On or near ABINGTON AVENUE,E01027187,Northampton 015C,Investigation complete; no suspect identified
f005d773ecbef0b13c3e3e8ec7bbf7bf0ea503271abde585e8ef6a2c5693a84a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.875875,52.203674,On or near WOOTTON HOPE DRIVE,E01027205,Northampton 031C,Investigation complete; no suspect identified
90a103ed64451f80e58a764d84427b4193c96da3be82c0c5134f46602dd0abf4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.917220,52.227518,On or near THORN HILL,E01027235,Northampton 026C,Investigation complete; no suspect identified
4da120e5b7c92c326285055c5a9e72f956bccea7ca532c33e422e3df07c46600,2012-05,Northamptonshire Police,Northamptonshire Police,-0.695795,52.303122,On or near QUEEN STREET,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
b9e447cf5cc7e3714eade0bc858fbc2e2f18aef3a31ec75832e650d77782d2a0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.721890,52.482591,On or near Parking Area,E01026961,Corby 006C,Investigation complete; no suspect identified
5231dc40574260f757bad5dc2a5f5890331aba9f69ec48c657f312e132eb0745,2012-05,Northamptonshire Police,Northamptonshire Police,-0.724462,52.497534,On or near RODNEY DRIVE,E01026974,Corby 004C,Investigation complete; no suspect identified
8193bdd797077b141cd587e7a9d122191589818564a9501961796ff99ee0a49f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.608164,52.292367,On or near Petrol Station,E01027073,East Northamptonshire 008F,Investigation complete; no suspect identified
80ef968d0762418573d347bde93d0db48f260c2d9b955fb169e21ff7652226ee,2012-05,Northamptonshire Police,Northamptonshire Police,-0.717623,52.406979,On or near REGENT STREET,E01027082,Kettering 005B,Investigation complete; no suspect identified
ba9d23864083e8195525226d5239edc76d47b62f28d50e0f80e215cdef03b0fe,2012-05,Northamptonshire Police,Northamptonshire Police,-0.720978,52.400281,On or near ALEXANDRA STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
56c69991bd2a6f1988417e712307ec7e236a5a96ec783ceb6e59edf7c7d03629,2012-05,Northamptonshire Police,Northamptonshire Police,-0.722107,52.376945,On or near PYTCHLEY LANE,E01027131,Kettering 009D,Investigation complete; no suspect identified
2a6a7be94b80943c67a764575b9c75dafa17366d216b3bad6e1bd086b9bab056,2012-05,Northamptonshire Police,Northamptonshire Police,-0.900400,52.268917,On or near HARBOROUGH ROAD,E01027147,Northampton 003D,Investigation complete; no suspect identified
41fa3caeda940ae16e1909e761f9d0b3e58e3f19a75e1cd29017f543481f3a82,2012-05,Northamptonshire Police,Northamptonshire Police,-0.813482,52.266736,On or near GREATMEADOW,E01027175,Northampton 005B,Investigation complete; no suspect identified
af9d512e15129df1ae68d62349db844098238a684f47103477821f1ae0b7be08,2012-05,Northamptonshire Police,Northamptonshire Police,-0.870307,52.204565,On or near LITTLE GREEVE WAY,E01027205,Northampton 031C,Investigation complete; no suspect identified
9255310c18bd132d1e2be9561262fc0981ecb2f8cafe514ae6e246b17382ed02,2012-05,Northamptonshire Police,Northamptonshire Police,-0.887665,52.244874,On or near GRAY STREET,E01027225,Northampton 023B,Investigation complete; no suspect identified
9bae610f2e9b04c2b00a00912ed3180cd2a5d701d7a8f04227347eb22481a7ef,2012-05,Northamptonshire Police,Northamptonshire Police,-0.838707,52.268758,On or near ARBOUR VIEW COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
bb7cf1a070efd70badd6e07167252dd4e4c1f013416d4742627518caf33afdc6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.716896,52.307830,On or near PENRITH DRIVE,E01027342,Wellingborough 005D,Investigation complete; no suspect identified
93e3c83d3428d5900b393f9d075b1c8677baf2de0e12f73175ff879822161c3c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.716713,52.468213,On or near DENNE CLOSE,E01032963,Corby 009B,Investigation complete; no suspect identified
028b21ab2ab09b6c6187e56ac8b8cd6ded6a1757835a33e90ea41ecd73a57447,2012-05,Northamptonshire Police,Northamptonshire Police,-0.693136,52.481926,On or near BUCKFAST SQUARE,E01026950,Corby 005B,Investigation complete; no suspect identified
7bb69d6892382a0e315f1da3ae72e1dc8a6251e34dcbf301cfe77b80e5cc1ed2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.678029,52.496098,On or near Petrol Station,E01026958,Corby 003B,Suspect charged
f3abff81337ff032708720a1e58540ebd9aba60db311cbb8f7c8eb7f5449a962,2012-05,Northamptonshire Police,Northamptonshire Police,-0.601712,52.290978,On or near FITZWILLIAM STREET,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
845f7a1e2c8dd54f7e18a1d8fe337043dd867609f796e0523309a79dba76de85,2012-05,Northamptonshire Police,Northamptonshire Police,-0.720164,52.399949,On or near ALBERT STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
cda4c36020ae9f569b6bc788994bb7e3e5628db1f4ab21b4ad9e6884a5236cc4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.913002,52.240758,On or near WIMBLEDON STREET,E01027151,Northampton 024A,Investigation complete; no suspect identified
74099df692359d0c29f068a9af6741694d7e98389d3d0b1031e7c6706a3433d3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.818069,52.270576,On or near MARSHLEYS COURT,E01027200,Northampton 005D,Investigation complete; no suspect identified
f2412c644676b911e214fa2c364993c04fc5f5a0dea013f5ac2303369dce2cf8,2012-05,Northamptonshire Police,Northamptonshire Police,-0.923110,52.227949,On or near HEMBURY PLACE,E01027233,Northampton 026A,Local resolution
cdb9ce59df9a34c44a19e15ed6eabc2d8b382120ed6e4e17f0b98f4e9c838fb1,2012-05,Northamptonshire Police,Northamptonshire Police,-0.919728,52.224915,On or near JUBILEE CLOSE,E01027235,Northampton 026C,Suspect charged
9f1b10239baeb5dfc25f105165d78fe24114c9fc317e7610f4116e7a18563c33,2012-05,Northamptonshire Police,Northamptonshire Police,-0.839974,52.269616,On or near NICHOLLS COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
2b933061200c82d32a1d7eb759e03979331018cc1c6ae5e0426f1d401c0bab79,2012-05,Northamptonshire Police,Northamptonshire Police,-0.751735,52.265992,On or near Supermarket,E01027322,Wellingborough 009A,Local resolution
d6009e763b201465e3bac0b9f79b0618d83437778ccdc7ab796d5f0892b7cea4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.674614,52.260971,On or near RED HILL CRESCENT,E01027355,Wellingborough 010F,Investigation complete; no suspect identified
86a555ff200c003f07fc56b8a38cb1291d52ddb5ba9fa2d75a445100e83d28a0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899189,52.234355,On or near Parking Area,E01032979,Northampton 021F,Suspect charged
0ec79a6d49f63188089ec6b43c2a92418f83e994ed738cb5469f3b636087457f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.702874,52.486286,On or near Shopping Area,E01026949,Corby 005A,Suspect charged
42b80cc0dc3ded39b117ebc64e7f3c77737c09a104fea5448c98666742e40cbe,2012-05,Northamptonshire Police,Northamptonshire Police,-0.700162,52.484368,On or near MORLAND ROAD,E01026960,Corby 006B,Suspect charged
ee6027fdb5a3515f2a618cf87d1edfc78a91f49a6b76abad9fbc7d5b05350c96,2012-05,Northamptonshire Police,Northamptonshire Police,-1.155642,52.255617,On or near SWANN DALE CLOSE,E01026991,Daventry 007C,Offender given a drugs possession warning
b12c12effe67df291b5293fecd00f86eeedc5ca6f7d31e5b54bc4d876d5023c6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
e058e010e684f8b416a2c1d4f91094674d8825177b13d09209b062b43c56eb41,2012-05,Northamptonshire Police,Northamptonshire Police,-0.700898,52.407327,On or near CHARLOTTE PLACE,E01027127,Kettering 005D,Suspect charged
89d00431f92b874ccae5d79964593b054f4c600797d1c3a933621fe3c91d9f10,2012-05,Northamptonshire Police,Northamptonshire Police,-0.875699,52.241371,On or near WILBY STREET,E01027133,Northampton 022B,Suspect charged
649511e4e68128435e278430c41911a019fef52a3a81cb61879fa669d01476ff,2012-05,Northamptonshire Police,Northamptonshire Police,-0.812915,52.243507,On or near Theme/Adventure Park,E01027140,Northampton 011A,Suspect charged
2dcbddafd8b345b26e403e22a551b3b6e50333380c640f60ef8efe153b338946,2012-05,Northamptonshire Police,Northamptonshire Police,-0.860200,52.259267,On or near LONGLAND ROAD,E01027168,Northampton 012A,Suspect charged
9c769205971305de2deeb19df0e35d7b13d2f83a444dcaf31c70b8b319b2e0c8,2012-05,Northamptonshire Police,Northamptonshire Police,-1.148832,52.030081,On or near MANOR ROAD,E01027267,South Northamptonshire 010B,Investigation complete; no suspect identified
2d083fefd5b5fd5d4e41c7a7e879d5f70a0d98a08a2abaada59a97b7fb7b2545,2012-05,Northamptonshire Police,Northamptonshire Police,-0.678852,52.305208,On or near WHITWORTH ROAD,E01027316,Wellingborough 004D,Suspect charged
bb63ab97780c0815578d4b911380c68ca9364fc195cad9d0c246c85d7af4c66e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.695916,52.301010,On or near Supermarket,E01027349,Wellingborough 006A,Suspect charged
2e16e9062829ba36722fc76a635aa7eccc66d10baef81bbc83b762b5d6191003,2012-05,Northamptonshire Police,Northamptonshire Police,-0.701196,52.470732,On or near BELVOIR CLOSE,E01032966,Corby 009E,Offender given a caution
3a0bae8ea0bb365d324a2b928f9799dd28a128ec60952a8db1d1e37f1d6e6e00,2012-05,Northamptonshire Police,Northamptonshire Police,-0.699365,52.487911,On or near ELIZABETH STREET,E01026949,Corby 005A,Offender given a drugs possession warning
17546259f04d43ddf6046a566d9b7cff32bdfbf8c1ed93681d2ec9794604eab3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.724514,52.488112,On or near BEANFIELD AVENUE,E01026962,Corby 004A,Suspect charged as part of another case
904e1195023da50bedb5f1ca4dab35fc5ee88c01e71a1971e36a0ef7c975aef3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.793105,52.419039,On or near NANSEN CLOSE,E01027125,Kettering 003C,Offender given a caution
63e9333c4c19943d1b090a8ce56c80702d8aa816b4f3aa7d733d517127ccf69f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.828972,52.251121,On or near BRICKWELL COURT,E01027137,Northampton 016A,Suspect charged
b7c227c62a2dc54cc82afc08f89b204805249ed51b7d164aa0a3c1dac6d9e4e8,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Suspect charged
fc97618d83953b3395a17ae3832242317cd49917ceb3ff72f9837775da1a8ee9,2012-05,Northamptonshire Police,Northamptonshire Police,-0.895133,52.233166,On or near Supermarket,E01027223,Northampton 025A,Offender given a caution
685f2fdf8f2cad9e0af63a2a277070d1568d3b9321691f98e20bcf71659cea0f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.682038,52.293736,On or near Sports/Recreation Area,E01027314,Wellingborough 004B,Offender given a caution
7647bdfe108cb4d9dfe54b97d7c37490d707e023f3ee23d1ffa68171240fad37,2012-05,Northamptonshire Police,Northamptonshire Police,-0.693737,52.300797,On or near BURYSTEAD PLACE,E01027349,Wellingborough 006A,Suspect charged
7c99d4298f30b42a52e6ba2ee8a232e363986fe4bc0e77da1a10f1b76a6d100d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.605957,52.292601,On or near MONTAGUE STREET,E01027065,East Northamptonshire 009D,Suspect charged
1fa67f69cb0f272a1988151943acd0bd0fe5766b0eb4fa0e59ec502d48840c16,2012-05,Northamptonshire Police,Northamptonshire Police,-0.656119,52.336689,On or near WELLINGBOROUGH ROAD,E01027326,Wellingborough 001A,Offender given a caution
8edc2babe6cf68196908bd71ae35d0f4f2d30a53c8ced0fb1be4f8e3d8be10a5,2012-05,Northamptonshire Police,Northamptonshire Police,-0.910066,52.248247,On or near PEMBROKE CRESCENT,E01027242,Northampton 017C,Investigation complete; no suspect identified
5b763508b31428132f68a2ec21d8856c7cf95f51d359dfea832d250045d377f2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.536868,52.344543,On or near THE SQUARE,E01027053,East Northamptonshire 005C,Investigation complete; no suspect identified
f8db0a0ee43981a0dc00211c67566b354a508711fe842eba267dd936d4cc76cd,2012-05,Northamptonshire Police,Northamptonshire Police,-0.814698,52.249702,On or near GALLFIELD COURT,E01027140,Northampton 011A,Investigation complete; no suspect identified
