Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
244284c2c3dc92fd9f8565d1befadc786417cdfd7b8d4b3b6fbf879813c18195,2013-05,Dorset Police,Dorset Police,-1.885389,50.790395,On or near EBOR CLOSE,E01020401,East Dorset 011D,Suspect charged
04dcd1be0f27a15d1d5fbad4aec91335c0327aeb0cc62a0dd255e7dc2e614980,2013-05,Dorset Police,Dorset Police,-1.830632,50.836227,On or near LANGLEY CHASE,E01020404,East Dorset 004B,Investigation complete; no suspect identified
6817283edfd1b0d837e01f3aea5a5528c278d6a0d0e6143e03fa9eb23d6ea2ce,2013-05,Dorset Police,Dorset Police,-1.916592,50.802894,On or near AWARD ROAD,E01020408,East Dorset 009E,Suspect charged
3181f7f40e3315396cef40a30375c6866460294741a39f10c2583880653d57a7,2013-05,Dorset Police,Dorset Police,-2.008704,50.802276,On or near VINE HILL,E01020410,East Dorset 005D,Investigation complete; no suspect identified
fb9037c5f798236160b86a6f739551a756206f34fd98427d7d7ac8433000b0b7,2013-05,Dorset Police,Dorset Police,-1.886137,50.850232,On or near RINGWOOD ROAD,E01020411,East Dorset 003A,Suspect charged
03ad77dae6c5e4104055b81253cbef4814ded69e3f0d71cc187b48b1e204b648,2013-05,Dorset Police,Dorset Police,-1.866962,50.869600,On or near BINGHAM ROAD,E01020412,East Dorset 003B,Investigation complete; no suspect identified
43f7fc85e8a959137670c79fb218a272861baadc64e8d805cd547735e94a87c6,2013-05,Dorset Police,Dorset Police,-1.891421,50.881342,On or near JESSICA AVENUE,E01020413,East Dorset 003C,Investigation complete; no suspect identified
545786c62f726cbfc1f68ac59ae65c482d37feb33b4914b8428e1f5bb03e5105,2013-05,Dorset Police,Dorset Police,-1.877610,50.873784,On or near SPRINGFIELD ROAD,E01020415,East Dorset 003E,Investigation complete; no suspect identified
ec9cd19831db307865920d263e431ac9fbf77663e0a672b0e1e2718664c72558,2013-05,Dorset Police,Dorset Police,-1.901578,50.823332,On or near Sports/Recreation Area,E01020422,East Dorset 006B,Investigation complete; no suspect identified
83ec88ef358aad5dd095509fa5d8a83578418455a7050bcee46fe12455226eaf,2013-05,Dorset Police,Dorset Police,-1.988951,50.801458,On or near Theatre/Concert Hall,E01020428,East Dorset 010C,Investigation complete; no suspect identified
fcc8ce15a1b3aff9b2736c752cf041c3581da0ed2b7400d66049c63e75ea56a5,2013-05,Dorset Police,Dorset Police,-2.376527,50.959674,On or near Parking Area,E01020434,North Dorset 004B,Suspect charged
a2d143c7ce4ea5ad9b0c74491ad19a4485be8d8bb0ba86a2c42597185eb00c9c,2013-05,Dorset Police,Dorset Police,-2.155927,50.860839,On or near WILVERLY GARDENS,E01020439,North Dorset 007E,Suspect charged
5f0f56f1cb96414baae97c0ef367a3e6d6fe2adb022f69e85e635c187dd0fb56,2013-05,Dorset Police,Dorset Police,-2.189252,51.016447,On or near LITTLEDOWN,E01020456,North Dorset 003C,Suspect charged
f15244a4f5b5cdc267a2897a3ca81e35e9e62c88d20d052b70124323d451d42b,2013-05,Dorset Police,Dorset Police,-1.993319,50.610786,On or near THREE ACRE LANE,E01020468,Purbeck 005C,Investigation complete; no suspect identified
a7372716becd65011469f829e8bb8c969935f683069b2f7c580daf08f486dce7,2013-05,Dorset Police,Dorset Police,-2.077766,50.766568,On or near CASTLE FARM ROAD,E01020470,Purbeck 001C,Investigation complete; no suspect identified
4572e7ae1449a4678861cce9ab57ae25b96a6a3ff37881fd434a86c97d51a472,2013-05,Dorset Police,Dorset Police,-2.022154,50.738355,On or near PALMERSTON CLOSE,E01020471,Purbeck 002A,Investigation complete; no suspect identified
9e9529bf19ea1b457516386e09e68a38eb0be5c547405be163f2bbeb6d9f6c5d,2013-05,Dorset Police,Dorset Police,-1.958087,50.609205,On or near COMMERCIAL ROAD,E01020482,Purbeck 006E,Investigation complete; no suspect identified
e3198556b55750a6e5164df1d369416bcc2de06d400e4581637869d52a980e4a,2013-05,Dorset Police,Dorset Police,-2.110432,50.686606,On or near Supermarket,E01020485,Purbeck 003C,Suspect charged
6360d9a4801574e964b7b37d55233d70587324743cd0fed5d355e54ef447115a,2013-05,Dorset Police,Dorset Police,-2.118360,50.692551,On or near WALLS VIEW ROAD,E01020488,Purbeck 003F,Suspect charged
473152b6183e5853ce83a2f945a3836a9a84c9a80b5841c814834d3b39be0816,2013-05,Dorset Police,Dorset Police,-2.314290,50.701809,On or near QUEENS DRIVE,E01020490,Purbeck 004B,Investigation complete; no suspect identified
0b7c200ea30953448a0e9e52bea364bce10d000582c2ced8a8b146463dd4200e,2013-05,Dorset Police,Dorset Police,-2.226109,50.679964,On or near THE SQUARE,E01020492,Purbeck 004D,Investigation complete; no suspect identified
566e010b4148bbbca7c26f0692a8ce291fefdeb4dcef7fe04b9f0afb279377d2,2013-05,Dorset Police,Dorset Police,-2.756492,50.737160,On or near RAWLES WAY,E01020500,West Dorset 006C,Investigation complete; no suspect identified
7fa39633160f073fd59b2e8307e94d06e71813168e0528664d2307ac48ac3f34,2013-05,Dorset Police,Dorset Police,-2.757153,50.731563,On or near CHURCH STREET,E01020502,West Dorset 008A,Suspect charged
a020d2ab7409afbb5f03d120dcf87869b1fb886fbfbc3ec975a8e4a9f4cd9c61,2013-05,Dorset Police,Dorset Police,-2.759528,50.732141,On or near GUNDRY LANE,E01020503,West Dorset 008B,Investigation complete; no suspect identified
3379430a354fb000b1e84cc15d15b8239b580c0346ffb3328aa3c8715e685094,2013-05,Dorset Police,Dorset Police,-2.475343,50.929001,On or near ROSELYN CRESCENT,E01020508,West Dorset 002B,Investigation complete; no suspect identified
f30175b659a3410ed91a59e46204cbdc857ac220cc538c1687476fcf68000a1e,2013-05,Dorset Police,Dorset Police,-2.461967,50.733403,On or near WEIR VIEW,E01020510,West Dorset 004B,Investigation complete; no suspect identified
a8fe1d751bafcdefe6fd666d985ec4e79759e9fff9b90521df52ffbcd5cb92f0,2013-05,Dorset Police,Dorset Police,-2.429342,50.714212,On or near HIGH STREET FORDINGTON,E01020518,West Dorset 010A,Investigation complete; no suspect identified
f95d3d95a75cabe776308321902650892465f11d42f2799b31a057c3e2217789,2013-05,Dorset Police,Dorset Police,-2.441348,50.701541,On or near D'URBERVILLE CLOSE,E01020524,West Dorset 010E,Investigation complete; no suspect identified
f50d608165cfe6aadca6543b42d9cc69392dfe53d9373ef4fd402424bfcfbe79,2013-05,Dorset Police,Dorset Police,-2.430361,50.633623,On or near Parking Area,E01020557,Weymouth and Portland 002A,Investigation complete; no suspect identified
eddb3bc686d10eecd91afa9bfc01d4a4653e3dc4973f203cd539616dfd08aa93,2013-05,Dorset Police,Dorset Police,-2.468808,50.656434,On or near DORCHESTER ROAD,E01020570,Weymouth and Portland 001C,Suspect charged
c4f9062af3013c2e221c83afc7a96f4c39424eb057d204d4faaad2b226b8b201,2013-05,Dorset Police,Dorset Police,-2.483036,50.618911,On or near RADIPOLE LANE,E01020576,Weymouth and Portland 003C,Suspect charged
95c8983333184d5b16481edeefdaabb21608fabb7a5c670f440ab6b061c2f0fc,2013-05,Dorset Police,Dorset Police,-2.481314,50.610843,On or near RADIPOLE LANE,E01020578,Weymouth and Portland 005D,Suspect charged
1dab42158656ddfb5510357efe4b740c4e3acfedd6c42abe90931570175882e4,2013-05,Dorset Police,Dorset Police,-2.462039,50.599554,On or near KHARTOUM ROAD,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
96536aa4f014e375d21b36c1852d70f9d5bc94e70d73b45a8970ea4320f52238,2013-05,Dorset Police,Dorset Police,-1.713816,50.752422,On or near Parking Area,E01022996,New Forest 016C,Investigation complete; no suspect identified
4c8999f6a12e6e314df0b22826a5280ac92320e0b2301f3081fb9023299b929f,2013-05,Dorset Police,Dorset Police,-2.617227,50.896071,On or near Petrol Station,E01029180,South Somerset 020C,Investigation complete; no suspect identified
e98e13539e74f4d6d5f2103aa353664e7ec6bcd009a089e18bd19adafbf8ad31,2013-05,Dorset Police,Dorset Police,-2.453614,50.713661,On or near WESSEX ROAD,E01032641,West Dorset 009F,Investigation complete; no suspect identified
ee31b1964cd5600a1ac505e6ba6a17ce98943094548525d8ff5d7c3a2299897c,2013-05,Dorset Police,Dorset Police,-2.469939,50.713084,On or near SHAPLEY COURT,E01032641,West Dorset 009F,Investigation complete; no suspect identified
50409bfb2e72cb5bce72a94dc15a7bb18a6136d517e765e9fafc53801d90386c,2013-05,Dorset Police,Dorset Police,-2.518814,50.943167,On or near WESTBURY,E01032642,West Dorset 001H,Investigation complete; no suspect identified
0d23b963087e40961b8793810785898e0d45115223e366e32e6b2c94c519aad7,2013-05,Dorset Police,Dorset Police,-2.447139,50.713452,On or near Hospital,E01032643,West Dorset 009G,Investigation complete; no suspect identified
948014388522518c0cfe8d3fc823c0db1f4d0f16187f5c1e569b75a755ce61e4,2013-05,Dorset Police,Dorset Police,-2.448297,50.714563,On or near HAWTHORNE ROAD,E01032643,West Dorset 009G,Investigation complete; no suspect identified
3195545202ff58e35d6a12488a53527d3785bbeda9cc3c9643220b8a5cb79bcf,2013-05,Dorset Police,Dorset Police,-2.447139,50.713452,On or near Hospital,E01032643,West Dorset 009G,Suspect charged
45b55d74dcdff0177f3f729b5915965b8358898762648bc3a8835c7eaf1429dd,2013-05,Dorset Police,Dorset Police,-2.437560,50.714505,On or near Supermarket,E01032644,West Dorset 009H,Investigation complete; no suspect identified
839e087fe063341e135b732d970f317714585beff39d176e2cfe76faae13ddf2,2013-05,Dorset Police,Dorset Police,-2.436633,50.713798,On or near Shopping Area,E01032644,West Dorset 009H,Suspect charged
cb609b48dae511a357fc69ba7384f4918761d63dc3fdd8bde60b8339e48ad313,2013-05,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Investigation complete; no suspect identified
76a766410d31dade8d60b81445ff90def2383fc1a38800c1d7638fae7fff0811,2013-05,Dorset Police,Dorset Police,-2.437849,50.713523,On or near TRINITY STREET,E01032644,West Dorset 009H,Offender given a caution
90f28ce7e59fe431a0ab4b46b38c50fc6c6f4a65e082c5a08d0e6ee6d74b4ed3,2013-05,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
8897fff281b8627af9d38c85275d200d2ce96be0c58ef15a5438dbb01f4b1f5c,2013-05,Dorset Police,Dorset Police,-2.435173,50.715170,On or near CHURCH STREET,E01032644,West Dorset 009H,Investigation complete; no suspect identified
d711499cec38c06a6715ec4bf7e3ddf3b1df6cb5903a8115b681649faad23f67,2013-05,Dorset Police,Dorset Police,-2.433810,50.713359,On or near WOLLASTON ROAD,E01032645,West Dorset 009I,Investigation complete; no suspect identified
e4bcf534741efc24e6e709dd54be57123a770b88929d37a84602a21cb613018e,2013-05,Dorset Police,Dorset Police,-2.439542,50.711377,On or near GREAT WESTERN ROAD,E01032645,West Dorset 009I,Investigation complete; no suspect identified
ea151c1442b8b71e5a7a3fade359bfbc65fce7151efe8d5822583b05e75154b7,2013-05,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
371e178b5ee219f05e106e6df2c8585e2cf414939e00704c3ac8c9d3bd8fac39,2013-05,Dorset Police,Dorset Police,-1.981491,50.718527,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
a102d42300a21f7a843e2831034d0a8209941eb25e8588e088f577dbb44c7f90,2013-05,Dorset Police,Dorset Police,-1.978049,50.717816,On or near Bus/Coach Station,E01032659,Poole 015F,Suspect charged
b707df2e723edcfe6e13fcf830587107bc86a76bc6f770539b5d764424faaf0e,2013-05,Dorset Police,Dorset Police,-1.978475,50.714569,On or near LIBERTY WAY,E01032660,Poole 015G,Investigation complete; no suspect identified
a1880bb4ccf5f3733a2e15dc35d89cf9e7c9c91e388b5e99117527769c240513,2013-05,Dorset Police,Dorset Police,-1.980302,50.716404,On or near Parking Area,E01032660,Poole 015G,Investigation complete; no suspect identified
b7342213221c6206b27bba872ae5aadf4cfa17937ef70447d4ba3a3482e1ddfa,2013-05,Dorset Police,Dorset Police,-1.976803,50.715882,On or near SELDOWN BRIDGE,E01032660,Poole 015G,Investigation complete; no suspect identified
11b982b294724ed5e64cf6c7f95b8382b4dc7fa44647facab100dee9813db5fe,2013-05,Dorset Police,Dorset Police,-1.990175,50.714301,On or near BAY HOG LANE,E01032661,Poole 015H,Investigation complete; no suspect identified
f3767acc0272175facb1263a026b53d817be4d6793e75d956411b588e5a87dd7,2013-05,Dorset Police,Dorset Police,-1.970856,50.712715,On or near Sports/Recreation Area,E01032661,Poole 015H,Investigation complete; no suspect identified
eab01bfefa43f0cec3ae68b23472b225bd9f43e56d044486ac27a1c8b487de31,2013-05,Dorset Police,Dorset Police,-1.986450,50.712826,On or near STRAND STREET,E01032661,Poole 015H,Suspect charged
7dad163e615f61847db0863d7786506435e531ed52bc820f515599e8de875467,2013-05,Dorset Police,Dorset Police,-1.986266,50.713644,On or near Supermarket,E01032662,Poole 015I,Suspect charged
95968d814e67df74f60d53e4aac5e304546a27d13a262c2f7ec5a2bd55074abe,2013-05,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Suspect charged
0238bfa6f1c797d2a4b1ea9f4fd56e3b6b9b1c1df7089941c0970cd4034cdbec,2013-05,Dorset Police,Dorset Police,-1.984396,50.712907,On or near GRAY'S YARD,E01032662,Poole 015I,Investigation complete; no suspect identified
944084cd5300a8072d7f29094f6ad05ad58b13df0ced94281009f20768cfcce8,2013-05,Dorset Police,Dorset Police,-2.447470,50.562092,On or near QUEENS ROAD,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
213f4ead9013019c96742c804f337840d976c491adffecaa2f2ed08bd54c3540,2013-05,Dorset Police,Dorset Police,-2.444103,50.559911,On or near ARTIST ROW,E01033200,Weymouth and Portland 008E,Offender given a caution
eb4e5bf3f228f373dace8c1a6f920e8e7151c9afc1744dfa68be5c40e99a0a54,2013-05,Dorset Police,Dorset Police,-1.888630,50.721839,On or near CAMBRIDGE ROAD,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
0e838bb31615a67e5ffec148377df006aea811a1e1b5409c050caca88e3211d1,2013-05,Dorset Police,Dorset Police,-1.882281,50.722732,On or near Parking Area,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
d38bb3ecb80f31fed4afff1462ab6bf48b4c7e331657aa7e9347277b5123e281,2013-05,Dorset Police,Dorset Police,-1.839278,50.720648,On or near Parking Area,E01033283,Bournemouth 019G,Investigation complete; no suspect identified
9701f8a7b97ddb02344e62ac54434df2948d4df8b0f8572e474bc48e980fdf1e,2013-05,Dorset Police,Dorset Police,-1.878288,50.721981,On or near RICHMOND HILL,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
44781c7975c3f12155c5e2ce9dff692cb281dfba3fe483e88e3073740512b17d,2013-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
0dd2af5834b4c41897006b20353daa31636f41f7c1e906da07e1bf1973d970a7,2013-05,Dorset Police,Dorset Police,-1.885716,50.720019,On or near Supermarket,E01033285,Bournemouth 017G,Suspect charged
cc9bcbc19eee2a85e8d350d3d66def8f36bf8dc255bc46844cb4108e2944718e,2013-05,Dorset Police,Dorset Police,-1.892054,50.723272,On or near QUEEN'S ROAD,E01033286,Bournemouth 023C,Investigation complete; no suspect identified
3e99043f1db77f84687d45fc55decd06cbd4b4e892d4af42a46728ca822c9b23,2013-05,Dorset Police,Dorset Police,-1.897705,50.724257,On or near SURREY GARDENS,E01033288,Bournemouth 023D,Investigation complete; no suspect identified
9581af8945493ea36e24a4a0f257ee4921211e96b3f9ce21e073387167852f2a,2013-05,Dorset Police,Dorset Police,-1.820186,50.723597,On or near MONTAGUE ROAD,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
d9e0e1ac3d7395476e527eda808b442b99b56f21f0e4d11d2ff59f8c9273ae52,2013-05,Dorset Police,Dorset Police,-1.821401,50.731917,On or near CONNAUGHT ROAD,E01015273,Bournemouth 016B,Suspect charged
8f3600a8b00f829fac8dd6f46a631e9a5ee22eec106c13f0fe00e55fa2c9de3b,2013-05,Dorset Police,Dorset Police,-1.818415,50.727209,On or near Supermarket,E01015274,Bournemouth 018A,Investigation complete; no suspect identified
ae73570f48257d6fc8d9ad60723125a4de72da257b681af0172f8d7159399d5d,2013-05,Dorset Police,Dorset Police,-1.818415,50.727209,On or near Supermarket,E01015274,Bournemouth 018A,Suspect charged
f350da2b4c6b8c7aeaeb5e0c02ffb23160704ffd04d3625d406ddc623a3a6ad4,2013-05,Dorset Police,Dorset Police,-1.823431,50.727010,On or near WEST ROAD,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
9a36e9ec4d7be82be450442b79b1e767aa315fa752fdea597f1920fc68208489,2013-05,Dorset Police,Dorset Police,-1.822716,50.732692,On or near SPURGEON ROAD,E01015276,Bournemouth 016D,Investigation complete; no suspect identified
fd7de5f268c2d33022be22fc5a8d83efc5ad1c87ad4de33f2bc4e2affc5e4f9b,2013-05,Dorset Police,Dorset Police,-1.837714,50.730619,On or near NORTH ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
87396fc7530eb1f95c462ed441009d693a7cbe9f0522b329dc6638c494327c88,2013-05,Dorset Police,Dorset Police,-1.840393,50.730416,On or near ASHLEY ROAD,E01015277,Bournemouth 016E,Suspect charged
c18371fe4403dec987114d98b1e1ac1748062618e5165d55c2423ff81ef4811c,2013-05,Dorset Police,Dorset Police,-1.846167,50.723769,On or near WHARNCLIFFE ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
2c4ffcd3c982c63b3be19b92b31e3034842cbe4df6c8e5509d42c8e329a08365,2013-05,Dorset Police,Dorset Police,-1.843188,50.724880,On or near ADELINE ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
9f8d8cbb624e5ce84e98b0dea48d6dccf93b5405ca131e40777ad61277ef2c75,2013-05,Dorset Police,Dorset Police,-1.834145,50.726108,On or near CRABTON CLOSE ROAD,E01015280,Bournemouth 019C,Suspect charged
9f8d8cbb624e5ce84e98b0dea48d6dccf93b5405ca131e40777ad61277ef2c75,2013-05,Dorset Police,Dorset Police,-1.834145,50.726108,On or near CRABTON CLOSE ROAD,E01015280,Bournemouth 019C,Suspect charged
375c3bc67ea7c58d87c80544ce80e9074f25aceeef2cbe0be4e99a2a678c8d26,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
8bd2006cbd0b6b016b9fcc30859490a5b695f766808efecd43733bb5eef90b56,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
bcc0d3d4064aef4e6c5e36259ec00de7b66509d9fe230197ad1001b151b86e84,2013-05,Dorset Police,Dorset Police,-1.847595,50.729049,On or near ST CLEMENTS GARDENS,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
b92380bb3304745b8019ce1147e9a18f19b7537cfefaeb2052bd1eac39a8fe32,2013-05,Dorset Police,Dorset Police,-1.844365,50.728838,On or near BORTHWICK ROAD,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
bdf66b992069e31e7fb132be8c03b5343c37e697e8350c592b6573faab8fb265,2013-05,Dorset Police,Dorset Police,-1.845040,50.725997,On or near AYLESBURY ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
3d3d3c454dd139cb381c3344fe837f07d579e8ef2385de868b0173fa8d4901a9,2013-05,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
